R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
62,36,206,60,45,
233,111,93,18,29,
105,234,217,26,64,
207,70,83,31,126,
153,177,37,56,32,
170,1,79,25,44,
250,157,7,24,39,
65,182,110,22,33,
20,124,191,50,90,
42,13,145,38,15,
83,20,207,61,45,
253,55,55,38,5,
143,122,218,38,98,
206,185,152,25,61,
178,193,201,27,66,
66,217,113,17,93,
158,148,219,14,85,
118,150,91,32,120,
215,177,93,16,22,
187,30,83,47,36,
7,55,212,50,110,
35,196,115,28,57,
99,230,9,15,53,
106,106,155,17,25,
175,198,48,51,84,
143,68,203,39,1,
138,200,93,8,89,
44,126,116,39,24,
233,172,109,12,91,
157,137,8,23,50,
124,188,231,28,67,
148,10,222,40,1,
179,53,95,38,120,
149,82,235,32,121,
81,78,137,46,35,
161,208,0,34,79,
139,111,214,37,95,
189,53,248,16,26,
38,23,237,22,44,
236,237,192,27,67,
55,167,229,32,97,
215,32,80,38,26,
249,132,111,32,122,
254,118,191,10,87,
106,35,250,60,44,
144,183,75,23,59,
195,169,217,17,22,
131,141,97,22,29,
208,64,85,46,33,
17,65,131,44,115,
177,253,149,25,57,
42,212,68,34,117,
58,105,18,38,42,
242,54,43,38,29,
36,172,230,13,96,
142,54,76,38,61,
231,185,10,14,22,
187,6,245,16,25,
17,110,140,18,89,
15,40,17,36,41,
53,148,61,9,95,
70,44,219,43,113,
62,17,51,43,122,
220,109,3,31,127,
101,78,209,16,19,
191,155,72,23,57,
113,184,114,38,97,
117,142,95,39,23,
197,226,246,54,88,
126,194,10,33,75,
150,60,116,40,3,
79,61,171,38,86,
222,89,65,39,46,
185,172,207,28,70,
93,120,5,38,47,
141,4,187,61,43,
85,54,9,37,124,
18,157,18,38,71,
131,135,90,31,123,
108,11,4,42,123,
214,17,238,22,40,
9,141,220,47,79,
248,115,6,38,54,
117,71,224,17,24,
214,168,54,65,122,
226,201,76,21,40,
167,206,108,17,85,
141,222,141,55,89,
190,131,167,16,23,
197,160,238,11,95,
28,83,33,38,51,
73,128,29,50,45,
202,113,186,15,26,
195,93,138,16,20,
110,184,63,31,122,
220,40,249,17,20,
88,235,180,13,90,
244,226,213,26,65,
218,19,61,38,41,
202,100,110,17,34,
15,179,210,28,62,
59,112,11,35,6,
125,249,176,27,65,
251,205,31,20,58,
249,146,42,15,48,
251,178,132,16,27,
14,8,219,47,74,
175,196,11,21,33,
108,227,81,22,39,
239,51,129,39,113,
42,25,48,38,4,
88,202,230,51,85,
108,239,93,18,93,
77,46,11,38,31,
71,161,222,17,21,
110,194,225,26,62,
83,38,67,44,122,
121,246,183,27,64,
182,188,180,12,92,
224,239,152,26,58,
198,144,222,20,40,
160,191,3,39,21,
11,67,143,19,88,
220,205,14,15,25,
166,123,82,33,119,
185,232,254,27,68,
68,29,10,37,39,
231,81,84,46,38,
33,84,3,37,26,
2,171,86,14,44,
43,87,130,35,109,
207,213,77,10,92,
56,37,16,37,0,
118,26,236,39,0,
202,83,76,35,110,
90,86,182,39,14,
203,176,148,23,60,
97,169,155,26,68,
68,237,36,65,121,
198,11,68,44,123,
48,26,233,61,26,
90,120,151,17,19,
196,232,201,27,57,
54,81,160,42,110,
180,91,25,44,124,
83,216,14,36,109,
35,29,240,21,43,
195,224,25,50,48,
103,250,202,27,58,
209,241,113,10,93,
201,210,112,54,87,
152,210,63,17,37,
188,239,235,54,39,
84,32,13,37,3,
179,247,12,8,90,
1,126,13,50,41,
62,40,173,40,5,
45,182,56,19,86,
191,87,85,35,118,
125,215,156,25,58,
215,244,91,13,86,
200,43,207,23,38,
73,63,244,38,8,
81,244,193,27,56,
248,2,44,40,6,
239,41,26,38,30,
253,43,72,38,20,
223,233,144,32,98,
39,230,11,16,31,
71,62,113,38,77,
154,71,115,42,112,
12,156,26,55,86,
17,79,70,38,69,
36,59,50,38,35,
181,42,164,48,38,
76,145,225,8,91,
145,64,6,40,8,
145,182,243,11,86,
244,89,252,9,94,
221,212,134,24,62,
27,2,209,21,24,
251,150,200,27,69,
18,231,49,32,94,
196,152,146,53,38,
79,108,88,36,8,
7,158,250,47,85,
100,234,90,25,66,
122,80,40,47,34,
253,102,243,25,64,
202,154,234,13,91,
5,48,136,30,120,
187,58,97,48,39,
231,155,141,56,91,
8,17,96,39,80,
60,140,228,39,13,
238,94,162,17,33,
15,26,34,37,40,
60,37,154,43,112,
80,180,100,68,120,
147,203,78,22,60,
109,93,168,43,114,
39,20,106,38,7,
38,79,149,38,92,
217,85,226,24,58,
238,49,64,47,37,
225,198,184,25,55,
37,107,205,22,42,
98,80,240,60,38,
218,241,254,49,97,
56,100,83,28,56,
179,54,155,39,25,
90,92,94,36,9,
234,71,128,66,122,
35,140,69,57,32,
171,33,191,38,88,
129,140,205,52,39,
142,209,35,18,34,
253,208,58,15,27,
129,73,245,39,36,
111,75,93,13,20,
113,164,219,26,67,
196,2,17,37,16,
252,98,183,69,122,
34,179,245,47,94,
58,8,219,27,52,
243,28,172,17,27,
81,48,162,45,123,
222,160,81,39,12,
133,250,141,26,56,
89,8,125,60,46,
129,133,8,37,118,
118,107,199,38,95,
233,124,250,53,39,
74,205,113,49,50,
195,226,168,25,60,
115,124,221,24,63,
200,161,196,54,93,
205,228,56,26,48,
207,218,195,12,96,
217,140,188,60,43,
133,206,165,19,91,
172,156,189,25,48,
197,208,10,39,111,
14,228,127,50,84,
81,195,22,32,123,
55,104,51,38,34,
116,41,167,59,43,
253,34,147,60,23,
207,187,17,15,24,
148,206,66,14,45,
51,229,201,24,55,
242,54,45,30,58,
37,67,211,23,45,
8,70,149,46,113,
128,215,12,24,44,
49,67,230,39,11,
239,210,83,27,70,
204,254,236,48,96,
17,234,103,10,89,
246,175,131,55,91,
33,119,178,39,27,
12,98,41,39,48,
220,138,147,17,54,
36,100,189,23,51,
91,155,185,54,89,
251,8,163,38,87,
168,206,74,15,19,
227,234,191,15,43,
210,249,245,48,95,
48,225,242,47,96,
57,192,110,32,95,
99,136,92,22,58,
195,170,48,40,2,
71,8,110,38,6,
129,144,111,24,40,
23,176,108,14,37,
201,163,98,69,123,
156,151,17,39,47,
115,204,172,54,94,
231,114,212,27,55,
44,93,103,23,58,
122,40,7,38,123,
219,68,149,21,54,
237,143,50,39,112,
158,14,153,40,10,
135,204,232,53,86,
17,150,202,13,95,
112,230,143,24,57,
246,213,14,19,32,
145,125,201,58,21,
102,230,136,32,96,
101,137,91,38,96,
154,177,36,43,116,
8,195,54,14,43,
170,111,232,28,58,
139,174,198,53,95,
155,218,184,25,59,
98,152,212,27,63,
223,112,48,38,75,
134,81,153,37,8,
226,132,76,38,16,
208,174,8,39,45,
213,179,82,23,61,
98,182,108,20,59,
229,200,135,51,41,
67,129,56,40,23,
151,110,211,23,56,
10,116,222,44,102,
88,23,191,16,49,
166,141,23,25,46,
49,149,129,55,38,
118,20,110,38,40,
118,16,28,44,117,
20,102,133,18,91,
230,251,162,24,56,
134,204,235,14,96,
174,227,101,16,36,
95,56,204,22,55,
43,49,4,36,15,
98,86,235,39,35,
71,246,127,52,41,
158,166,230,15,37,
190,204,47,23,37,
17,165,253,51,91,
171,216,21,17,35,
85,11,34,37,23,
174,3,162,22,56,
45,212,192,58,28,
229,33,38,38,57,
239,218,212,48,97,
46,93,200,60,26,
11,177,84,14,38,
85,163,101,8,93,
207,77,207,39,20,
102,52,73,38,0,
152,146,139,20,57,
72,139,180,15,39,
48,64,68,69,120,
58,228,77,16,89,
169,236,185,58,29,
191,141,193,58,20,
85,75,148,44,121,
60,1,211,36,95,
14,113,21,33,126,
13,55,19,44,38,
208,83,143,61,44,
187,111,155,39,16,
240,49,219,57,21,
56,211,244,47,95,
79,151,37,37,7,
90,129,127,43,115,
62,150,127,21,37,
54,227,242,52,86,
142,204,63,37,98,
205,193,247,58,23,
0,104,206,49,101,
126,70,252,38,10,
250,29,119,61,38,
179,148,167,52,35,
97,186,96,29,71,
216,47,248,28,59,
22,217,243,48,85,
105,31,70,41,122,
124,117,50,59,38,
202,164,189,15,38,
17,53,115,19,30,
162,84,22,38,122,
71,46,140,38,76,
19,181,102,14,36,
10,15,6,56,54,
138,137,101,39,103,
182,52,87,37,120,
119,39,74,13,21,
123,234,114,20,39,
131,53,253,53,36,
42,165,91,16,93,
176,98,248,58,22,
73,2,61,38,45,
215,53,9,38,27,
118,207,122,20,41,
207,131,226,28,66,
121,196,105,39,17,
250,45,39,38,58,
199,158,86,54,37,
95,101,164,39,19,
184,137,44,21,57,
253,223,5,38,90,
31,42,171,36,96,
164,244,106,15,42,
83,40,72,37,87,
37,27,98,38,23,
139,87,217,53,40,
114,178,19,38,36,
71,113,248,60,37,
98,233,83,10,91,
120,27,6,37,19,
211,64,10,36,10,
125,225,215,50,85,
230,85,127,20,53,
243,133,206,15,36,
64,69,178,43,111,
148,175,91,24,65,
71,198,138,57,29,
73,12,156,56,56,
6,217,89,39,98,
250,207,190,55,94,
214,179,222,50,97,
254,10,112,38,85,
232,7,114,47,40,
85,207,135,53,35,
146,204,246,48,94,
80,82,113,38,119,
4,73,104,54,108,
12,163,19,13,29,
214,233,128,57,28,
82,165,210,57,22,
117,64,184,45,124,
239,236,188,26,59,
252,129,148,39,33,
140,178,152,47,69,
138,244,21,29,68,
249,137,205,28,60,
116,88,1,41,126,
117,249,253,49,85,
3,37,138,43,86,
233,51,134,39,30,
145,252,245,51,86,
212,14,197,39,18,
132,219,215,53,96,
65,221,246,49,96,
140,93,124,51,40,
254,111,65,36,110,
23,31,74,34,64,
193,36,66,38,68,
161,237,65,55,39,
19,237,87,9,91,
198,75,27,69,119,
34,156,197,55,93,
204,77,242,26,69,
176,250,157,26,54,
109,228,252,49,95,
112,193,216,14,91,
76,11,148,43,118,
132,174,171,32,101,
92,45,4,34,40,
105,247,123,14,95,
254,224,216,39,34,
12,73,191,43,106,
4,7,243,50,103,
81,232,243,46,96,
112,57,177,52,34,
232,135,69,15,49,
25,147,178,18,87,
175,119,99,61,37,
190,220,235,31,96,
146,179,24,36,90,
56,205,190,26,55,
159,64,210,37,93,
120,53,89,38,73,
157,172,54,66,123,
81,92,38,38,17,
222,52,223,59,23,
17,63,109,33,77,
42,1,93,34,52,
101,170,212,11,94,
87,170,169,54,92,
248,198,182,28,61,
220,94,101,45,122,
162,222,6,12,97,
214,112,142,29,62,
163,196,136,32,103,
238,52,162,59,29,
194,101,140,24,50,
40,10,74,33,48,
126,17,166,38,89,
145,128,105,23,62,
32,134,2,58,32,
237,134,217,59,26,
196,15,55,37,74,
34,240,115,52,91,
64,36,203,38,94,
16,30,25,36,42,
199,95,176,40,12,
70,15,16,36,4,
215,2,231,39,32,
4,94,146,51,98,
99,236,251,31,95,
19,219,95,54,40,
73,68,20,19,1,
33,252,98,58,27,
165,199,114,57,20,
103,160,3,38,14,
51,105,18,38,115,
81,95,67,39,109,
11,53,127,30,83,
166,113,13,38,60,
152,98,166,29,63,
133,176,147,58,24,
195,105,150,29,61,
89,216,181,32,99,
13,83,169,50,82,
41,194,118,15,93,
221,135,210,60,42,
169,229,62,24,49,
220,15,51,56,55,
14,20,216,44,89,
34,219,113,31,97,
73,103,1,57,37,
235,66,252,57,23,
58,161,119,20,36,
183,78,164,38,84,
66,34,65,38,56,
110,27,39,29,45,
56,118,183,31,106,
87,41,240,39,29,
36,106,147,30,126,
110,128,12,48,35,
115,223,247,25,54,
64,227,83,55,95,
65,16,246,21,53,
12,132,83,29,67,
180,207,88,15,45,
28,35,66,37,73,
64,23,24,37,4,
115,248,2,38,19,
89,122,193,39,15,
7,190,105,15,90,
123,54,215,61,22,
32,52,242,24,47,
180,115,170,53,37,
7,226,229,49,94,
180,138,203,15,44,
150,128,165,16,37,
82,46,19,55,56,
74,199,170,32,100,
87,135,201,37,94,
167,224,81,57,19,
144,47,224,40,13,
215,60,207,32,102,
157,146,96,38,9,
5,3,111,39,81,
51,83,205,25,47,
248,95,85,61,42,
216,65,206,56,92,
44,181,98,56,93,
125,175,199,26,60,
186,252,244,47,97,
36,14,251,48,118,
163,40,90,36,106,
145,153,86,21,31,
16,22,154,16,38,
245,120,68,38,121,
37,239,121,8,92,
215,124,7,38,67,
66,21,22,37,21,
226,157,239,28,63,
106,240,254,52,96,
209,216,182,51,97,
23,99,137,16,54,
239,168,72,21,60,
183,213,128,47,68,
135,194,228,31,102,
72,138,206,26,53,
46,201,132,11,92,
53,67,242,25,52,
176,32,39,38,38,
21,161,169,13,92,
193,113,129,37,9,
127,129,252,26,61,
129,81,34,38,53,
170,229,37,33,118,
79,180,184,28,65,
222,122,63,38,62,
93,251,117,52,93,
48,93,212,59,36,
161,6,206,58,26,
49,105,6,36,123,
22,35,90,44,118,
41,250,106,14,90,
88,90,69,42,109,
65,242,64,54,96,
166,26,114,42,113,
130,116,161,37,99,
95,67,125,57,55,
154,166,19,15,22,
78,4,64,18,0,
112,9,177,40,14,
42,32,28,35,41,
6,114,131,14,89,
104,218,144,15,91,
140,71,109,46,126,
54,159,11,32,75,
181,204,251,23,55,
48,85,200,59,28,
94,103,153,59,37,
31,72,59,38,52,
69,58,222,27,51,
162,234,179,27,60,
77,114,236,22,54,
123,217,18,37,100,
129,126,68,48,36,
114,249,186,60,36,
185,194,85,38,11,
78,10,240,29,115,
145,184,253,46,94,
128,210,253,48,121,
155,183,219,27,62,
120,227,38,16,34,
141,27,67,40,33,
44,134,116,11,91,
127,232,173,26,52,
225,163,244,25,53,
119,91,126,39,44,
94,98,57,43,119,
223,223,192,12,95,
35,182,42,29,66,
227,170,44,39,104,
136,175,124,20,43,
130,43,77,40,22,
242,239,218,23,54,
96,253,190,51,90,
188,117,2,20,7,
185,200,50,39,31,
206,38,54,44,125,
199,179,116,59,24,
44,141,68,38,65,
249,120,78,46,127,
37,76,209,23,43,
6,11,192,46,112,
65,252,82,32,104,
186,245,252,45,95,
8,132,65,54,85,
184,149,118,66,124,
35,81,96,33,74,
71,169,72,14,39,
96,7,172,40,9,
212,249,134,32,105,
14,136,110,39,99,
171,127,110,38,83,
165,248,197,24,53,
132,32,5,37,38,
2,57,13,41,79,
20,66,231,43,101,
66,226,209,47,101,
46,97,247,22,53,
58,193,241,50,91,
133,49,96,27,42,
33,146,241,47,100,
25,75,241,45,93,
168,49,253,28,64,
144,64,75,38,74,
208,19,94,39,114,
232,189,250,18,86,
141,252,75,29,72,
20,195,217,48,114,
65,170,84,38,13,
85,180,209,31,94,
55,162,46,68,119,
232,205,122,61,23,
77,32,236,58,25,
205,56,35,60,29,
232,40,216,59,42,
212,25,1,27,24,
72,52,139,37,12,
245,151,153,32,107,
43,31,4,37,41,
118,225,124,49,84,
177,240,4,20,56,
243,157,54,61,36,
166,104,224,32,108,
180,212,202,53,87,
86,190,61,15,46,
117,202,174,16,88,
156,142,47,35,114,
70,23,174,62,22,
33,43,249,49,104,
65,108,134,40,20,
129,40,171,20,60,
145,231,151,11,87,
220,73,35,38,37,
24,176,170,53,92,
3,35,144,30,92,
80,156,205,25,51,
158,157,66,65,123,
54,219,29,15,30,
235,252,166,48,67,
217,133,14,38,59,
116,135,115,39,28,
79,178,141,48,68,
41,38,195,21,44,
96,9,115,59,20,
28,194,50,37,82,
148,173,26,35,117,
35,51,65,23,32,
196,210,235,32,106,
25,53,34,46,41,
2,39,72,15,72,
67,235,157,17,86,
102,192,20,15,21,
238,176,207,24,51,
162,106,15,40,21,
99,88,244,24,52,
229,114,230,53,94,
237,28,31,34,47,
175,46,61,38,114,
147,67,237,26,51,
47,69,27,69,118,
120,30,182,20,52,
69,7,49,17,51,
202,245,237,47,114,
161,96,38,35,108,
141,179,58,52,48,
194,51,238,18,23,
245,23,1,34,39,
169,88,157,51,42,
8,28,190,50,72,
116,149,118,36,97,
49,156,191,12,94,
189,30,71,59,44,
132,248,67,36,98,
137,182,181,13,87,
204,243,225,50,96,
110,94,21,38,18,
204,91,105,38,79,
114,56,81,36,91,
143,155,231,47,121,
53,3,201,37,121,
220,88,182,55,40,
59,207,94,19,87,
195,21,113,36,92,
178,156,43,37,11,
16,12,107,31,124,
213,247,95,13,94,
200,7,32,41,2,
102,157,209,49,91,
97,66,162,17,49,
112,189,105,20,44,
180,134,224,23,53,
137,210,204,47,84,
58,253,216,47,83,
62,83,58,67,126,
114,49,135,61,46,
88,13,111,44,126,
169,9,80,38,43,
91,75,210,59,25,
95,175,40,52,36,
155,29,91,21,50,
76,183,254,47,82,
23,9,168,54,36,
97,28,146,21,30,
183,95,212,18,22,
72,17,172,37,10,
141,186,243,48,120,
184,30,47,37,122,
108,93,181,31,104,
117,17,0,34,6,
159,129,150,38,12,
16,20,247,44,92,
111,224,97,52,87,
95,245,14,18,27,
171,125,234,23,52,
126,91,181,30,116,
72,98,73,14,21,
163,123,179,17,88,
240,57,219,30,115,
198,74,218,22,52,
221,27,246,24,67,
220,192,21,37,90,
4,99,166,44,90,
204,158,151,15,35,
131,71,57,34,100,
33,214,72,12,90,
9,10,194,50,89,
29,172,176,51,92,
208,206,38,27,54,
71,216,79,27,71,
156,12,246,25,68,
66,20,161,33,76,
118,42,0,36,34,
110,207,30,17,18,
236,98,241,19,21,
232,122,216,51,87,
62,13,18,38,124,
108,251,9,32,93,
198,208,100,31,114,
29,1,12,42,124,
98,30,43,37,76,
192,237,201,51,96,
163,70,250,25,50,
2,88,149,45,107,
167,217,118,14,88,
46,14,155,58,36,
235,64,234,24,48,
170,52,105,38,39,
179,5,25,35,43,
15,222,113,52,94,
20,153,94,18,32,
179,56,96,58,55,
93,144,182,23,42,
43,36,23,42,127,
167,95,135,59,27,
225,161,217,50,95,
200,3,122,39,102,
85,164,216,47,81,
21,108,20,35,64,
71,63,148,39,9,
39,36,184,21,23,
173,137,201,22,41,
221,210,0,38,66,
26,68,146,60,27,
56,120,28,38,48,
46,18,214,61,27,
141,249,232,47,99,
228,229,165,48,89,
87,239,171,47,89,
158,225,120,31,101,
149,42,221,58,19,
151,99,11,17,50,
180,11,246,26,70,
109,125,171,20,37,
173,205,112,32,115,
210,218,45,52,38,
251,104,177,40,17,
142,169,214,47,80,
237,165,23,38,72,
62,141,1,38,50,
218,14,111,36,94,
138,185,179,48,122,
52,214,225,47,104,
220,244,217,48,102,
204,72,116,39,10,
200,26,41,37,119,
229,164,155,24,46,
103,78,144,36,99,
219,106,232,45,94,
49,194,88,13,88,
179,98,61,58,37,
27,12,135,60,25,
65,59,76,28,44,
75,146,131,40,16,
97,125,48,39,107,
232,236,117,52,97,
65,98,32,35,69,
31,68,1,32,33,
61,168,238,47,78,
232,33,145,38,82,
151,123,19,32,67,
205,246,60,22,28,
187,104,246,46,101,
155,144,135,21,27,
217,137,201,21,41,
202,58,139,57,56,
170,240,64,19,27,
50,128,247,47,77,
36,81,107,35,116,
0,108,33,58,96,
0,16,14,43,3,
108,12,145,22,50,
92,64,126,65,124,
123,39,224,16,42,
73,182,47,55,32,
205,253,141,48,84,
223,233,236,47,111,
170,55,156,39,39,
65,65,254,48,100,
230,103,187,31,103,
69,128,31,60,39,
186,54,166,21,29,
45,127,53,15,17,
131,248,238,48,103,
253,71,15,40,126,
42,1,32,37,14,
161,45,15,38,25,
249,242,2,16,35,
82,49,90,21,56,
54,221,176,47,88,
172,2,121,65,125,
70,52,226,22,43,
106,193,252,48,101,
236,190,24,51,49,
10,3,26,35,9,
85,201,52,14,30,
34,248,212,48,99,
170,6,43,37,75,
243,236,146,47,92,
186,102,47,54,35,
8,190,198,48,98,
58,115,190,21,42,
38,5,221,19,25,
85,100,250,48,104,
91,220,232,48,110,
122,6,76,39,8,
153,81,66,39,110,
206,229,247,46,86,
90,253,81,20,38,
145,71,248,48,105,
52,201,83,39,97,
231,157,249,46,87,
15,185,149,50,94,
216,198,218,49,114,
127,102,147,29,73,
190,25,172,40,11,
95,109,25,34,114,
184,47,131,27,53,
84,57,206,15,92,
234,101,217,24,66,
65,118,127,40,19,
207,197,213,46,102,
118,71,246,47,120,
19,88,229,48,82,
207,212,100,24,45,
217,165,65,39,40,
141,14,20,37,15,
167,167,174,20,21,
56,143,240,47,105,
88,56,108,36,93,
206,205,83,25,67,
250,59,113,38,80,
125,121,25,35,107,
218,213,192,47,87,
147,29,84,27,41,
248,218,178,47,76,
18,113,110,17,91,
153,198,218,48,111,
13,208,143,48,86,
