R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
140,121,183,52,58,
224,183,254,45,54,
110,147,206,52,59,
58,145,128,62,83,
117,154,95,49,48,
2,176,203,57,111,
143,203,145,55,70,
142,59,160,49,61,
251,138,5,49,53,
253,36,97,38,55,
173,132,112,70,51,
63,33,123,54,75,
171,41,241,46,55,
37,107,14,42,13,
20,220,44,30,2,
104,187,61,31,117,
56,126,204,59,72,
213,246,141,51,66,
82,2,83,44,20,
240,217,186,45,62,
229,20,188,41,53,
139,161,96,47,37,
0,113,13,36,125,
172,252,38,28,116,
167,129,158,48,56,
226,112,50,47,75,
86,182,208,45,106,
180,36,244,46,70,
137,185,124,61,82,
195,89,237,46,64,
55,213,213,71,11,
222,26,139,38,56,
60,65,194,63,62,
54,99,193,67,52,
43,225,170,57,0,
185,197,173,51,61,
60,197,194,71,89,
16,77,72,48,16,
176,208,197,40,96,
110,132,252,48,71,
21,125,107,22,3,
38,64,221,57,79,
20,137,17,39,117,
78,249,211,63,22,
28,234,223,44,122,
161,199,22,37,26,
200,21,97,25,68,
188,13,116,25,59,
97,95,176,54,65,
206,30,186,36,51,
236,174,119,48,57,
245,64,216,44,67,
69,184,174,66,119,
226,19,122,38,57,
24,136,47,38,113,
92,44,212,71,53,
7,89,238,66,108,
176,53,62,44,42,
25,160,1,48,15,
131,51,254,48,66,
130,250,12,37,7,
253,103,0,42,85,
29,162,64,40,122,
151,37,156,37,99,
172,137,175,49,71,
26,223,215,69,3,
68,81,92,43,40,
157,31,220,47,57,
115,24,36,40,89,
173,118,15,45,82,
34,48,201,71,51,
4,153,194,64,12,
149,127,238,47,58,
135,133,52,46,47,
19,191,80,30,10,
110,201,72,30,123,
44,188,226,46,107,
190,183,153,52,66,
83,247,88,45,124,
159,19,184,48,58,
135,25,63,43,20,
70,152,151,58,88,
227,130,176,45,73,
1,249,98,25,4,
76,208,141,63,104,
142,176,85,50,47,
96,233,202,62,111,
41,237,70,33,120,
80,151,47,31,105,
26,75,0,40,0,
245,177,231,45,66,
112,70,247,48,70,
68,245,184,68,15,
67,198,142,21,0,
35,123,5,41,13,
174,231,43,34,114,
122,80,127,51,74,
71,206,49,27,115,
169,196,35,32,120,
91,58,73,44,41,
203,167,148,43,85,
41,26,52,40,91,
27,157,172,65,31,
77,52,233,71,55,
44,27,52,40,38,
43,137,140,58,30,
59,150,147,42,99,
50,166,142,68,14,
97,66,89,45,42,
13,97,64,48,14,
78,32,123,44,86,
60,81,139,46,39,
51,143,138,52,17,
31,27,217,63,68,
241,185,251,45,61,
138,118,69,47,80,
199,42,59,67,64,
134,101,119,49,49,
92,2,127,62,74,
182,28,23,42,38,
112,190,233,55,64,
107,34,226,51,62,
237,10,73,38,58,
172,96,246,46,57,
227,226,244,45,72,
37,5,108,68,48,
214,19,187,41,54,
39,226,20,46,3,
39,230,128,32,16,
135,139,194,49,72,
137,227,52,33,11,
87,216,71,30,122,
234,226,26,52,75,
56,99,249,71,52,
38,135,240,63,33,
108,167,156,62,53,
6,29,26,41,102,
210,152,233,46,66,
33,148,70,33,117,
95,29,14,41,85,
82,32,218,55,62,
48,197,123,35,19,
49,26,179,63,70,
27,209,18,35,120,
11,161,124,40,104,
160,113,72,42,88,
110,65,99,47,79,
174,194,203,46,53,
95,235,88,31,127,
29,85,8,38,116,
115,149,220,52,67,
160,34,115,70,52,
31,19,222,63,65,
245,8,214,44,71,
175,243,133,71,56,
87,235,4,32,22,
108,92,135,54,56,
217,99,76,47,74,
230,11,52,38,59,
182,83,97,51,72,
253,103,123,36,52,
223,161,2,45,85,
152,95,246,47,66,
172,41,14,46,80,
219,188,79,50,59,
83,38,192,63,64,
9,63,128,71,101,
103,252,73,29,122,
231,156,1,48,79,
156,25,8,28,74,
134,80,15,45,83,
93,133,165,59,46,
96,178,239,48,74,
203,23,4,70,49,
132,146,86,38,110,
226,32,101,38,60,
11,170,224,44,117,
185,22,185,39,50,
74,241,25,47,3,
139,145,16,31,103,
235,186,105,46,77,
3,216,35,33,4,
164,163,151,53,72,
62,21,173,63,69,
109,128,156,50,53,
205,22,65,38,61,
1,115,86,32,14,
37,55,220,63,66,
220,162,156,46,76,
242,154,192,44,69,
77,235,226,56,9,
183,5,205,28,56,
82,143,74,23,5,
176,209,74,43,98,
208,77,204,45,76,
89,143,111,65,42,
88,162,194,63,83,
123,6,73,62,75,
233,104,142,36,53,
32,104,87,28,123,
230,87,13,49,75,
52,90,225,54,66,
233,0,189,41,55,
40,177,240,48,108,
230,113,234,45,59,
110,243,245,58,113,
168,35,109,70,53,
15,250,199,66,8,
104,184,55,28,122,
51,201,115,45,22,
43,134,109,34,113,
36,50,4,36,8,
159,101,78,49,51,
114,184,48,30,119,
235,187,204,45,58,
252,239,112,44,72,
150,96,129,53,71,
226,198,158,47,62,
17,161,214,69,112,
8,44,190,63,127,
254,184,229,44,66,
117,192,83,30,112,
213,77,168,36,54,
124,187,60,34,106,
167,28,216,47,65,
173,225,14,39,25,
214,16,246,45,55,
81,178,178,66,96,
94,123,141,29,110,
60,252,65,31,9,
220,197,66,53,73,
252,27,251,44,68,
80,62,139,61,53,
101,125,3,40,2,
228,139,19,48,52,
174,200,249,46,65,
223,116,3,51,77,
105,137,88,43,92,
212,46,185,36,55,
121,155,113,41,100,
130,211,156,55,108,
15,138,85,36,118,
179,216,10,36,103,
162,83,0,42,23,
36,137,249,67,109,
172,69,220,48,69,
54,252,137,66,118,
109,12,51,46,88,
98,11,180,62,72,
13,40,117,54,111,
9,131,35,44,3,
166,172,82,53,75,
171,80,208,48,62,
232,162,196,45,69,
214,146,190,46,58,
214,110,70,52,68,
189,64,83,56,57,
243,110,2,51,76,
112,37,218,51,60,
221,10,103,38,62,
65,99,233,68,65,
181,16,150,38,63,
113,35,118,53,67,
213,245,146,49,66,
39,227,204,61,121,
232,227,61,49,74,
151,41,232,48,61,
72,201,126,59,10,
252,234,198,45,68,
212,243,3,40,28,
151,135,121,53,74,
201,22,83,38,64,
186,59,77,56,73,
1,250,153,60,117,
137,124,200,51,67,
20,193,8,45,3,
172,105,154,50,70,
140,103,87,49,50,
23,156,4,37,113,
173,179,4,36,113,
216,135,76,51,70,
45,216,10,41,118,
241,49,41,38,65,
87,146,99,28,113,
8,166,150,64,115,
136,87,194,55,65,
178,193,0,35,27,
99,176,115,59,80,
133,191,194,66,61,
118,31,198,47,53,
98,7,157,61,58,
214,81,122,38,66,
65,245,11,34,4,
168,197,21,37,4,
145,34,5,35,78,
53,37,161,63,72,
193,194,224,46,68,
154,29,51,70,78,
183,137,28,41,88,
151,103,148,48,53,
201,231,35,27,116,
11,1,47,26,55,
199,242,226,45,51,
230,114,173,44,52,
230,109,8,56,70,
100,180,108,25,2,
103,31,214,51,68,
29,125,251,57,1,
113,74,101,52,76,
238,66,165,41,56,
217,169,228,46,61,
31,46,122,57,77,
199,191,170,47,56,
32,253,155,60,99,
127,169,149,68,66,
6,84,207,53,118,
16,234,207,59,9,
24,173,190,62,102,
115,65,119,51,54,
234,108,102,39,51,
41,238,192,71,115,
247,217,161,44,55,
69,248,199,44,105,
96,62,13,37,30,
213,228,5,37,112,
179,139,85,68,69,
239,155,94,42,86,
177,171,102,49,60,
225,29,39,38,67,
70,50,174,66,64,
33,151,147,41,8,
234,160,180,44,58,
169,16,11,27,54,
157,208,32,32,127,
71,81,46,35,12,
47,82,67,37,110,
243,239,18,68,68,
39,216,69,31,14,
141,174,161,66,58,
13,214,245,47,18,
237,154,216,44,61,
100,234,160,48,127,
176,190,124,66,60,
199,190,235,46,69,
122,5,211,47,54,
81,172,233,63,13,
200,187,93,66,57,
235,91,116,39,52,
49,253,45,35,123,
215,115,50,65,54,
254,93,40,38,68,
53,201,40,38,117,
158,143,179,62,60,
95,25,192,55,61,
249,174,185,44,53,
215,253,49,42,98,
157,175,39,34,107,
179,137,68,61,74,
190,98,8,45,45,
178,76,128,50,57,
169,96,19,45,43,
171,22,179,38,69,
51,44,102,46,46,
206,144,155,49,67,
58,158,6,27,125,
61,174,92,45,23,
96,182,43,37,27,
73,250,57,40,118,
86,212,232,69,39,
222,43,164,36,56,
215,13,129,38,70,
24,110,92,38,7,
137,252,204,66,62,
227,142,10,50,54,
44,40,85,42,20,
156,233,193,66,59,
249,68,58,38,71,
154,63,175,52,56,
113,86,80,48,50,
70,157,141,55,107,
52,210,104,41,31,
28,115,121,46,21,
233,186,248,44,64,
163,240,81,36,10,
14,219,193,62,4,
10,91,250,63,124,
6,179,163,70,12,
234,92,37,38,72,
18,138,54,29,115,
186,188,107,68,67,
33,98,169,62,14,
212,122,59,50,56,
234,32,234,44,62,
131,140,39,37,16,
80,117,103,52,16,
70,149,23,32,121,
98,209,198,69,28,
80,156,125,61,91,
95,37,186,62,69,
4,106,138,46,19,
220,231,222,25,64,
196,48,91,47,52,
99,9,201,53,58,
246,136,4,50,55,
94,99,56,33,106,
153,73,48,49,76,
253,169,63,51,71,
114,196,22,32,117,
140,72,133,51,73,
177,172,228,54,61,
177,159,103,60,55,
33,136,54,28,115,
182,67,246,25,67,
148,228,150,38,23,
123,32,130,50,73,
169,9,38,70,77,
106,109,178,62,68,
223,103,184,26,58,
73,251,211,68,122,
46,29,73,41,38,
46,18,79,40,18,
134,36,178,55,66,
91,132,6,42,104,
180,42,147,38,73,
143,134,47,44,92,
141,194,224,50,67,
219,213,219,26,59,
38,104,162,58,80,
160,73,230,26,70,
245,121,10,57,70,
120,111,151,50,52,
243,102,129,36,57,
42,172,116,56,126,
203,166,112,62,61,
217,69,43,67,62,
3,62,119,55,10,
254,13,116,38,74,
76,57,184,57,72,
143,48,42,47,48,
151,10,29,70,79,
6,0,29,35,99,
239,175,183,26,60,
120,244,222,69,125,
127,254,142,57,31,
239,88,37,38,75,
6,248,12,49,7,
28,221,180,61,15,
175,211,27,41,9,
2,162,16,28,1,
86,252,219,66,9,
102,241,217,60,90,
176,221,96,51,51,
230,138,141,36,58,
33,76,120,41,98,
40,139,146,70,113,
117,227,195,55,85,
175,10,230,25,62,
237,83,96,38,76,
132,232,202,62,59,
210,80,99,38,77,
93,27,99,62,76,
45,11,237,53,56,
60,33,221,60,56,
167,245,142,51,46,
99,127,81,38,20,
152,46,203,52,55,
208,101,64,56,69,
188,32,83,65,56,
59,221,22,29,2,
63,201,30,32,112,
69,3,172,65,58,
135,207,17,37,25,
196,212,189,56,67,
237,26,36,39,53,
20,151,136,55,123,
45,58,240,68,64,
174,128,167,50,71,
21,47,231,68,110,
167,69,36,56,77,
195,99,32,48,51,
9,104,95,26,4,
241,72,246,25,63,
20,119,67,35,108,
217,89,51,59,52,
130,121,95,69,49,
236,19,202,41,57,
239,184,10,51,55,
13,36,98,55,33,
115,37,26,44,97,
155,69,145,56,66,
43,60,8,41,3,
99,151,48,34,105,
113,239,132,61,26,
171,232,157,62,67,
165,208,73,35,117,
224,253,75,50,60,
168,176,55,49,78,
215,174,188,26,62,
24,248,74,37,24,
100,232,46,36,15,
170,173,179,59,53,
163,162,38,25,116,
217,187,95,56,68,
183,191,112,57,69,
202,31,106,39,55,
168,118,219,56,65,
130,25,180,53,59,
84,165,74,24,115,
37,117,169,55,3,
86,188,20,32,20,
176,226,218,62,71,
235,230,252,25,65,
203,176,179,26,57,
228,17,13,67,65,
86,216,60,30,115,
181,217,29,38,26,
133,39,114,56,74,
103,0,195,56,64,
98,67,39,42,39,
43,152,199,63,93,
96,29,139,67,67,
104,78,115,69,72,
180,189,55,54,67,
101,231,249,46,126,
127,158,230,56,61,
206,126,29,69,71,
45,7,23,42,83,
39,83,183,46,96,
26,193,245,63,123,
134,191,103,47,38,
218,43,63,39,56,
214,1,107,39,54,
193,229,72,69,50,
219,171,28,61,75,
13,184,143,49,17,
31,136,98,33,17,
24,45,168,66,75,
200,227,188,56,60,
115,221,224,56,86,
0,231,236,53,11,
207,168,126,56,59,
83,72,118,69,73,
111,155,192,62,66,
98,15,120,71,77,
149,227,63,40,13,
199,170,237,25,66,
23,78,114,37,109,
6,94,184,71,49,
191,63,134,39,57,
11,108,54,36,4,
11,129,66,41,104,
14,84,66,39,112,
19,195,102,36,20,
93,217,227,61,34,
181,176,110,57,67,
143,132,161,57,68,
87,192,200,53,83,
111,175,93,51,14,
119,238,29,29,123,
63,134,202,46,9,
119,214,210,66,65,
207,17,252,31,52,
227,164,47,61,55,
137,100,95,65,51,
145,237,177,62,65,
15,115,168,61,119,
69,239,245,66,97,
108,77,31,24,127,
201,203,54,53,77,
117,237,84,32,10,
11,186,149,60,108,
72,18,218,56,62,
106,162,94,46,40,
76,7,218,50,66,
163,219,124,56,49,
66,103,229,60,58,
190,106,57,49,52,
171,103,150,54,60,
4,125,64,36,120,
63,217,202,70,26,
126,24,197,53,60,
148,78,66,51,49,
3,137,235,64,11,
204,173,252,26,69,
182,24,151,39,58,
24,67,134,48,125,
84,25,175,52,53,
50,92,79,39,28,
243,245,126,36,59,
225,136,126,39,59,
208,154,223,26,63,
197,210,167,56,58,
195,110,51,56,75,
144,213,235,59,54,
67,85,180,64,54,
169,62,212,26,61,
51,70,181,71,80,
210,126,37,51,56,
130,248,105,45,30,
76,229,121,47,23,
80,82,27,36,105,
223,207,88,62,62,
205,93,136,39,60,
1,49,166,62,3,
183,58,243,31,53,
248,94,222,31,54,
247,104,212,31,55,
34,150,104,38,24,
55,230,192,48,21,
39,234,163,50,16,
29,155,188,69,100,
56,208,65,37,123,
224,250,250,26,64,
207,37,54,61,56,
48,208,170,70,126,
121,132,234,56,55,
168,254,38,51,12,
165,20,182,32,51,
235,203,33,57,66,
88,95,224,55,60,
216,72,213,31,56,
6,247,143,36,0,
109,228,125,27,113,
212,70,58,71,57,
37,50,111,46,38,
200,137,31,61,76,
88,41,248,55,67,
115,219,41,33,21,
202,105,184,26,67,
20,118,34,26,125,
125,117,217,54,59,
34,103,55,27,2,
21,168,83,32,123,
93,196,189,40,111,
106,197,176,47,100,
202,190,16,48,34,
195,214,86,60,57,
42,45,222,59,56,
16,22,243,63,71,
196,126,52,68,70,
219,44,63,39,61,
137,153,136,54,68,
181,246,134,66,56,
145,235,134,55,77,
2,153,34,46,12,
168,134,175,65,55,
125,24,70,70,73,
23,186,218,67,16,
129,176,177,60,59,
148,53,214,29,54,
52,1,70,27,73,
116,201,9,33,105,
65,234,68,23,115,
132,147,8,42,95,
40,2,188,67,59,
154,126,57,69,48,
196,180,40,51,53,
251,57,183,41,58,
79,173,214,58,12,
139,180,79,34,14,
160,53,251,26,65,
190,103,88,56,72,
130,91,253,26,66,
148,12,186,39,62,
149,180,3,54,0,
196,68,127,39,64,
23,184,186,69,123,
93,84,154,58,70,
192,217,144,56,54,
89,211,36,30,17,
30,49,250,62,58,
46,245,20,31,123,
114,33,91,67,68,
183,230,228,26,68,
174,73,59,55,51,
233,36,236,31,57,
53,113,73,34,8,
187,49,232,31,58,
13,37,7,48,0,
83,170,174,58,96,
246,110,53,39,65,
213,125,54,55,59,
88,251,42,47,8,
234,224,2,45,21,
22,159,213,58,114,
151,141,177,57,54,
246,150,125,36,60,
60,120,135,58,38,
251,219,203,35,50,
47,227,69,27,4,
244,87,82,39,67,
87,251,208,56,18,
93,18,167,70,54,
46,151,100,42,33,
24,240,236,45,19,
107,151,179,71,79,
136,204,7,27,120,
169,196,44,37,102,
146,153,175,57,65,
249,24,214,33,51,
249,185,57,39,68,
41,169,184,71,23,
22,31,164,57,76,
149,98,245,29,55,
57,62,141,55,78,
66,231,197,49,116,
200,152,96,50,72,
72,27,2,43,45,
133,167,239,53,61,
99,80,11,39,94,
214,230,223,31,59,
174,244,49,52,82,
33,241,62,29,126,
93,101,208,57,53,
103,96,166,57,57,
78,22,55,25,57,
172,65,251,31,60,
180,246,89,50,79,
174,68,10,46,81,
112,40,44,39,21,
249,251,26,57,58,
221,156,185,36,61,
230,149,165,36,62,
71,217,143,45,32,
194,52,230,31,61,
49,62,182,63,61,
35,162,82,29,15,
162,4,202,28,58,
251,33,124,40,54,
164,123,39,25,127,
216,177,54,59,51,
112,193,56,43,125,
24,58,182,48,124,
153,212,29,35,18,
195,95,244,31,62,
23,201,132,37,1,
247,106,230,31,63,
51,231,55,27,9,
63,103,130,51,27,
110,89,145,57,59,
102,140,8,29,7,
236,124,191,32,52,
225,44,14,67,66,
20,150,144,67,120,
5,23,9,47,0,
177,120,92,55,53,
198,169,0,34,12,
138,195,224,54,58,
91,40,147,57,60,
33,24,142,70,70,
4,201,234,44,101,
242,111,179,35,77,
211,171,121,39,69,
246,125,147,36,63,
253,241,254,31,64,
164,102,182,39,70,
224,30,79,39,71,
206,184,41,58,73,
191,251,216,31,65,
143,50,194,67,61,
67,107,14,42,100,
