R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
96,114,13,41,39,
232,30,217,63,72,
180,74,95,9,15,
79,161,13,53,56,
2,55,45,69,10,
250,225,12,2,46,
101,224,236,4,75,
221,169,27,4,47,
98,89,15,41,40,
237,215,176,40,126,
41,151,20,41,29,
82,41,74,26,67,
95,68,183,16,79,
156,144,221,70,69,
68,101,105,27,120,
6,213,246,7,78,
231,18,62,9,27,
22,249,43,54,11,
51,120,199,14,78,
174,64,33,25,17,
75,181,139,11,65,
88,102,143,25,107,
73,97,55,58,58,
238,19,132,9,30,
238,163,178,66,73,
52,97,195,15,79,
198,140,137,66,71,
113,127,118,64,82,
14,231,6,54,8,
66,51,179,20,93,
183,56,20,2,18,
196,247,39,3,48,
87,81,205,7,83,
64,177,22,50,38,
162,86,87,53,77,
39,175,61,56,10,
220,6,188,62,73,
224,108,134,65,70,
68,108,177,15,75,
0,185,144,69,33,
253,39,64,10,28,
98,128,174,70,12,
213,229,147,2,54,
251,22,162,10,29,
183,25,83,12,20,
208,137,218,70,73,
77,52,110,24,100,
207,96,2,68,109,
21,235,105,68,34,
84,217,184,10,68,
32,122,39,41,26,
24,15,60,28,99,
205,97,38,0,15,
3,211,91,69,32,
132,21,214,21,92,
101,50,219,15,80,
169,23,206,28,7,
171,219,92,32,124,
228,17,124,10,30,
153,100,231,71,69,
142,105,183,67,84,
227,173,172,41,119,
137,135,176,69,67,
213,12,210,28,6,
241,9,207,65,71,
199,185,223,71,78,
105,114,137,69,66,
219,77,254,63,71,
125,83,146,27,3,
252,17,57,9,26,
175,120,84,44,103,
43,121,135,23,127,
63,156,53,41,31,
251,76,38,6,27,
14,136,57,52,9,
229,200,225,71,82,
158,143,32,10,55,
191,165,189,71,75,
111,245,6,10,56,
46,208,246,7,77,
232,22,96,8,30,
107,169,94,11,62,
250,31,22,8,26,
158,132,218,67,83,
134,110,30,14,55,
85,69,16,19,56,
5,128,1,53,19,
219,181,104,4,53,
165,112,127,63,74,
168,175,99,4,55,
195,112,81,9,41,
1,173,106,68,33,
237,40,27,7,26,
84,238,47,55,56,
108,83,159,63,80,
80,168,53,56,55,
202,80,4,1,24,
61,19,156,25,93,
49,242,226,7,75,
163,45,61,25,24,
55,195,125,11,68,
128,112,47,14,58,
199,81,244,65,75,
227,216,79,1,47,
145,242,119,7,59,
127,3,156,26,4,
120,240,163,9,64,
4,15,46,3,94,
66,102,221,13,80,
0,124,4,53,18,
139,137,139,71,91,
24,69,39,58,26,
126,16,110,25,3,
57,58,162,7,85,
100,101,247,14,76,
0,51,194,12,85,
50,41,162,22,93,
54,125,137,68,49,
70,131,144,70,62,
160,51,111,20,10,
229,51,42,6,28,
49,223,30,53,10,
234,40,8,5,26,
52,193,65,56,12,
235,212,218,36,127,
37,31,251,11,83,
163,153,4,6,49,
54,78,175,5,88,
3,63,83,18,127,
154,173,229,56,43,
96,152,53,54,57,
242,142,177,65,72,
62,60,32,18,63,
19,2,156,9,87,
191,177,21,5,50,
124,73,36,52,92,
121,187,241,11,75,
239,131,87,3,37,
118,220,181,9,65,
3,162,61,54,10,
226,253,220,1,58,
153,61,102,28,9,
181,172,83,6,54,
109,208,69,8,58,
211,165,203,66,74,
66,205,3,42,27,
176,45,52,9,31,
50,20,46,26,66,
97,240,186,9,67,
119,40,109,23,5,
118,46,115,28,4,
228,92,75,3,34,
33,84,196,12,83,
85,229,192,10,69,
224,65,251,68,71,
27,207,169,12,72,
118,105,50,53,59,
136,100,234,66,82,
183,173,221,66,78,
188,38,235,70,89,
214,206,234,68,79,
204,241,143,3,54,
115,51,11,18,44,
246,16,185,64,70,
77,167,227,13,76,
180,98,95,40,115,
110,136,96,30,122,
65,118,75,46,29,
205,123,243,71,77,
115,102,98,71,98,
170,161,231,65,79,
153,24,234,66,83,
234,235,148,1,49,
235,38,70,10,27,
80,69,34,57,64,
6,225,234,0,80,
14,173,96,66,34,
41,215,34,53,9,
131,95,172,68,86,
89,157,242,11,76,
40,204,40,55,12,
98,202,76,11,61,
190,71,103,10,19,
237,244,154,1,50,
148,233,241,8,70,
166,61,231,71,87,
13,27,81,23,99,
228,73,49,22,18,
163,142,194,68,84,
184,47,220,64,75,
113,137,43,53,57,
72,119,178,15,76,
216,212,172,2,55,
67,61,64,69,93,
58,253,15,55,15,
55,108,213,14,79,
63,81,74,29,118,
167,116,205,71,90,
27,24,156,12,87,
33,101,91,68,15,
31,246,112,70,32,
232,71,170,63,70,
88,224,44,43,38,
9,209,213,5,79,
62,56,70,29,103,
109,86,159,65,83,
121,152,74,53,58,
44,157,29,52,8,
53,232,177,71,36,
89,71,82,27,0,
215,247,38,0,45,
3,10,86,10,92,
129,176,215,9,66,
233,3,14,9,25,
71,87,244,12,82,
247,29,211,64,71,
166,203,152,8,60,
2,63,67,70,14,
78,171,46,55,55,
29,84,120,16,76,
254,183,155,2,37,
15,22,112,10,91,
35,90,122,16,74,
79,162,77,57,56,
217,160,114,64,69,
64,196,84,59,12,
205,254,40,66,122,
70,29,170,21,93,
248,229,105,1,48,
242,140,113,2,34,
247,43,227,66,72,
225,67,16,4,30,
248,17,16,7,29,
77,241,45,56,57,
112,17,5,24,37,
33,1,168,10,89,
225,32,14,6,26,
109,50,218,14,81,
196,78,202,67,71,
178,160,133,4,56,
71,25,194,20,95,
145,31,217,27,7,
39,226,2,53,8,
47,133,242,11,81,
231,245,29,1,43,
155,190,202,9,63,
227,80,152,64,67,
101,178,167,10,65,
78,250,130,10,64,
163,231,226,6,63,
48,38,35,35,113,
164,15,111,12,8,
211,182,254,68,77,
21,166,222,6,79,
11,112,40,55,6,
107,4,139,26,0,
208,85,157,62,71,
250,104,118,3,35,
162,26,227,69,87,
213,155,119,64,68,
108,51,187,15,116,
232,45,72,4,18,
180,28,205,28,8,
237,97,183,66,70,
100,127,207,12,71,
114,174,51,10,57,
243,253,176,0,50,
3,169,119,71,32,
214,37,143,9,16,
29,153,203,5,80,
198,97,21,0,20,
70,161,225,12,75,
54,95,108,27,121,
129,227,169,9,62,
129,77,23,11,48,
74,27,54,20,68,
144,31,122,28,10,
42,224,1,57,6,
95,189,48,54,59,
226,71,13,4,27,
53,176,181,11,72,
234,164,252,68,76,
207,130,187,67,70,
85,172,156,12,69,
126,150,144,10,62,
217,71,27,6,36,
249,69,18,4,34,
0,44,76,12,118,
195,60,231,71,89,
244,56,25,5,27,
126,51,117,27,8,
100,189,206,10,67,
90,168,0,16,57,
125,226,98,11,63,
11,5,29,11,96,
79,135,143,56,42,
16,14,13,23,78,
60,76,53,15,63,
204,68,162,62,70,
35,111,219,10,82,
109,65,97,27,2,
18,226,25,55,10,
149,115,30,13,54,
58,63,63,69,91,
225,132,214,67,73,
164,135,228,69,68,
183,33,191,27,4,
237,197,91,64,125,
90,115,34,55,60,
199,107,52,10,44,
92,17,123,25,99,
83,140,244,12,76,
24,80,196,12,84,
75,209,228,8,74,
92,154,246,9,72,
186,249,241,4,67,
0,18,95,9,92,
39,207,51,55,13,
100,169,166,11,66,
175,167,121,5,57,
10,173,16,55,8,
247,218,19,1,45,
33,108,39,40,27,
220,51,244,67,72,
94,130,155,70,67,
181,237,217,4,60,
113,118,92,62,62,
99,177,143,11,64,
199,7,26,22,22,
158,77,138,62,74,
2,93,170,3,84,
40,119,242,12,81,
123,219,214,9,68,
243,245,172,0,49,
196,79,103,30,27,
105,66,198,15,78,
40,234,138,11,67,
237,183,172,40,122,
28,188,80,50,13,
138,91,180,67,85,
143,110,88,62,65,
246,167,3,2,44,
205,55,17,4,25,
175,222,254,4,64,
138,57,237,70,87,
218,239,230,1,59,
23,31,144,13,88,
110,35,132,59,75,
132,132,186,64,80,
60,168,106,51,14,
244,130,113,1,32,
52,56,52,64,87,
130,186,31,11,57,
209,106,41,71,124,
101,105,136,68,65,
234,62,58,22,19,
53,124,185,14,75,
214,161,9,4,45,
101,108,231,13,78,
163,125,222,65,76,
234,208,200,38,127,
144,61,171,60,74,
155,37,52,25,25,
113,74,149,65,84,
13,235,254,6,77,
45,232,146,71,54,
246,213,198,1,37,
172,48,87,11,20,
195,58,0,2,23,
109,139,102,30,123,
210,77,124,63,67,
229,28,165,13,36,
235,11,25,10,26,
3,94,13,52,19,
34,246,27,55,9,
222,68,69,23,16,
109,233,59,10,60,
26,159,173,12,73,
119,254,94,29,127,
73,166,189,12,70,
129,50,245,8,82,
216,207,61,4,51,
87,71,91,24,103,
21,36,228,13,85,
232,153,242,68,75,
59,62,201,13,84,
224,124,142,40,118,
145,63,147,28,5,
161,80,141,61,74,
109,249,234,2,76,
92,73,164,70,66,
132,113,114,62,75,
205,52,166,39,118,
254,6,46,8,25,
190,103,62,62,68,
232,44,245,68,70,
20,220,76,52,12,
135,66,118,59,74,
183,217,149,31,126,
145,219,134,5,58,
92,86,134,69,65,
155,39,181,66,85,
190,130,191,70,72,
93,181,232,10,71,
170,245,189,5,60,
247,40,80,11,29,
213,131,39,44,126,
185,156,240,66,77,
54,69,14,44,40,
127,237,193,8,67,
154,74,175,68,87,
87,123,231,12,79,
43,14,103,25,92,
193,186,252,6,62,
48,241,128,12,66,
26,18,167,14,87,
20,130,146,65,45,
244,107,184,65,68,
57,175,179,11,73,
156,222,247,7,68,
121,49,73,25,0,
162,253,92,9,60,
134,227,0,11,56,
206,193,37,4,50,
163,1,7,13,23,
31,23,112,23,98,
168,100,57,62,69,
70,221,87,12,64,
171,227,69,4,52,
69,111,191,13,74,
40,139,237,11,80,
28,111,89,59,42,
52,52,246,13,82,
54,180,92,56,13,
24,79,39,53,26,
63,100,223,13,79,
8,139,126,66,36,
156,38,201,66,84,
189,182,133,36,122,
72,192,40,57,55,
225,9,94,23,22,
81,129,142,69,62,
36,115,247,11,82,
97,120,92,56,37,
70,82,164,15,77,
151,148,72,9,57,
145,126,49,15,57,
242,117,112,0,14,
232,26,142,11,30,
69,159,99,13,66,
155,210,169,8,61,
214,86,249,69,71,
98,124,7,16,56,
14,183,178,1,81,
26,84,220,10,83,
214,152,82,42,127,
179,233,152,31,127,
230,140,15,68,120,
245,55,136,63,68,
225,242,162,2,52,
179,172,166,67,67,
29,49,218,14,85,
124,5,182,24,94,
123,47,106,58,74,
101,206,130,60,40,
165,143,251,65,80,
25,212,66,54,12,
226,60,196,39,120,
51,105,185,7,82,
78,116,219,13,75,
99,226,8,52,57,
208,145,222,69,73,
15,14,164,13,87,
245,209,179,1,35,
49,23,48,19,67,
99,231,142,10,66,
79,32,14,24,60,
210,224,65,3,50,
148,205,103,31,124,
190,224,234,5,62,
43,71,137,16,80,
56,1,77,20,67,
179,140,63,7,54,
68,178,228,10,73,
236,63,45,5,36,
75,177,25,55,59,
29,193,11,54,7,
158,89,65,30,29,
101,186,226,9,71,
188,18,186,61,73,
208,97,220,69,72,
114,91,110,61,75,
75,45,81,19,69,
207,80,120,40,116,
135,161,221,10,70,
184,223,209,7,62,
188,235,121,4,54,
246,18,230,68,72,
195,13,123,24,22,
248,52,103,4,35,
7,186,76,57,18,
39,187,25,55,22,
135,157,132,29,124,
53,107,198,14,77,
144,63,161,63,75,
151,13,11,16,15,
136,198,48,9,56,
46,141,24,40,29,
178,157,228,66,76,
131,243,43,9,55,
141,106,87,36,33,
16,247,84,71,33,
53,144,183,12,74,
43,179,50,57,10,
184,52,26,6,23,
225,47,149,63,69,
185,18,239,65,82,
84,28,105,2,113,
102,241,213,0,76,
65,79,237,9,82,
231,136,226,68,73,
222,188,31,3,46,
205,34,194,39,119,
219,181,44,4,49,
81,150,89,58,55,
241,216,239,71,81,
123,173,83,9,59,
224,45,105,23,21,
108,243,105,28,126,
208,45,33,22,20,
100,41,121,26,1,
171,8,43,13,20,
85,69,10,47,56,
233,228,138,0,48,
159,93,147,67,86,
188,200,137,33,124,
170,189,126,31,125,
30,235,170,10,72,
1,4,116,11,91,
236,160,139,3,36,
13,213,185,3,80,
72,10,31,57,76,
230,49,108,23,20,
76,212,12,56,58,
154,67,155,69,89,
104,68,121,68,98,
80,12,164,23,93,
95,243,43,10,61,
115,39,4,2,0,
121,191,112,28,127,
117,9,79,23,3,
19,77,49,58,39,
67,218,205,8,73,
159,77,105,36,32,
165,65,141,69,100,
95,167,37,52,58,
87,239,92,52,13,
46,223,100,12,65,
65,55,234,13,83,
180,92,229,65,81,
172,141,50,8,54,
179,179,151,34,122,
108,40,125,60,75,
72,62,127,26,95,
207,35,187,64,66,
221,78,110,41,114,
42,215,122,71,34,
229,1,91,22,21,
12,16,74,4,92,
152,236,88,30,126,
87,198,215,9,73,
144,167,151,9,61,
228,178,223,70,82,
68,8,143,24,93,
195,234,222,3,60,
233,182,10,2,45,
39,44,207,14,84,
139,218,105,30,125,
253,80,42,5,35,
34,16,160,23,94,
240,189,213,37,127,
10,230,54,54,9,
250,211,35,0,44,
15,247,71,67,33,
150,104,83,39,115,
35,243,220,8,76,
35,117,202,9,81,
17,33,27,65,0,
185,71,140,39,117,
231,22,157,17,13,
240,56,44,21,17,
157,151,195,64,79,
28,83,31,45,30,
138,88,252,71,70,
226,98,15,1,25,
100,187,75,12,62,
141,137,152,69,88,
213,99,78,4,37,
150,136,126,67,66,
220,3,8,10,25,
177,206,113,33,123,
40,69,75,57,50,
59,49,65,18,69,
29,130,242,12,80,
9,147,163,71,53,
111,42,86,25,1,
133,18,68,24,0,
99,195,202,11,71,
85,46,177,22,94,
137,71,203,64,81,
147,170,124,29,125,
167,227,240,6,65,
86,110,86,31,119,
66,241,38,55,14,
23,52,13,37,12,
181,245,120,32,126,
197,59,19,21,18,
251,3,56,11,27,
121,247,240,3,75,
36,2,25,27,66,
156,191,92,32,122,
182,97,129,63,66,
38,252,208,7,76,
131,253,86,29,126,
0,164,217,7,79,
104,44,28,29,34,
111,19,195,21,94,
34,141,145,70,53,
130,102,152,68,88,
214,126,45,44,125,
128,173,101,30,124,
63,219,165,11,69,
224,158,154,41,117,
1,244,73,71,31,
155,168,129,33,121,
34,222,102,70,31,
209,20,90,25,23,
234,208,11,1,44,
232,149,40,45,117,
152,151,34,11,55,
230,232,233,70,80,
146,232,187,8,63,
100,243,52,7,58,
70,220,187,9,74,
112,101,40,15,58,
186,25,245,69,86,
211,40,208,70,86,
79,190,241,10,76,
63,19,87,10,127,
214,224,68,66,123,
24,134,248,8,80,
107,111,218,55,43,
185,66,134,39,116,
230,93,105,2,33,
56,107,194,5,81,
178,219,54,68,127,
145,120,15,39,40,
90,137,226,13,77,
5,118,225,10,81,
53,220,175,10,74,
225,57,246,71,76,
29,224,34,55,11,
3,156,20,53,7,
88,252,57,31,123,
7,253,247,5,77,
45,84,150,15,82,
25,69,241,8,81,
139,47,14,25,41,
44,32,196,20,96,
194,92,218,71,85,
173,169,62,6,53,
153,39,62,26,25,
209,59,54,2,17,
232,219,19,2,43,
98,202,135,71,61,
26,24,67,28,98,
235,5,113,12,18,
114,66,38,40,112,
8,215,111,70,34,
43,26,26,28,65,
18,179,196,4,80,
237,242,11,0,43,
249,252,222,0,52,
81,39,58,21,6,
92,28,163,19,97,
125,169,12,14,56,
171,120,147,66,66,
218,202,24,3,44,
222,17,38,11,26,
224,155,240,67,74,
176,227,163,7,60,
187,231,164,33,126,
114,189,96,28,125,
204,52,57,21,14,
101,222,241,5,74,
227,17,146,9,14,
114,209,162,4,58,
124,73,226,71,88,
141,60,170,66,86,
1,234,80,68,32,
99,89,231,11,79,
81,229,183,9,69,
248,100,221,66,68,
84,180,172,71,62,
135,201,114,32,121,
36,183,34,54,18,
73,94,212,6,81,
133,174,81,8,57,
188,133,146,40,117,
55,32,124,25,94,
242,180,52,65,123,
10,3,169,9,86,
196,220,81,68,125,
253,45,122,1,16,
67,16,27,25,64,
223,191,60,63,125,
96,225,155,8,72,
59,11,57,25,66,
143,236,159,6,59,
242,14,68,11,28,
59,54,56,68,91,
95,153,158,13,69,
137,149,155,70,88,
120,85,210,68,64,
13,51,184,10,84,
88,61,6,46,55,
45,54,201,14,83,
189,202,234,6,61,
34,31,247,9,83,
97,161,136,27,126,
89,102,90,65,62,
62,106,18,44,38,
246,154,201,1,36,
38,187,178,11,74,
5,33,165,11,86,
181,160,72,8,55,
49,168,104,57,12,
151,21,22,23,25,
137,14,165,71,101,
11,28,19,65,2,
53,130,150,13,71,
39,143,26,40,30,
192,253,242,3,67,
69,106,66,60,57,
117,82,208,64,76,
242,125,159,2,35,
87,241,173,0,77,
100,168,174,13,72,
222,231,108,2,50,
217,135,144,39,121,
144,202,113,33,122,
73,22,199,20,94,
206,209,218,67,77,
198,69,207,71,86,
4,95,40,58,6,
71,136,29,44,37,
154,129,110,64,65,
174,190,210,4,59,
87,244,35,10,58,
62,210,129,70,61,
128,10,252,14,82,
6,217,55,54,13,
124,180,191,71,71,
228,217,111,67,126,
96,8,146,25,98,
234,167,170,2,36,
226,227,106,67,124,
96,235,9,14,57,
146,41,59,10,32,
24,17,150,10,90,
154,210,87,6,57,
235,164,72,44,115,
23,47,20,40,8,
124,5,43,11,13,
81,188,130,12,67,
12,20,81,11,92,
196,22,18,21,21,
154,212,158,30,127,
128,254,1,12,56,
192,3,252,69,85,
217,160,249,67,78,
171,15,169,26,6,
219,205,172,2,56,
252,230,203,1,38,
52,217,87,57,11,
145,106,153,64,77,
96,35,224,5,84,
70,128,76,58,56,
86,141,153,70,64,
21,7,0,48,90,
22,241,141,71,52,
88,170,161,61,40,
20,210,39,57,9,
27,215,52,56,15,
231,12,188,65,66,
192,180,54,5,44,
193,29,111,10,31,
88,11,171,23,95,
131,17,174,71,92,
205,181,179,68,74,
176,148,101,7,55,
161,100,205,65,77,
54,85,61,63,57,
115,176,28,11,58,
44,10,125,16,90,
49,223,176,2,80,
219,230,31,2,42,
137,21,6,7,20,
114,46,213,2,85,
239,207,221,0,35,
69,28,79,5,127,
53,142,223,12,78,
56,166,226,12,77,
156,76,37,10,43,
60,6,168,21,97,
97,194,26,52,56,
187,234,10,3,45,
22,128,208,7,80,
187,223,32,64,123,
80,244,21,13,63,
222,19,159,20,23,
88,183,133,27,127,
183,150,163,66,67,
45,146,250,10,79,
250,62,5,3,27,
37,34,66,11,127,
141,24,28,11,14,
177,64,145,65,65,
91,199,8,54,55,
62,42,128,23,92,
197,222,99,3,52,
250,233,11,3,42,
171,178,235,7,63,
40,104,178,14,74,
222,121,24,46,115,
174,32,121,12,7,
5,60,211,11,84,
204,18,3,8,24,
32,151,148,70,52,
90,62,32,36,27,
24,254,192,4,78,
140,97,226,65,78,
90,50,12,25,46,
115,164,46,12,58,
25,3,215,13,86,
26,225,229,4,79,
189,8,103,24,23,
204,15,137,25,22,
149,76,118,70,101,
238,221,148,1,40,
52,1,4,27,64,
148,141,196,70,85,
242,155,100,3,38,
213,210,68,68,124,
101,184,203,10,75,
38,47,59,5,126,
11,203,65,50,14,
24,64,227,7,81,
4,133,0,54,20,
20,18,87,14,90,
136,22,173,71,95,
230,11,135,23,15,
80,87,140,71,9,
107,192,92,31,122,
170,27,147,23,4,
17,101,42,54,23,
34,28,246,8,83,
133,73,32,12,46,
97,210,138,28,124,
75,32,72,24,67,
232,162,241,68,78,
194,6,160,11,35,
243,194,157,0,32,
110,190,14,12,57,
194,53,178,64,78,
214,146,8,67,120,
138,245,58,6,55,
131,219,27,9,54,
13,139,200,0,82,
64,111,141,16,75,
133,180,201,70,70,
170,203,62,5,55,
13,178,23,55,7,
153,60,225,71,72,
164,181,114,5,56,
184,99,21,63,116,
3,173,226,8,78,
117,101,117,67,87,
179,216,47,69,127,
210,9,87,24,21,
110,68,236,9,80,
116,195,89,32,120,
27,79,96,16,73,
22,109,52,54,19,
44,105,137,14,73,
133,211,132,32,125,
138,109,117,65,64,
10,187,223,9,78,
27,143,63,50,12,
188,140,205,68,83,
112,240,231,0,75,
31,54,116,25,95,
225,234,233,70,81,
181,168,42,6,51,
5,74,182,4,83,
245,54,36,4,26,
95,10,118,58,75,
97,254,35,10,59,
49,23,246,4,84,
129,101,151,63,78,
104,246,122,34,121,
252,218,0,3,43,
60,13,41,25,65,
242,83,56,5,37,
202,79,190,40,119,
69,217,51,58,10,
185,40,45,21,32,
174,244,185,6,60,
58,50,120,26,96,
25,36,118,19,91,
104,149,147,68,66,
4,210,203,10,78,
5,198,248,9,77,
84,100,24,43,39,
169,124,178,68,67,
152,133,60,13,56,
113,69,116,70,100,
14,120,51,51,10,
84,241,31,11,60,
90,1,200,21,96,
48,162,162,12,68,
71,107,156,71,65,
143,78,192,67,64,
84,149,122,55,44,
15,113,177,3,82,
77,251,54,29,123,
125,141,123,28,116,
235,141,48,44,121,
90,38,124,7,99,
110,250,34,8,56,
24,197,240,10,77,
110,39,213,15,84,
170,194,239,7,65,
5,141,180,2,82,
148,90,169,67,65,
98,94,148,71,67,
165,232,110,4,57,
183,15,225,63,79,
118,130,68,11,59,
58,24,13,53,100,
99,217,238,7,73,
189,18,94,10,15,
69,68,81,25,102,
224,94,61,4,38,
100,113,168,69,64,
21,111,109,63,45,
213,228,73,3,51,
180,78,174,28,117,
56,198,89,59,41,
9,88,149,0,87,
14,142,14,53,20,
87,199,48,12,61,
205,201,109,41,126,
199,93,125,38,119,
162,80,36,10,41,
146,253,52,6,56,
64,2,83,28,97,
63,64,145,16,77,
39,233,18,56,19,
245,129,190,41,120,
74,137,218,6,80,
45,240,98,67,35,
248,183,1,69,122,
135,88,39,26,50,
17,238,2,56,6,
187,2,194,71,97,
142,209,106,7,57,
149,217,81,7,56,
141,158,68,34,24,
127,144,40,13,58,
216,21,69,3,21,
95,251,69,31,121,
176,171,193,69,84,
177,63,64,23,13,
139,163,158,70,71,
82,157,172,13,70,
207,117,4,48,118,
80,246,9,57,57,
34,62,214,5,83,
7,45,186,6,87,
227,41,220,65,67,
230,64,118,1,15,
80,3,114,27,99,
67,90,69,66,61,
34,236,240,6,76,
129,74,63,54,77,
250,185,232,0,34,
112,116,169,70,65,
185,19,122,26,24,
171,126,52,7,53,
151,41,19,27,30,
247,136,108,0,31,
140,32,167,65,86,
136,76,238,67,82,
81,216,211,1,79,
67,162,64,13,64,
113,224,15,10,54,
182,37,138,61,71,
114,199,144,33,120,
88,30,52,22,3,
199,229,76,65,124,
247,204,218,0,36,
243,121,0,47,119,
189,222,32,66,121,
227,244,237,0,58,
194,134,125,41,115,
10,211,8,56,8,
188,187,138,35,122,
153,156,72,23,68,
122,46,76,25,2,
223,10,128,23,14,
128,103,248,11,77,
119,205,68,34,120,
155,205,174,5,59,
174,159,55,7,52,
181,74,54,1,3,
170,41,67,11,31,
72,194,146,60,41,
203,239,189,2,58,
238,58,51,22,17,
102,120,6,40,38,
132,214,178,8,62,
179,146,70,43,113,
113,253,31,13,57,
20,74,90,18,124,
96,127,94,30,121,
238,200,66,3,49,
91,176,133,29,122,
87,163,11,54,60,
207,232,172,36,124,
233,100,172,40,120,
153,235,220,7,66,
29,232,216,5,78,
143,162,157,35,121,
63,85,219,4,81,
229,12,193,38,118,
11,133,112,65,35,
97,195,141,33,119,
58,164,141,57,42,
94,254,105,34,119,
118,216,146,33,125,
219,118,232,69,74,
186,84,157,37,119,
225,97,181,38,121,
59,34,33,50,70,
118,231,170,9,70,
194,12,239,66,65,
39,80,8,46,35,
5,13,27,1,96,
88,237,194,2,77,
105,186,248,6,74,
37,116,117,71,60,
10,229,101,67,34,
226,176,164,40,121,
130,196,92,36,121,
0,163,187,2,81,
132,56,69,27,14,
77,150,118,27,124,
198,209,165,34,124,
215,129,1,67,118,
160,240,198,7,61,
194,26,13,5,24,
251,208,50,1,42,
166,141,92,38,120,
116,192,7,13,55,
204,81,17,5,38,
202,28,205,61,76,
7,118,31,56,5,
14,25,252,6,82,
5,9,43,10,94,
20,177,187,3,81,
240,218,10,65,122,
9,117,135,67,43,
120,205,50,16,61,
175,150,116,37,120,
235,125,18,70,123,
135,90,148,65,85,
72,238,173,1,78,
184,52,165,64,64,
14,150,4,54,17,
52,174,153,70,35,
28,58,106,25,97,
112,123,179,66,64,
101,3,4,13,4,
18,15,150,12,88,
104,25,180,15,85,
251,200,68,63,126,
33,100,250,10,80,
117,193,56,12,60,
15,153,161,71,37,
123,116,154,63,61,
239,17,230,71,73,
227,127,69,43,127,
57,252,150,2,79,
55,239,163,3,79,
191,208,134,3,56,
119,213,150,3,58,
24,141,178,1,82,
239,233,72,2,48,
112,187,26,12,55,
160,211,195,3,59,
220,152,80,43,126,
197,150,51,45,113,
170,231,168,34,125,
1,148,65,53,11,
14,179,144,71,38,
109,34,172,71,94,
90,194,242,0,79,
101,198,95,31,120,
186,252,124,3,53,
178,101,232,70,84,
116,251,141,7,67,
201,97,30,0,19,
77,14,66,58,76,
14,74,248,0,83,
90,56,147,25,103,
137,226,77,22,68,
142,0,210,70,95,
185,33,133,22,13,
225,180,145,41,121,
39,86,196,4,82,
194,12,239,71,84,
74,48,194,15,86,
155,142,56,8,53,
34,62,185,6,84,
55,88,136,15,74,
39,16,196,11,85,
42,87,187,3,83,
166,198,134,35,123,
141,33,182,63,81,
57,171,85,58,11,
