R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
143,166,239,32,7,
138,199,149,26,119,
251,121,53,58,11,
4,51,34,26,12,
153,126,193,3,26,
133,229,208,68,107,
16,165,222,30,95,
216,236,72,10,21,
176,222,212,63,10,
213,63,246,32,42,
134,14,102,22,120,
26,85,151,45,71,
0,84,226,69,71,
198,6,129,34,3,
216,98,64,58,52,
107,20,194,30,127,
151,165,117,20,97,
234,26,72,40,96,
148,57,214,15,28,
139,74,87,52,37,
100,246,29,34,7,
85,203,25,41,55,
237,169,253,47,58,
173,221,218,31,2,
232,188,214,19,48,
90,74,249,55,20,
166,46,178,61,103,
245,247,251,39,27,
122,109,212,20,14,
193,222,199,62,83,
127,32,99,15,86,
78,100,47,25,28,
158,121,214,11,13,
240,47,69,24,66,
150,254,26,42,16,
97,58,193,19,50,
1,188,42,42,104,
99,196,80,36,80,
156,171,254,9,32,
167,204,70,2,80,
62,216,71,15,119,
222,155,252,12,90,
207,11,56,37,94,
83,99,12,56,88,
211,223,177,12,115,
145,29,208,60,109,
155,68,98,52,51,
218,14,45,62,58,
229,169,196,61,13,
11,118,239,33,8,
19,111,252,37,126,
227,90,37,31,9,
178,157,58,70,57,
13,87,64,56,109,
165,174,193,8,2,
155,158,42,46,44,
89,186,88,40,103,
26,8,79,15,41,
66,240,76,22,54,
87,234,162,0,15,
27,81,178,23,69,
179,233,67,60,110,
206,203,157,24,50,
3,95,70,38,68,
39,141,211,33,4,
199,0,161,53,66,
68,111,159,16,53,
76,212,176,40,107,
199,13,4,49,100,
38,131,7,9,122,
132,140,7,36,9,
116,171,235,19,32,
34,44,168,46,13,
186,7,129,16,89,
129,138,148,7,38,
135,218,92,44,109,
120,107,103,36,1,
17,7,126,51,55,
68,53,82,48,21,
43,3,124,30,37,
36,29,202,7,58,
220,75,179,17,77,
105,81,94,30,71,
15,168,1,19,2,
139,25,176,48,42,
194,72,107,42,42,
43,75,70,20,111,
4,251,132,34,30,
111,211,229,34,0,
221,201,236,10,5,
17,210,246,46,12,
237,117,201,24,49,
157,15,34,32,66,
31,39,243,38,5,
49,52,233,36,7,
28,50,103,21,55,
16,15,90,33,35,
191,202,86,23,53,
13,242,253,4,51,
21,45,39,23,93,
66,48,251,27,65,
163,210,234,46,51,
197,50,126,61,39,
190,238,252,18,49,
177,106,89,44,34,
48,123,121,47,32,
2,163,155,28,52,
196,218,7,68,15,
207,185,171,43,52,
152,131,7,25,62,
86,40,28,35,74,
114,163,232,34,38,
54,105,240,51,42,
224,206,14,62,107,
83,154,232,71,7,
4,209,120,37,3,
36,196,83,21,63,
84,224,141,2,32,
136,112,224,7,43,
63,142,188,47,48,
59,108,159,60,4,
21,240,200,24,102,
51,55,161,42,57,
181,158,5,46,97,
217,216,13,4,62,
144,181,150,57,116,
172,119,3,40,51,
23,151,218,8,54,
119,216,193,66,23,
140,201,183,54,123,
94,18,180,49,106,
140,237,13,47,29,
0,79,103,35,34,
14,170,58,11,51,
248,55,186,25,33,
130,242,164,21,32,
150,124,39,57,9,
45,101,94,42,109,
162,42,155,41,98,
103,112,241,16,97,
129,118,111,48,93,
28,80,114,24,74,
12,207,24,8,83,
4,54,251,0,96,
162,236,148,64,17,
246,75,94,40,46,
159,65,2,44,62,
174,65,11,46,37,
215,204,209,33,29,
21,179,86,46,101,
175,247,28,31,15,
154,126,90,59,44,
148,107,170,17,2,
206,233,11,62,99,
234,93,75,47,100,
31,140,19,4,94,
2,198,222,36,83,
182,33,126,32,20,
252,170,208,22,91,
101,227,232,54,49,
158,246,136,25,96,
112,93,102,7,14,
6,80,164,29,18,
82,232,161,19,59,
77,184,211,51,41,
131,209,184,15,48,
62,167,20,21,35,
123,236,214,49,124,
188,167,226,14,101,
35,109,64,47,93,
221,105,240,23,42,
53,168,153,3,73,
1,155,43,59,105,
119,213,219,56,73,
150,11,59,0,24,
130,125,205,19,56,
60,123,133,39,40,
141,217,66,5,81,
243,83,198,17,89,
137,48,118,36,53,
137,34,240,51,47,
208,32,251,64,89,
82,83,124,32,89,
13,120,195,66,78,
141,162,116,3,9,
189,243,105,69,46,
128,47,29,38,3,
78,18,54,48,12,
124,60,83,42,31,
136,116,117,3,43,
244,185,233,19,92,
212,16,124,33,5,
7,74,199,33,62,
130,206,226,52,50,
239,211,156,62,54,
237,163,92,41,27,
16,7,212,28,58,
117,92,244,64,124,
225,169,47,45,108,
101,224,203,23,16,
66,177,242,62,86,
210,219,21,36,45,
177,120,204,17,72,
171,215,44,64,37,
45,225,79,14,91,
148,36,42,40,79,
117,160,216,19,5,
138,190,222,13,49,
178,122,91,32,17,
91,241,165,18,86,
116,110,10,59,45,
37,137,116,23,2,
57,143,140,18,120,
152,120,0,55,38,
247,180,119,66,95,
88,227,215,28,96,
129,76,45,71,11,
21,116,236,44,17,
34,68,6,14,65,
99,127,129,20,36,
44,49,226,51,51,
156,96,122,55,11,
240,149,59,32,1,
56,38,78,6,102,
121,144,139,43,58,
19,90,208,65,92,
210,23,226,25,91,
40,99,120,26,116,
125,182,169,15,118,
120,231,196,29,71,
54,60,137,33,45,
121,194,248,68,121,
25,100,77,58,102,
224,161,25,27,121,
231,103,134,43,40,
142,44,184,40,45,
153,104,233,42,37,
128,186,49,49,10,
198,55,177,7,71,
193,144,27,44,51,
50,102,186,46,14,
221,68,10,39,108,
138,230,141,17,88,
104,239,68,37,14,
178,154,128,42,41,
92,201,27,4,8,
225,154,62,12,2,
98,173,244,12,113,
214,25,238,60,45,
62,234,193,18,77,
92,6,221,13,125,
39,54,106,45,88,
155,213,156,38,31,
52,88,72,28,86,
111,110,148,22,66,
121,121,150,28,23,
98,60,187,40,121,
123,37,242,2,69,
219,200,22,32,58,
175,118,15,59,12,
174,231,13,31,0,
97,239,220,17,52,
78,204,23,20,66,
202,109,206,56,72,
191,240,91,52,36,
70,222,103,16,40,
19,130,212,50,45,
7,231,58,32,29,
73,185,214,63,87,
11,82,91,27,64,
214,219,88,53,41,
234,171,11,59,99,
13,56,52,27,12,
251,28,171,47,63,
215,35,236,66,49,
86,20,33,15,67,
58,146,60,63,107,
243,19,33,40,102,
95,90,84,56,108,
186,38,10,51,77,
208,73,243,18,74,
205,127,230,58,90,
207,73,132,54,76,
71,129,230,34,20,
125,38,166,31,126,
120,77,16,36,91,
132,122,244,41,40,
35,188,86,55,78,
240,249,218,13,29,
239,239,130,21,43,
209,43,83,20,85,
27,68,34,55,55,
109,202,80,4,85,
199,78,6,63,3,
223,124,74,34,113,
194,155,177,21,24,
124,229,242,18,30,
102,43,250,14,39,
23,174,99,11,122,
53,115,70,12,84,
57,177,110,44,105,
23,152,125,26,102,
62,28,2,51,91,
212,214,193,10,22,
169,97,149,49,49,
173,135,30,13,69,
79,188,169,20,8,
171,182,139,64,105,
46,239,204,9,15,
147,231,169,6,7,
181,16,46,34,10,
3,163,23,58,93,
239,174,77,41,58,
76,218,96,31,17,
9,129,198,48,50,
132,225,184,47,114,
218,123,91,5,127,
94,166,24,26,28,
79,219,211,66,10,
87,14,75,62,35,
230,57,186,56,41,
88,180,104,63,96,
0,66,142,36,31,
229,235,235,56,40,
220,114,77,13,71,
106,50,251,0,35,
51,202,16,53,98,
0,153,58,43,61,
184,9,43,33,61,
108,197,37,18,10,
42,140,30,56,106,
25,213,89,63,69,
28,65,5,57,114,
117,193,55,54,67,
150,116,230,13,1,
103,41,84,33,52,
196,38,63,27,116,
18,128,195,24,87,
104,77,14,36,99,
206,121,177,69,57,
230,0,135,32,15,
202,252,77,31,8,
108,10,161,2,10,
10,21,220,49,4,
168,130,116,65,43,
90,202,90,6,91,
154,236,157,24,1,
173,56,78,41,46,
217,143,214,60,115,
156,44,30,61,126,
15,245,65,66,81,
221,180,232,29,34,
176,211,244,12,5,
49,225,174,34,26,
97,191,198,22,69,
57,128,213,44,13,
165,227,254,68,19,
39,192,160,46,48,
39,26,125,25,80,
154,154,213,19,1,
244,130,165,43,36,
246,140,218,64,39,
124,136,217,38,42,
103,3,190,44,108,
127,215,251,18,53,
101,102,123,65,104,
187,99,253,15,122,
23,223,124,45,42,
150,199,175,26,48,
10,222,12,25,68,
55,222,200,47,35,
113,249,104,37,43,
125,144,55,55,4,
168,101,161,18,91,
152,10,44,9,56,
94,124,204,63,21,
196,108,160,66,35,
132,169,25,51,8,
122,217,233,69,121,
213,12,58,38,121,
141,246,197,17,127,
77,186,92,28,42,
15,235,174,24,88,
156,210,96,13,18,
158,128,20,9,61,
211,253,160,6,22,
227,111,54,61,81,
210,188,173,66,88,
239,127,60,58,13,
139,154,246,69,122,
57,223,249,36,27,
84,115,168,51,49,
200,45,111,40,47,
3,142,228,37,90,
205,47,213,28,92,
41,218,10,56,126,
170,146,239,7,33,
187,198,217,32,41,
111,51,102,27,90,
248,224,17,49,53,
101,50,73,30,52,
5,181,171,68,0,
128,104,130,49,113,
253,9,228,46,59,
189,1,53,54,58,
1,177,116,12,107,
159,123,163,3,2,
113,201,114,23,1,
202,163,18,44,107,
230,121,237,17,61,
87,163,166,19,58,
54,215,217,20,88,
19,159,112,9,115,
157,62,31,35,15,
207,207,176,15,37,
23,49,142,59,97,
26,134,15,15,112,
162,155,100,62,40,
140,29,101,15,125,
72,160,18,10,115,
237,122,137,55,12,
183,71,11,56,105,
91,189,84,41,57,
219,77,37,13,65,
242,155,117,40,30,
171,123,20,44,49,
108,218,47,25,93,
38,67,19,55,116,
97,100,106,43,24,
196,13,205,0,38,
179,223,198,6,32,
108,207,57,4,4,
185,105,15,39,48,
172,168,214,29,24,
227,48,34,27,126,
177,12,123,42,49,
66,205,190,37,31,
146,71,46,56,97,
126,33,141,45,45,
210,63,83,10,63,
32,110,78,30,72,
97,106,7,70,21,
125,150,146,19,41,
72,157,150,53,28,
192,114,231,64,107,
107,127,223,6,8,
63,214,183,58,37,
162,241,198,4,29,
148,136,215,63,13,
182,85,80,37,27,
92,71,224,50,44,
146,35,158,57,106,
184,187,89,66,39,
97,249,224,70,19,
123,182,62,67,13,
227,148,241,27,43,
141,77,150,4,28,
1,63,254,34,22,
56,30,225,21,107,
178,170,247,17,46,
55,29,218,50,57,
45,158,6,56,124,
147,130,88,11,25,
57,201,70,14,89,
21,193,67,32,92,
2,21,36,58,61,
88,31,34,18,98,
221,81,242,64,38,
79,89,239,50,70,
71,121,23,14,100,
130,36,138,43,105,
102,133,7,13,27,
188,76,1,37,22,
74,120,210,0,33,
108,219,41,29,51,
62,179,100,49,7,
170,218,50,68,40,
162,103,110,49,108,
59,126,228,58,68,
177,92,202,30,22,
75,0,40,47,17,
126,101,70,25,59,
125,172,65,31,21,
125,206,30,51,113,
132,65,4,34,66,
102,135,158,48,51,
14,125,134,31,89,
248,143,13,26,125,
121,47,132,49,36,
168,248,28,32,10,
208,6,105,3,41,
186,78,178,19,74,
78,199,125,68,9,
213,135,230,13,17,
159,183,241,16,35,
23,240,8,45,102,
191,92,86,36,20,
242,165,200,49,55,
227,139,210,27,95,
189,181,167,55,114,
141,208,216,53,124,
168,226,35,46,31,
226,236,100,65,34,
9,246,120,36,125,
48,48,67,25,79,
242,195,105,32,4,
250,59,17,60,58,
44,78,200,50,73,
253,85,108,61,98,
190,33,157,64,127,
117,155,67,28,97,
229,4,67,40,34,
28,20,249,38,92,
245,254,72,66,36,
162,245,207,67,102,
157,57,63,33,48,
42,39,108,19,54,
38,47,43,11,5,
12,75,6,56,69,
