R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
186,65,62,26,47,
79,156,49,36,80,
228,229,118,17,102,
55,146,189,25,65,
163,231,32,9,94,
186,189,133,17,31,
95,53,240,35,129,
132,8,200,49,135,
36,251,17,18,33,
30,2,98,47,125,
77,2,79,50,33,
139,137,209,27,52,
145,212,206,17,91,
19,110,42,8,95,
32,77,184,29,55,
46,118,57,37,118,
47,101,89,15,27,
18,53,222,53,118,
86,193,121,23,34,
163,201,205,20,101,
42,200,191,13,99,
81,24,145,50,43,
114,98,168,49,37,
124,184,104,24,39,
242,22,24,77,133,
37,27,250,34,116,
250,3,170,18,57,
47,48,234,22,44,
118,164,99,14,104,
96,136,165,15,31,
248,229,146,18,103,
40,88,93,41,49,
165,135,4,42,4,
81,254,84,10,96,
178,113,127,41,106,
210,197,111,28,53,
46,238,118,17,100,
206,180,192,11,92,
149,143,237,76,130,
74,52,168,43,5,
90,237,222,27,67,
40,230,84,59,93,
129,15,68,40,2,
133,190,181,16,91,
191,222,1,15,30,
43,62,115,41,1,
220,232,36,76,131,
206,231,84,18,32,
105,233,196,16,102,
250,87,29,42,3,
247,86,241,18,31,
120,114,131,24,37,
233,76,244,53,53,
199,15,211,40,102,
184,132,34,22,34,
107,142,38,74,133,
249,10,134,41,50,
123,97,73,15,55,
36,164,2,20,103,
56,68,233,26,54,
6,53,144,20,94,
94,219,171,23,40,
223,64,149,19,31,
138,209,171,20,100,
171,95,171,49,42,
112,69,163,17,57,
134,133,142,24,36,
29,124,55,39,117,
61,50,160,40,129,
217,85,69,41,6,
150,243,49,18,100,
187,194,140,10,94,
139,7,220,42,0,
43,211,123,60,95,
74,69,85,17,54,
72,14,191,40,99,
250,247,222,11,102,
19,248,171,29,60,
114,134,169,24,42,
80,246,25,24,32,
19,204,107,13,93,
37,64,169,43,21,
72,181,230,58,95,
145,228,202,14,91,
128,150,81,24,50,
75,217,55,16,31,
220,31,22,77,127,
35,118,65,37,125,
118,165,79,10,102,
80,49,7,77,128,
195,40,71,50,34,
104,94,138,52,40,
89,177,130,26,44,
219,98,161,25,42,
240,245,194,30,73,
159,226,241,11,101,
45,146,83,8,96,
39,8,213,21,54,
39,96,248,24,57,
34,50,32,48,37,
228,213,180,21,98,
177,217,95,10,93,
73,209,250,14,97,
55,84,159,48,132,
49,204,247,51,103,
158,111,221,18,30,
201,109,173,56,91,
37,109,69,22,36,
169,96,35,33,136,
192,157,115,17,30,
20,190,162,60,97,
231,26,216,23,42,
229,191,213,23,41,
204,196,134,25,43,
35,6,204,22,48,
190,254,221,16,103,
159,207,189,16,101,
126,186,101,20,99,
113,21,143,15,51,
221,5,168,17,23,
231,85,254,30,74,
117,21,65,50,32,
100,193,14,15,23,
14,127,14,38,127,
0,22,35,49,64,
109,121,206,15,29,
64,98,57,25,35,
199,226,181,59,94,
236,6,137,49,38,
37,33,18,77,134,
24,243,150,11,99,
114,16,227,45,118,
230,54,88,15,22,
70,243,141,23,63,
124,59,214,25,51,
237,20,102,50,40,
121,94,84,41,58,
198,27,98,39,11,
148,73,15,77,116,
8,82,69,21,102,
104,236,178,28,68,
192,254,107,58,102,
218,218,98,41,105,
244,173,6,24,51,
249,54,121,24,63,
148,227,99,18,91,
87,13,173,46,120,
233,17,23,77,115,
133,87,227,20,35,
153,250,38,15,91,
139,196,81,23,39,
229,4,207,18,27,
126,119,105,23,32,
29,86,180,19,51,
34,203,44,8,97,
25,7,189,18,47,
250,4,120,41,35,
137,124,224,52,53,
62,190,78,23,35,
253,143,186,10,95,
188,236,18,15,49,
130,106,225,27,53,
104,99,24,27,47,
193,202,51,21,97,
8,204,205,25,59,
248,253,60,30,72,
109,115,53,74,134,
240,214,65,29,71,
145,237,47,24,33,
196,166,77,21,35,
245,4,110,71,134,
222,202,133,59,95,
145,65,29,77,117,
185,230,95,27,66,
174,245,68,59,96,
146,44,195,35,128,
167,215,154,13,92,
159,158,231,55,91,
115,22,204,42,24,
31,86,155,65,30,
14,16,177,49,121,
159,6,138,46,125,
224,97,171,11,94,
181,44,220,17,24,
12,193,214,53,103,
247,90,81,24,34,
41,240,101,20,98,
26,49,0,77,120,
29,94,149,38,117,
164,195,157,9,95,
164,197,8,15,56,
146,226,105,13,98,
14,233,91,21,94,
28,37,71,31,48,
213,70,113,38,6,
98,178,47,35,105,
181,245,168,28,69,
5,238,107,30,61,
171,211,107,24,64,
138,40,72,47,128,
117,193,81,36,126,
210,189,32,49,43,
132,144,246,57,92,
209,106,88,19,36,
208,86,106,25,62,
11,233,76,54,90,
217,187,111,26,66,
60,129,5,37,119,
133,48,128,52,39,
44,30,97,40,14,
169,101,104,16,52,
208,184,33,17,22,
66,139,6,26,42,
60,90,76,24,31,
194,248,207,28,67,
146,73,113,41,52,
30,212,51,19,32,
185,131,134,19,30,
100,30,97,43,6,
184,20,186,16,21,
79,129,212,54,52,
43,136,183,11,95,
182,189,98,22,62,
173,177,123,26,45,
60,157,104,60,35,
95,149,232,16,28,
141,224,119,58,41,
128,247,154,30,75,
122,138,9,41,55,
17,119,143,15,40,
180,22,85,48,136,
21,152,91,19,91,
94,5,196,41,42,
176,46,188,19,38,
181,75,152,42,25,
130,200,241,18,24,
221,125,236,10,101,
198,16,81,41,44,
115,203,219,58,93,
9,46,14,77,121,
110,149,99,23,38,
164,54,48,41,29,
24,194,41,60,94,
213,68,217,22,41,
212,23,226,49,41,
222,104,38,41,45,
37,148,87,26,43,
108,225,16,23,62,
82,4,100,40,91,
200,156,231,18,25,
27,159,11,36,129,
225,125,187,17,26,
81,20,43,77,118,
28,163,168,58,99,
185,62,32,77,122,
79,192,245,18,23,
110,120,103,21,60,
174,127,39,41,51,
220,108,174,34,130,
214,113,31,38,126,
251,12,121,25,36,
156,21,183,43,1,
128,23,165,42,119,
130,163,47,41,53,
174,166,7,30,60,
229,120,224,18,21,
181,58,209,24,43,
44,29,0,77,112,
227,169,199,27,68,
241,67,152,16,30,
85,168,50,54,48,
81,154,173,58,40,
10,161,11,36,109,
248,16,94,41,48,
203,253,161,27,61,
233,241,140,29,72,
191,231,196,27,62,
236,29,98,41,61,
140,131,95,39,8,
89,28,207,24,60,
251,34,1,77,113,
135,191,116,41,104,
42,240,106,29,54,
112,55,154,25,63,
120,105,171,18,26,
76,7,156,63,40,
131,56,152,49,136,
253,180,119,9,97,
244,78,148,19,35,
169,239,98,14,92,
220,150,218,17,28,
12,89,143,51,78,
16,129,47,14,31,
139,9,30,77,119,
3,248,156,11,100,
17,252,103,22,63,
254,223,180,58,94,
20,101,6,48,43,
84,110,161,46,122,
212,153,76,20,30,
205,133,120,18,29,
97,237,39,16,27,
94,242,17,23,37,
116,45,134,40,93,
159,106,229,17,25,
243,40,35,77,123,
48,4,4,77,124,
82,46,86,41,38,
64,112,97,17,33,
79,183,223,56,43,
201,133,200,34,131,
241,168,233,18,22,
38,175,59,37,126,
33,198,138,25,64,
69,196,248,28,71,
0,225,157,15,102,
37,179,17,41,111,
146,235,74,23,43,
173,19,138,45,120,
235,13,109,43,4,
91,156,127,25,41,
85,62,168,41,36,
157,206,124,17,29,
177,12,6,77,125,
142,124,93,42,23,
212,157,161,59,97,
150,216,134,57,41,
57,220,124,27,71,
192,47,121,42,2,
127,119,185,25,61,
67,46,206,46,119,
23,176,28,52,41,
165,10,22,77,126,
156,246,53,28,54,
91,155,8,19,57,
247,216,106,57,102,
25,154,210,14,102,
65,182,72,19,37,
113,25,77,47,126,
180,45,228,42,1,
129,93,48,41,31,
44,159,103,15,48,
164,105,55,35,80,
228,183,86,26,64,
219,70,46,50,37,
139,106,144,42,15,
142,83,130,41,99,
177,192,153,22,43,
140,166,234,29,70,
20,163,27,41,76,
10,21,209,46,97,
249,143,51,64,24,
118,183,73,25,40,
203,247,166,28,62,
91,201,129,28,73,
227,78,189,21,43,
163,48,35,40,21,
194,189,195,28,70,
161,17,198,22,61,
69,182,181,70,130,
253,117,154,24,41,
149,61,66,41,65,
118,147,131,25,50,
197,74,183,17,20,
147,132,246,58,101,
32,170,57,31,71,
150,47,225,48,134,
253,198,113,27,60,
217,193,246,29,69,
164,143,138,65,46,
19,18,19,75,137,
114,245,12,74,132,
225,150,149,16,100,
130,54,171,40,97,
192,24,31,40,17,
195,139,168,26,63,
180,91,108,24,35,
246,187,57,73,129,
164,77,201,16,29,
86,100,224,64,41,
68,128,224,42,14,
133,53,6,39,2,
140,59,179,42,13,
71,179,58,24,49,
95,77,144,41,128,
162,134,184,22,42,
134,119,225,11,93,
125,4,2,40,48,
182,160,15,25,39,
31,72,244,28,55,
127,92,206,55,43,
189,20,209,48,135,
74,29,16,40,133,
243,120,142,18,58,
120,205,104,29,75,
218,112,109,18,40,
106,113,91,42,120,
199,191,10,33,135,
168,189,224,29,62,
205,98,161,23,33,
140,205,138,56,42,
2,57,50,7,56,
130,175,149,74,131,
158,142,219,58,42,
173,220,96,29,68,
70,75,190,64,47,
189,74,173,48,133,
204,254,68,29,61,
110,78,222,41,102,
100,178,215,28,72,
105,98,5,40,28,
250,34,157,41,10,
129,62,145,41,47,
77,238,90,17,95,
205,93,165,21,61,
65,23,104,42,116,
93,41,142,63,46,
58,200,246,29,73,
157,99,70,41,0,
251,53,127,25,67,
69,206,66,21,95,
113,176,94,16,49,
52,106,238,34,115,
160,146,26,41,62,
133,46,81,41,25,
131,131,179,19,25,
70,10,92,44,131,
46,248,134,26,62,
220,40,62,40,6,
60,7,241,39,102,
214,149,38,46,124,
112,20,102,50,35,
11,19,26,39,16,
186,11,168,41,84,
118,115,193,31,76,
77,49,23,42,8,
120,160,19,14,22,
175,222,121,26,67,
201,148,124,61,35,
30,78,18,40,4,
78,92,53,37,117,
211,50,152,41,20,
101,107,6,38,112,
204,141,123,20,37,
13,239,53,15,39,
26,240,39,15,41,
64,187,21,36,85,
98,72,89,43,3,
183,245,78,56,38,
116,98,249,29,59,
155,64,199,42,21,
163,86,87,60,60,
175,49,200,65,40,
46,32,66,50,36,
87,193,26,14,21,
12,242,181,29,63,
72,4,82,42,7,
254,213,36,40,105,
97,245,96,30,76,
44,6,228,33,116,
27,131,79,16,26,
108,126,104,18,38,
13,217,124,12,99,
229,150,202,12,92,
58,150,44,71,131,
178,113,118,46,123,
116,191,73,31,73,
1,29,108,53,136,
218,14,117,41,83,
250,138,30,40,128,
72,142,252,62,23,
73,141,74,35,130,
29,21,188,21,51,
2,247,17,55,90,
249,92,50,41,28,
85,243,198,28,61,
48,191,28,20,62,
160,43,1,50,41,
173,26,12,41,22,
65,25,46,43,7,
225,13,154,39,97,
40,132,197,42,28,
154,22,106,64,49,
6,19,170,33,99,
225,19,24,47,132,
156,219,213,12,102,
85,161,214,64,46,
154,197,214,57,42,
209,136,47,48,130,
110,180,192,11,98,
73,121,248,16,45,
3,184,117,14,94,
107,95,189,24,65,
179,217,132,29,74,
15,224,126,13,97,
244,186,253,27,59,
181,219,0,39,9,
11,5,75,40,79,
95,194,63,31,72,
248,21,67,49,40,
236,31,238,57,40,
61,136,79,13,104,
116,91,25,74,128,
253,126,73,41,39,
60,176,28,16,51,
59,25,158,62,59,
161,189,8,41,57,
50,172,68,33,132,
254,83,131,70,132,
209,0,37,41,7,
1,129,211,50,96,
215,245,68,60,98,
117,211,201,26,59,
146,136,145,25,66,
184,151,204,27,69,
119,224,245,52,104,
99,37,136,45,121,
32,152,177,13,100,
14,128,124,60,100,
113,239,117,9,99,
155,51,57,41,24,
103,76,123,18,53,
233,16,18,40,43,
235,184,39,21,62,
215,56,34,32,62,
26,244,85,60,96,
209,57,41,38,116,
49,204,33,15,47,
131,106,170,42,27,
98,180,55,32,136,
222,1,15,43,8,
94,38,140,41,129,
180,177,205,28,60,
99,68,145,49,134,
68,239,26,73,128,
18,192,117,22,39,
120,79,164,39,99,
193,32,78,41,18,
245,15,228,42,17,
144,177,204,54,91,
108,225,25,54,53,
238,240,118,34,102,
121,186,179,55,44,
164,114,232,30,62,
237,22,254,40,101,
180,49,122,41,43,
5,25,198,46,99,
200,132,54,34,132,
45,27,18,37,5,
147,2,94,40,127,
66,133,87,35,104,
87,157,67,33,131,
16,47,32,39,5,
214,235,14,21,44,
123,64,23,40,78,
92,116,234,64,40,
110,123,5,39,112,
57,101,15,28,43,
185,137,40,45,117,
165,0,101,41,5,
37,193,46,35,109,
104,102,139,42,11,
139,109,50,41,19,
179,34,22,41,27,
30,242,215,51,102,
109,163,136,26,68,
171,142,10,38,113,
196,219,143,27,70,
29,187,63,35,106,
235,239,125,34,103,
98,123,28,42,48,
222,209,241,53,104,
91,55,153,47,129,
238,251,88,26,61,
89,47,165,41,95,
46,205,8,31,62,
54,151,190,19,24,
105,242,133,34,105,
55,252,165,27,63,
134,201,222,13,103,
243,50,162,18,35,
109,137,90,17,21,
48,31,14,40,44,
234,5,127,41,37,
65,240,246,16,46,
106,172,48,38,115,
184,184,191,34,104,
165,173,246,62,31,
63,100,52,64,31,
197,207,220,15,103,
68,217,41,34,129,
154,209,77,17,38,
97,208,237,52,101,
144,186,108,22,40,
169,31,186,65,49,
239,53,69,40,126,
99,208,120,14,96,
76,144,30,24,30,
160,212,45,23,64,
87,41,219,46,121,
125,214,168,14,98,
8,67,69,34,81,
183,121,173,42,38,
4,29,85,62,100,
217,122,236,62,22,
68,124,121,41,66,
242,2,36,41,4,
121,183,188,16,41,
206,237,110,12,103,
113,240,160,62,30,
250,189,126,42,39,
16,147,229,50,92,
119,127,139,20,29,
207,253,12,16,42,
123,143,100,42,26,
22,15,63,36,52,
63,120,95,42,121,
209,98,230,28,74,
251,176,120,17,39,
195,36,87,46,127,
4,62,4,49,137,
127,172,246,16,40,
145,132,28,15,54,
237,185,39,41,130,
197,23,77,41,32,
157,237,205,50,103,
34,97,230,27,55,
120,72,149,39,98,
86,224,1,26,48,
25,204,64,21,96,
187,101,61,41,122,
129,193,19,40,94,
102,42,79,48,128,
217,26,149,62,39,
137,29,19,38,9,
91,89,89,41,126,
75,207,62,31,65,
20,15,172,31,124,
190,47,209,31,67,
189,106,70,62,35,
30,89,19,42,51,
56,193,197,58,100,
32,145,0,41,120,
172,198,193,30,71,
12,246,12,15,46,
211,175,56,43,2,
41,55,148,23,54,
1,26,111,26,87,
186,233,12,55,42,
153,114,164,18,39,
175,51,161,41,21,
8,113,107,59,102,
127,228,228,52,91,
98,114,253,59,101,
113,120,179,65,47,
141,171,70,41,67,
70,215,95,21,42,
235,52,112,50,39,
140,5,185,42,32,
38,190,232,62,25,
142,139,117,18,59,
99,25,68,60,59,
135,86,60,66,48,
184,14,208,42,22,
40,128,105,15,21,
48,18,150,43,10,
114,195,146,34,101,
235,39,143,40,107,
131,6,233,26,70,
111,160,142,10,97,
164,112,60,31,63,
254,176,20,41,8,
57,194,192,16,97,
70,158,82,41,94,
154,129,217,30,63,
141,106,61,38,123,
116,149,106,59,35,
93,83,13,40,29,
223,57,18,18,55,
143,223,239,55,92,
85,60,42,32,50,
103,184,24,16,18,
205,114,216,16,39,
147,17,88,63,41,
149,4,232,42,18,
34,220,176,51,73,
164,165,40,51,37,
102,99,118,41,96,
116,111,177,22,57,
38,76,3,40,26,
223,28,215,42,30,
65,75,47,20,2,
183,225,203,28,63,
17,204,44,16,32,
166,95,32,72,135,
201,139,52,23,59,
219,230,94,9,100,
229,23,158,59,41,
113,106,247,28,66,
145,239,185,62,24,
7,180,6,37,85,
42,110,147,17,53,
24,174,97,20,92,
29,42,168,23,27,
48,194,134,25,45,
54,52,173,39,10,
248,17,247,61,31,
153,170,50,19,58,
55,6,66,41,131,
219,170,196,27,64,
20,132,231,50,89,
114,10,119,43,0,
213,191,46,16,20,
211,251,163,53,91,
63,103,196,42,29,
188,55,218,41,127,
170,170,24,35,79,
126,66,133,41,92,
44,39,218,25,49,
10,18,230,51,126,
73,238,237,52,102,
50,93,56,42,50,
131,50,166,41,103,
157,9,36,40,0,
8,179,229,49,102,
128,137,230,16,47,
52,88,166,42,35,
176,228,79,42,19,
25,61,162,21,28,
234,246,104,61,23,
69,101,220,57,39,
100,51,42,61,39,
18,217,62,35,110,
97,138,151,24,40,
174,135,195,57,38,
42,223,170,25,60,
29,8,115,47,127,
141,4,9,39,3,
191,120,212,42,37,
76,31,7,29,26,
66,50,2,40,32,
231,132,226,52,103,
213,189,153,30,64,
90,19,158,41,82,
138,4,49,41,115,
168,236,176,51,101,
56,42,228,55,45,
104,127,244,30,65,
254,233,232,56,92,
175,218,238,50,102,
83,213,254,14,103,
228,82,226,24,59,
214,184,199,51,104,
25,45,139,24,54,
18,52,58,74,127,
205,121,168,59,42,
156,140,182,61,30,
94,159,43,41,73,
181,139,150,41,14,
194,136,197,42,36,
200,230,141,61,24,
43,120,35,44,6,
55,118,163,56,44,
159,113,185,56,41,
121,81,195,65,24,
12,73,149,54,79,
11,154,157,55,99,
134,203,77,62,29,
84,139,100,74,130,
30,144,44,16,23,
47,128,85,20,38,
234,253,49,61,21,
65,217,166,28,59,
84,214,196,15,97,
213,195,193,54,104,
118,82,65,42,122,
195,107,189,40,100,
218,176,32,40,9,
21,166,253,50,101,
146,189,70,32,135,
128,239,2,18,37,
205,253,172,26,58,
217,96,208,62,21,
211,133,131,40,89,
13,74,44,25,34,
4,1,80,8,94,
50,156,246,56,103,
119,160,153,56,98,
87,169,152,9,98,
102,65,211,65,39,
4,4,31,39,29,
209,141,52,61,59,
46,4,145,39,100,
54,179,51,42,110,
163,12,69,51,36,
71,245,133,19,93,
179,130,251,64,39,
87,130,81,38,118,
117,54,247,42,16,
14,6,61,36,68,
76,148,109,40,90,
124,19,91,43,24,
230,144,197,28,58,
105,241,205,34,108,
73,59,120,24,62,
140,224,233,27,58,
192,189,189,34,111,
116,150,250,28,65,
49,136,39,42,117,
190,163,18,29,45,
196,79,198,41,17,
87,186,169,16,48,
115,16,65,40,80,
142,92,89,41,46,
120,216,88,31,68,
135,170,235,55,97,
177,239,157,57,93,
75,94,213,63,39,
169,136,122,22,64,
178,90,198,42,34,
211,28,64,45,122,
184,238,34,29,58,
120,6,157,41,16,
108,236,136,19,23,
1,248,235,51,91,
156,119,51,41,64,
236,90,136,40,8,
13,217,180,12,101,
246,193,54,42,33,
241,94,203,28,56,
89,87,47,74,129,
133,59,238,41,11,
162,94,94,41,63,
224,227,181,30,70,
62,69,165,41,101,
86,194,140,16,38,
205,90,167,41,12,
54,154,249,28,64,
53,152,133,65,45,
133,0,92,16,54,
248,140,232,63,25,
97,36,99,66,49,
239,157,112,63,31,
207,251,34,19,26,
249,82,161,66,24,
122,70,58,38,119,
203,69,49,41,60,
204,73,140,22,65,
97,18,200,39,106,
230,114,49,39,113,
169,123,43,70,134,
111,144,179,63,30,
226,199,156,57,101,
166,44,16,40,15,
217,24,125,63,22,
35,33,222,23,47,
86,250,150,18,92,
158,127,128,23,31,
86,155,18,41,75,
33,176,33,54,44,
142,168,123,34,100,
0,224,127,57,99,
138,26,178,64,27,
5,43,197,54,105,
40,239,134,56,93,
55,117,14,39,114,
225,37,21,43,135,
56,65,118,41,81,
134,226,109,19,95,
234,160,128,42,20,
181,74,38,42,123,
103,251,223,30,66,
83,22,223,22,56,
227,185,228,29,64,
227,176,241,30,67,
132,10,66,40,132,
66,194,70,58,96,
81,58,88,47,130,
243,191,152,64,45,
206,48,235,64,28,
14,162,201,54,92,
152,180,155,63,28,
202,60,114,71,133,
211,26,237,23,57,
2,88,181,49,112,
138,37,13,37,55,
144,125,98,21,56,
126,28,108,23,60,
241,154,217,28,57,
247,249,39,31,66,
71,175,26,41,56,
96,25,189,40,13,
15,28,128,32,119,
12,163,233,50,109,
84,200,169,57,103,
196,206,213,13,102,
60,141,113,40,88,
120,88,172,57,43,
224,67,62,42,115,
236,124,54,40,130,
38,75,202,65,28,
237,96,151,33,114,
39,192,188,34,107,
224,17,208,43,13,
84,55,201,63,24,
202,142,172,42,12,
18,63,46,39,80,
22,216,35,8,98,
121,148,222,29,67,
160,119,215,30,69,
153,9,78,41,107,
108,45,218,62,26,
118,16,246,32,123,
187,71,168,61,22,
151,111,73,41,79,
143,83,113,43,15,
198,46,155,25,54,
236,252,118,43,14,
166,190,154,41,9,
118,189,203,26,57,
15,216,12,18,60,
84,73,164,63,23,
17,63,144,25,70,
171,57,89,46,126,
105,228,42,35,127,
99,7,225,32,124,
18,229,57,59,98,
81,69,55,41,113,
111,19,120,23,53,
111,121,221,63,27,
184,236,193,55,98,
118,123,94,56,36,
22,99,200,23,46,
71,192,128,50,74,
168,200,114,15,96,
41,82,114,51,41,
122,8,7,39,14,
130,89,253,24,58,
173,202,185,51,72,
112,80,252,27,56,
42,111,193,33,111,
159,216,239,53,102,
24,242,209,54,97,
236,36,181,40,10,
92,183,26,61,32,
214,187,155,18,95,
49,144,231,27,57,
212,191,67,26,69,
128,71,223,51,74,
229,249,95,27,51,
230,23,131,42,10,
29,43,238,23,45,
131,245,196,33,102,
38,91,177,27,73,
41,9,185,63,45,
115,165,239,29,65,
209,183,212,55,93,
60,175,167,56,100,
221,157,55,37,120,
24,122,177,34,110,
117,69,171,26,49,
167,191,95,29,76,
87,113,167,62,32,
16,97,78,38,104,
103,92,25,27,49,
159,130,37,41,72,
105,171,157,60,99,
73,30,101,31,57,
253,93,49,37,105,
90,118,219,34,106,
118,175,39,38,125,
52,147,9,56,53,
117,43,22,39,13,
20,239,6,13,95,
115,103,23,65,23,
121,170,79,40,87,
8,143,22,20,56,
238,195,252,51,130,
86,180,250,51,95,
235,55,161,41,100,
87,54,74,54,46,
82,145,157,57,98,
137,168,69,41,97,
64,30,88,42,49,
46,179,208,55,104,
13,58,140,18,48,
165,132,247,25,58,
15,162,95,19,97,
2,220,136,53,90,
148,156,59,41,68,
80,251,98,12,93,
9,182,229,50,91,
230,74,252,39,105,
122,28,66,44,3,
227,219,130,31,77,
212,174,33,41,85,
4,77,18,68,94,
154,171,63,15,32,
244,242,217,15,101,
63,235,69,19,99,
71,49,64,43,9,
25,139,100,35,114,
22,179,128,12,98,
81,28,4,45,136,
79,62,101,41,80,
194,11,166,62,28,
188,75,130,40,11,
26,76,18,41,23,
242,66,112,47,124,
131,86,239,33,103,
217,227,151,34,109,
34,94,87,42,118,
146,127,254,29,66,
9,229,163,54,98,
215,230,39,19,98,
235,28,16,43,35,
49,70,189,62,27,
218,82,131,66,28,
110,71,171,36,125,
161,188,165,14,93,
10,48,221,47,101,
177,116,234,26,55,
30,66,123,38,102,
140,159,42,59,40,
62,249,197,51,92,
42,231,6,31,64,
37,155,141,17,40,
21,221,136,14,101,
8,104,230,51,82,
61,77,199,28,75,
151,132,24,41,110,
100,108,63,42,9,
171,224,73,61,25,
107,158,34,41,78,
131,36,40,26,39,
241,31,236,40,106,
5,196,181,49,103,
5,236,158,53,101,
153,178,36,23,65,
145,115,247,19,92,
80,143,72,37,127,
186,208,252,55,103,
158,138,152,63,26,
14,226,13,14,95,
98,92,44,40,92,
204,200,36,39,107,
187,122,235,34,113,
232,236,4,38,122,
66,75,166,43,20,
4,140,15,67,23,
131,235,55,58,43,
38,193,76,21,47,
139,203,83,63,29,
229,96,233,33,110,
18,94,230,51,83,
168,73,203,65,29,
15,20,239,53,126,
33,29,162,17,52,
218,240,15,65,38,
142,17,110,41,41,
185,233,163,15,98,
55,171,175,34,112,
248,210,100,22,47,
1,205,194,50,104,
10,112,92,11,97,
