R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
170,46,11,71,70,
9,252,155,55,67,
70,158,141,39,0,
248,103,249,27,125,
250,56,56,40,26,
178,245,250,67,48,
145,21,73,27,5,
110,108,52,53,1,
249,64,90,38,125,
132,213,15,30,22,
142,93,208,65,83,
70,195,7,26,55,
103,62,162,62,119,
111,126,245,70,5,
48,49,150,49,72,
28,181,245,1,1,
213,29,113,70,26,
197,139,128,50,86,
74,2,199,35,19,
161,210,212,51,38,
82,38,139,35,118,
211,229,68,70,111,
152,22,118,49,118,
107,58,195,52,27,
133,113,20,47,104,
189,176,173,42,119,
19,247,248,42,118,
77,117,187,0,0,
239,232,95,61,46,
43,2,117,50,54,
154,119,48,58,99,
172,12,201,46,125,
129,187,234,50,18,
35,226,254,44,76,
188,245,245,52,14,
59,135,12,58,47,
112,140,131,36,18,
174,65,116,56,98,
171,28,115,46,107,
27,187,244,37,12,
3,120,132,65,61,
110,246,161,59,27,
142,45,20,41,9,
170,69,70,50,123,
3,178,240,44,91,
163,106,152,37,22,
157,211,29,39,20,
2,55,47,71,73,
123,2,157,62,25,
164,212,1,45,8,
145,165,237,46,33,
246,210,63,54,31,
151,145,4,59,39,
79,197,63,62,90,
21,139,83,68,78,
223,98,18,58,113,
30,42,84,38,23,
174,202,102,65,112,
29,16,246,49,23,
185,196,183,63,42,
220,104,243,70,45,
41,91,13,52,80,
147,129,135,58,117,
214,136,134,51,111,
131,188,175,71,32,
110,67,131,58,85,
5,203,202,50,108,
3,254,245,29,4,
163,60,194,41,78,
71,129,205,44,6,
177,157,79,69,89,
228,30,129,47,97,
66,70,84,33,7,
26,15,225,37,16,
159,95,77,35,103,
7,50,87,53,83,
235,3,126,51,92,
106,178,49,47,75,
156,208,177,63,110,
118,165,214,57,91,
106,133,69,51,18,
46,74,106,27,15,
44,183,213,52,44,
197,126,37,55,96,
11,208,21,66,69,
107,248,75,34,9,
182,67,187,59,28,
93,147,154,65,90,
93,92,249,36,23,
181,58,99,41,92,
15,31,242,28,118,
156,196,219,65,111,
54,202,123,45,16,
31,9,244,21,127,
233,109,132,62,101,
252,193,252,30,125,
157,37,83,57,14,
67,173,183,67,31,
236,125,218,47,32,
79,191,173,62,37,
16,241,74,50,49,
233,3,138,39,102,
249,118,10,69,124,
114,1,212,49,110,
202,73,29,58,1,
83,49,140,40,34,
5,81,51,68,48,
69,1,209,34,117,
16,146,191,6,1,
124,138,93,35,122,
228,166,56,57,33,
213,69,250,53,98,
159,147,113,28,127,
184,103,148,59,42,
56,214,164,59,33,
101,11,152,65,126,
47,92,244,35,51,
195,74,50,60,107,
239,210,247,51,95,
71,53,61,59,46,
121,11,244,52,37,
80,247,222,44,74,
150,201,189,65,80,
120,212,98,67,5,
180,13,106,60,23,
40,137,92,62,65,
85,195,203,65,102,
187,85,160,54,115,
158,222,158,65,105,
60,70,204,52,46,
236,202,34,45,27,
20,212,30,67,83,
179,176,154,50,88,
178,124,111,51,37,
30,138,97,50,24,
41,242,179,37,120,
234,149,132,56,90,
38,144,154,51,68,
75,49,216,37,113,
143,199,210,60,1,
137,159,79,43,19,
218,123,211,57,25,
39,3,30,56,99,
192,79,246,57,21,
68,209,105,62,31,
26,37,72,40,117,
65,59,188,43,3,
230,147,81,61,87,
62,232,62,53,13,
251,60,85,48,121,
170,184,40,24,1,
45,252,116,42,30,
120,221,132,67,47,
237,71,19,28,116,
83,66,174,2,5,
41,154,74,57,55,
15,147,54,68,47,
221,210,182,71,72,
248,141,136,57,108,
254,73,248,36,103,
230,58,203,50,114,
171,122,62,66,110,
148,102,207,41,7,
183,94,208,56,20,
106,232,213,63,14,
141,170,117,36,115,
169,12,73,37,94,
128,32,42,32,4,
179,202,48,43,124,
2,51,105,31,119,
241,119,9,27,124,
79,42,9,56,21,
184,242,173,65,114,
1,50,215,24,65,
110,118,237,58,8,
67,32,194,29,64,
17,121,214,48,70,
183,129,16,59,40,
204,212,168,39,24,
147,7,132,59,123,
85,235,250,65,39,
62,42,204,36,7,
1,214,181,50,68,
75,229,179,67,25,
104,140,240,61,114,
121,95,99,45,100,
182,147,57,45,51,
90,88,197,69,17,
183,216,190,69,56,
250,158,134,55,86,
66,107,6,46,30,
77,22,66,41,32,
209,148,238,54,41,
59,79,243,48,16,
91,67,192,47,105,
18,145,171,51,65,
4,160,20,42,40,
16,218,26,47,36,
166,238,15,49,8,
138,137,12,51,121,
211,50,134,69,13,
181,118,147,55,113,
240,120,185,48,95,
246,91,110,52,40,
140,247,103,38,121,
158,81,67,44,122,
79,159,30,65,81,
161,161,166,65,84,
202,127,187,53,22,
242,153,232,50,33,
237,137,8,58,18,
254,58,4,41,30,
207,117,90,27,7,
213,189,191,46,99,
155,58,188,32,117,
180,116,199,61,42,
160,251,106,65,4,
219,199,94,54,103,
160,65,180,55,90,
174,250,21,37,5,
168,52,205,54,85,
9,77,70,60,73,
96,70,71,43,84,
243,168,109,55,22,
112,223,26,48,55,
235,92,33,36,111,
3,144,219,40,18,
167,29,99,47,103,
83,244,134,67,92,
184,196,162,42,91,
218,239,233,50,82,
192,180,102,65,78,
25,10,113,35,10,
237,94,70,50,12,
41,49,80,48,79,
162,178,49,29,74,
0,109,252,28,126,
43,33,77,57,112,
253,99,174,66,35,
234,201,15,69,65,
9,127,8,58,76,
6,8,170,67,65,
198,181,241,48,38,
217,133,39,38,94,
216,93,92,56,29,
146,76,240,51,31,
79,73,236,59,16,
205,62,77,48,22,
154,138,113,51,17,
87,127,126,64,24,
115,110,210,30,16,
170,8,171,59,115,
24,23,231,50,2,
72,30,175,35,123,
145,118,138,69,90,
88,68,193,45,54,
47,146,138,46,120,
139,170,171,60,37,
41,43,34,40,118,
240,215,107,69,61,
187,123,87,65,110,
224,152,192,44,17,
241,194,145,61,43,
240,244,217,50,5,
91,147,29,58,119,
110,35,243,61,117,
153,45,126,56,24,
139,191,190,46,17,
136,214,115,58,101,
152,96,195,59,96,
40,73,10,48,122,
227,19,151,56,112,
184,79,107,64,117,
172,10,135,62,86,
224,16,65,65,63,
178,30,197,48,13,
170,49,38,42,5,
208,147,101,51,23,
52,122,109,41,86,
220,104,156,52,103,
179,206,52,70,117,
228,235,42,50,87,
210,152,221,56,27,
3,63,70,52,82,
224,47,204,66,88,
83,242,109,47,68,
152,61,109,36,0,
244,111,26,52,101,
204,197,173,28,120,
199,131,77,40,94,
180,135,214,41,14,
148,30,31,54,89,
49,153,71,68,72,
43,29,108,29,115,
170,62,205,60,25,
133,190,176,63,118,
61,186,156,30,121,
137,124,212,50,121,
28,215,244,50,6,
55,227,101,44,19,
107,128,142,59,15,
85,245,159,28,110,
146,56,48,68,21,
254,203,27,55,87,
54,65,21,43,33,
3,65,235,27,1,
71,53,108,71,55,
214,68,31,54,22,
15,11,221,40,49,
89,70,245,67,9,
4,140,21,66,77,
135,149,196,70,108,
106,40,227,34,4,
8,1,101,26,124,
235,88,6,39,7,
24,63,112,24,67,
105,224,51,62,19,
126,83,247,46,103,
142,106,46,60,122,
7,61,142,40,87,
166,31,57,60,32,
74,228,176,58,83,
177,159,237,59,117,
247,102,186,71,123,
189,61,41,29,5,
238,95,40,64,35,
37,106,211,41,5,
100,62,204,68,22,
110,5,76,55,13,
250,145,134,42,27,
47,235,109,50,106,
227,190,250,36,78,
96,202,124,37,78,
27,132,41,67,57,
3,13,180,41,104,
182,22,213,63,25,
130,199,207,67,14,
8,206,95,41,6,
157,232,191,59,110,
239,229,149,27,3,
51,1,35,53,111,
30,219,240,51,4,
189,102,244,52,41,
126,218,35,25,58,
38,124,173,25,117,
98,23,241,64,26,
198,18,120,64,89,
251,202,104,24,114,
58,34,130,51,11,
34,1,186,51,63,
133,174,9,33,113,
218,236,19,71,30,
122,13,253,46,95,
61,89,128,6,2,
12,112,95,70,82,
151,207,145,54,20,
151,8,53,19,126,
28,173,242,27,119,
143,191,32,59,111,
122,93,236,70,105,
252,163,87,37,30,
230,65,53,49,5,
129,21,86,59,31,
12,13,250,40,19,
110,58,26,53,44,
30,76,193,50,112,
231,40,45,53,41,
217,139,69,36,25,
69,103,227,53,91,
222,120,139,46,20,
217,67,71,57,34,
127,150,35,60,3,
147,252,39,62,118,
38,25,56,32,124,
138,206,62,46,92,
11,156,203,31,113,
148,22,96,50,124,
124,112,121,24,122,
107,201,194,62,6,
46,57,54,70,74,
118,85,203,68,120,
166,215,100,70,58,
221,249,204,48,12,
151,27,117,65,108,
93,119,226,67,101,
151,109,219,55,5,
232,198,38,63,46,
54,148,39,22,123,
2,14,176,21,1,
149,16,19,51,1,
225,64,148,61,6,
187,173,16,43,45,
108,221,191,32,103,
36,209,58,37,31,
108,64,226,36,116,
204,95,135,38,115,
189,150,142,28,121,
2,120,10,67,84,
65,95,223,40,4,
15,77,21,52,116,
98,197,97,56,120,
214,156,161,56,23,
243,247,85,38,22,
253,186,236,30,18,
249,81,214,48,20,
214,52,83,56,87,
0,243,228,36,99,
109,22,108,62,95,
78,14,49,63,119,
218,94,181,53,100,
212,230,152,54,24,
143,26,1,63,68,
40,41,155,39,112,
100,229,181,57,8,
60,219,153,49,65,
205,214,232,63,30,
146,115,25,63,2,
124,157,168,51,119,
7,105,18,62,52,
150,150,198,55,110,
67,1,37,45,122,
224,123,70,64,16,
141,118,161,62,89,
9,211,1,68,80,
24,0,161,26,123,
190,15,142,53,18,
185,92,106,55,115,
121,117,140,58,126,
159,97,128,38,114,
241,192,156,71,116,
45,8,235,26,116,
149,196,32,35,109,
7,149,221,6,3,
229,124,196,55,88,
189,63,95,38,30,
144,143,25,54,63,
172,120,16,51,21,
142,128,151,58,79,
222,23,124,45,36,
131,127,91,52,121,
122,85,209,59,94,
117,140,218,67,0,
94,91,89,60,2,
164,77,152,41,122,
1,147,136,61,77,
209,124,185,58,23,
108,186,232,51,19,
169,77,203,71,15,
99,120,67,36,3,
52,3,126,33,5,
214,72,150,56,16,
104,60,97,63,16,
239,112,233,53,90,
23,206,47,36,12,
191,134,179,55,25,
232,19,22,40,16,
215,216,158,58,103,
8,151,53,41,109,
191,148,33,39,35,
93,91,163,58,106,
119,124,96,63,117,
206,190,7,55,97,
0,101,220,31,11,
112,6,224,49,2,
178,121,116,40,107,
186,39,79,41,36,
171,189,203,47,123,
228,43,184,69,24,
253,247,249,53,110,
124,38,117,29,120,
225,244,9,64,76,
156,176,104,26,9,
122,223,212,65,14,
74,32,38,64,31,
33,68,7,66,106,
53,152,9,63,99,
175,145,31,41,18,
204,148,85,53,28,
253,52,152,54,23,
53,99,135,23,8,
173,251,30,61,4,
185,96,136,40,126,
127,216,109,65,0,
128,58,95,48,5,
242,65,202,44,29,
49,124,98,43,10,
72,235,107,47,74,
0,247,0,37,92,
254,145,178,69,60,
121,47,163,34,11,
192,218,138,59,43,
111,218,31,55,28,
176,25,104,27,120,
20,15,235,47,58,
184,240,82,31,102,
50,26,37,58,57,
5,232,198,35,11,
157,147,196,50,126,
23,107,199,48,10,
240,129,110,49,107,
179,127,143,41,105,
181,236,121,40,91,
244,147,211,61,88,
143,181,222,70,2,
14,43,216,45,78,
38,19,230,33,124,
40,137,31,51,118,
31,209,206,39,94,
246,240,231,30,109,
177,105,20,51,10,
207,178,96,42,96,
210,139,73,60,5,
146,50,66,70,30,
79,105,235,64,25,
211,108,146,59,102,
131,135,236,69,127,
38,25,13,53,108,
213,123,201,57,28,
229,62,173,66,120,
127,110,236,69,41,
26,227,147,56,61,
134,201,191,49,101,
53,143,124,55,62,
173,82,112,54,33,
165,249,83,70,98,
106,244,145,58,107,
34,35,92,26,126,
26,36,115,45,106,
111,126,10,8,0,
140,248,207,63,45,
57,33,68,60,19,
195,17,37,44,102,
53,70,249,48,114,
6,168,176,61,69,
164,107,158,63,41,
82,16,227,44,62,
36,0,213,62,0,
54,207,144,38,116,
178,153,15,40,40,
81,209,144,48,104,
188,161,50,38,118,
238,121,40,51,94,
171,44,39,40,27,
89,30,18,58,19,
151,87,231,41,121,
125,111,111,58,118,
6,72,11,41,24,
243,82,217,53,84,
200,190,188,35,114,
185,215,217,57,97,
228,155,209,69,93,
112,110,175,57,92,
249,83,230,46,124,
6,223,183,50,72,
73,192,99,63,31,
75,116,155,62,27,
176,87,210,46,22,
99,47,169,69,8,
102,252,127,62,13,
147,75,8,44,115,
109,199,128,48,28,
173,70,71,57,90,
247,95,46,69,125,
167,249,182,70,107,
25,234,88,20,126,
137,90,62,40,8,
13,223,227,49,113,
237,236,133,71,71,
16,251,133,46,121,
218,61,110,64,0,
114,151,76,59,30,
134,236,86,50,118,
52,209,144,29,0,
116,162,112,65,6,
208,185,7,40,25,
107,15,128,67,1,
64,38,250,36,113,
251,209,82,58,120,
113,186,73,70,92,
168,69,244,56,95,
19,21,196,37,99,
145,148,158,49,127,
171,217,151,67,118,
249,18,224,56,125,
225,168,146,42,106,
190,133,226,41,33,
8,130,144,56,76,
120,94,65,45,18,
79,222,7,69,62,
197,12,224,50,116,
54,21,184,25,115,
127,55,219,48,94,
251,123,175,67,110,
99,21,178,65,33,
107,239,4,59,18,
44,247,63,38,27,
210,161,181,53,107,
13,219,138,67,59,
213,183,62,45,31,
251,233,88,55,32,
226,66,187,50,81,
27,135,192,48,58,
240,42,165,34,105,
215,60,221,24,2,
61,70,41,60,90,
215,199,42,55,120,
238,251,243,55,31,
77,2,68,41,34,
24,249,209,26,0,
181,137,173,57,88,
232,200,122,53,87,
97,61,125,62,5,
172,102,11,57,105,
187,231,87,70,4,
196,249,146,26,118,
160,83,221,51,124,
3,84,31,58,38,
163,117,240,56,111,
9,183,238,28,10,
146,205,187,67,116,
209,184,159,30,14,
18,100,184,35,28,
164,8,87,60,34,
170,48,3,51,87,
39,254,25,2,10,
29,160,161,53,59,
241,165,204,52,26,
61,114,145,39,49,
210,172,154,28,119,
231,113,85,57,104,
3,141,203,50,70,
72,132,187,54,6,
215,213,132,63,94,
153,40,189,57,125,
90,83,49,61,107,
41,89,76,41,12,
215,134,14,57,81,
234,93,108,53,88,
97,201,0,67,36,
94,225,28,67,20,
6,36,173,46,7,
235,210,178,52,29,
49,121,71,39,17,
72,104,78,55,59,
121,165,251,67,114,
107,41,159,46,60,
20,43,25,29,126,
11,206,251,41,38,
118,157,33,63,87,
216,102,254,71,122,
26,72,197,38,28,
135,42,136,45,28,
70,33,130,7,0,
154,179,83,65,119,
154,169,237,46,104,
83,184,111,67,35,
180,9,240,62,23,
63,172,250,40,7,
167,53,204,38,7,
50,59,66,26,73,
226,5,135,63,44,
40,38,64,71,48,
254,203,108,25,125,
22,133,222,47,116,
194,146,237,39,117,
74,155,208,40,103,
171,174,105,70,109,
242,17,172,53,36,
184,124,60,59,25,
163,206,15,37,96,
122,224,117,45,118,
41,108,30,68,62,
154,239,17,48,116,
7,55,99,67,78,
87,96,250,68,103,
85,51,177,30,127,
21,231,225,42,19,
56,157,125,1,5,
9,15,249,36,120,
232,204,151,48,7,
154,225,35,32,2,
74,115,251,58,102,
203,173,25,65,86,
129,126,93,29,16,
82,71,88,53,12,
47,102,95,55,51,
26,44,90,34,2,
2,213,54,16,37,
28,24,22,64,71,
192,149,186,55,33,
6,14,190,31,122,
175,93,185,56,22,
186,32,108,60,18,
254,204,3,39,8,
113,135,204,29,121,
104,2,8,58,89,
227,165,198,49,19,
116,141,239,57,114,
149,55,50,27,8,
254,167,38,55,101,
190,33,62,41,10,
84,205,35,63,120,
160,80,69,66,104,
169,136,150,41,27,
148,108,37,68,111,
24,190,184,4,0,
191,16,37,53,40,
190,186,174,38,12,
205,240,29,36,127,
110,42,159,43,103,
79,218,6,70,65,
47,253,130,61,70,
179,253,90,46,97,
161,204,115,63,115,
149,41,116,54,13,
213,131,79,51,33,
103,80,227,70,9,
223,164,201,56,37,
132,41,46,70,43,
164,49,89,40,108,
33,137,172,29,114,
222,195,215,57,122,
132,21,218,64,127,
68,21,168,33,21,
172,213,132,54,99,
18,82,215,42,3,
230,73,78,50,4,
222,74,101,67,17,
20,36,181,9,0,
170,10,205,57,119,
12,113,109,59,64,
164,160,227,26,5,
153,10,2,58,94,
48,221,71,2,0,
154,223,94,28,55,
3,252,180,47,117,
69,231,227,63,35,
141,20,240,50,83,
188,174,133,40,30,
145,115,64,70,115,
152,43,196,25,126,
210,88,190,60,95,
137,34,99,53,9,
5,244,193,4,1,
225,108,249,51,42,
73,101,188,32,118,
236,3,242,53,42,
15,54,209,40,32,
143,119,21,71,102,
154,213,211,70,116,
29,102,72,38,18,
250,65,38,52,92,
187,146,237,31,22,
194,191,56,49,27,
161,101,62,43,69,
168,187,141,65,124,
155,58,129,26,2,
111,74,226,39,103,
84,231,168,62,16,
143,82,7,53,97,
42,171,254,31,4,
147,134,34,68,121,
158,220,204,37,114,
74,15,8,39,26,
67,166,30,35,100,
81,241,154,54,118,
154,237,129,33,104,
148,69,183,48,26,
253,55,253,49,21,
21,99,186,39,18,
122,24,48,62,85,
65,64,197,51,22,
72,211,236,65,98,
94,131,53,57,115,
178,177,181,24,116,
241,41,252,58,3,
129,204,163,70,7,
195,64,56,70,90,
72,18,196,43,15,
121,47,223,49,121,
200,83,200,63,17,
120,106,185,55,7,
253,172,228,54,117,
51,65,139,34,119,
224,225,92,71,121,
17,176,14,43,80,
20,49,9,45,108,
2,58,155,33,10,
32,73,181,5,9,
204,213,114,41,124,
111,83,156,70,94,
235,67,3,22,1,
154,249,50,43,97,
121,130,33,57,93,
161,213,52,28,3,
197,220,165,52,28,
82,183,122,67,26,
158,205,37,44,126,
202,160,238,51,107,
217,39,53,32,22,
191,212,82,71,31,
162,100,243,63,12,
168,64,132,44,26,
128,60,215,67,15,
48,103,80,35,23,
194,210,98,70,60,
54,63,165,26,125,
45,61,57,66,75,
225,209,128,35,125,
151,80,9,47,24,
209,42,23,39,114,
33,37,120,21,3,
250,153,125,71,7,
99,34,206,63,89,
137,241,203,60,121,
42,166,130,45,11,
183,85,55,59,126,
5,91,94,31,106,
92,193,234,55,12,
134,105,69,71,8,
115,165,132,33,9,
51,129,196,46,94,
198,56,65,22,7,
76,98,98,44,90,
187,90,250,59,127,
186,216,107,70,3,
132,61,108,71,41,
9,107,147,48,51,
139,38,20,53,5,
65,173,14,64,28,
41,254,170,39,13,
147,34,128,60,116,
103,152,168,65,92,
53,207,57,68,68,
177,130,104,41,15,
193,175,200,51,32,
130,110,168,53,116,
29,91,87,52,77,
238,137,31,55,100,
117,145,199,47,19,
172,223,176,63,107,
74,183,151,65,37,
141,10,219,57,26,
191,15,161,43,23,
131,175,220,45,10,
86,94,140,68,35,
208,200,101,40,39,
102,245,28,62,40,
169,129,91,59,41,
183,111,111,31,19,
185,105,157,37,0,
195,22,164,58,97,
19,192,147,51,70,
196,189,20,47,65,
126,202,100,36,122,
206,139,118,23,114,
110,159,164,65,12,
79,81,251,36,26,
244,105,145,61,17,
209,220,249,55,122,
165,60,231,30,5,
151,93,57,67,89,
97,102,57,42,14,
140,22,123,54,32,
106,171,49,49,124,
249,120,46,61,97,
18,155,171,49,1,
102,173,37,62,26,
164,84,10,70,106,
183,212,22,38,35,
47,94,17,45,81,
95,240,164,24,66,
82,19,19,58,29,
195,80,224,61,21,
36,143,241,37,103,
117,246,224,60,11,
60,231,207,62,29,
193,122,153,67,46,
47,141,235,42,100,
171,116,240,64,30,
58,233,202,46,58,
185,221,242,52,47,
120,14,180,63,38,
244,148,103,52,7,
49,33,132,27,118,
121,20,78,67,27,
195,31,105,65,74,
235,190,225,52,114,
200,174,117,57,98,
212,210,46,52,38,
43,126,147,40,120,
208,117,62,53,96,
55,166,113,50,56,
55,6,147,11,0,
130,44,57,52,100,
162,0,23,64,39,
223,8,43,54,38,
147,20,51,54,26,
196,195,42,45,71,
7,214,135,55,68,
6,76,18,53,31,
248,251,224,62,98,
204,225,63,34,122,
159,53,61,57,15,
219,94,82,71,6,
30,138,254,25,59,
86,234,53,61,111,
29,89,41,53,54,
24,161,166,61,57,
2,71,239,47,119,
101,180,63,62,96,
195,239,62,44,36,
245,39,119,55,99,
78,159,27,70,73,
38,209,254,65,89,
167,31,43,37,93,
115,70,251,65,120,
110,143,138,50,120,
28,33,14,37,18,
109,208,164,69,18,
248,122,224,55,93,
179,229,238,67,119,
79,79,232,65,34,
149,138,183,71,14,
42,219,107,32,1,
200,147,146,46,122,
166,53,29,46,6,
58,249,26,71,74,
8,33,33,61,1,
139,231,216,59,38,
208,226,203,70,103,
28,86,91,43,82,
196,45,69,33,12,
43,31,65,58,11,
237,21,56,41,91,
164,55,27,55,23,
203,214,231,47,31,
140,251,225,57,2,
204,168,184,44,97,
162,77,110,70,91,
233,108,140,43,35,
176,202,174,20,127,
137,10,106,53,104,
136,55,198,53,115,
144,179,147,62,97,
166,232,163,38,127,
93,193,73,62,18,
105,72,156,68,0,
29,233,151,53,67,
163,76,118,40,125,
163,136,246,54,112,
189,83,109,50,20,
105,157,34,61,105,
202,240,109,51,5,
38,170,114,61,60,
0,150,142,54,54,
235,36,2,28,107,
249,194,94,58,77,
65,7,24,35,22,
188,245,234,59,114,
7,194,193,38,120,
98,93,241,70,14,
242,136,29,69,36,
98,32,180,32,112,
227,157,167,42,124,
138,230,23,70,66,
52,53,23,47,126,
193,125,199,33,22,
172,178,201,37,33,
181,128,107,59,90,
204,241,159,64,83,
183,92,76,39,105,
131,113,117,26,1,
160,29,37,55,105,
33,183,120,47,120,
106,54,117,67,115,
108,240,100,37,28,
24,58,245,23,1,
145,53,168,45,3,
137,164,179,41,16,
246,156,168,61,98,
71,153,112,54,4,
146,225,197,47,127,
169,50,243,57,18,
192,208,205,51,106,
233,120,253,60,20,
251,244,101,59,24,
102,3,226,67,99,
163,193,137,38,5,
130,34,12,62,58,
124,224,41,70,53,
220,170,223,69,58,
8,126,7,67,40,
192,233,120,24,60,
69,90,214,42,92,
51,40,46,64,122,
20,89,102,53,55,
188,69,158,46,102,
212,244,115,48,120,
241,129,77,63,114,
35,188,121,45,25,
80,0,252,4,2,
251,128,63,35,1,
42,109,150,42,41,
90,208,223,58,100,
127,94,126,65,94,
153,106,207,21,7,
16,138,143,50,62,
145,135,242,49,108,
107,170,68,43,11,
108,86,152,65,104,
130,67,3,60,115,
22,195,226,30,114,
239,239,188,39,113,
128,96,229,51,113,
214,7,116,49,90,
72,236,218,48,27,
180,157,63,70,110,
92,33,30,52,102,
178,126,0,59,88,
39,46,62,61,92,
100,239,145,38,96,
148,173,147,65,82,
5,243,171,62,75,
131,231,252,24,125,
107,222,2,69,70,
113,138,99,60,10,
93,164,51,63,88,
99,43,140,71,13,
135,138,2,50,55,
200,160,197,40,29,
152,90,0,44,124,
60,227,33,49,76,
241,45,65,54,36,
181,168,66,44,70,
224,103,159,56,103,
1,4,212,30,17,
160,68,161,37,105,
245,212,169,70,61,
109,224,241,58,9,
157,25,58,60,31,
96,91,62,2,17,
217,148,135,48,19,
133,221,161,47,21,
86,182,120,62,38,
52,243,237,65,35,
14,81,68,55,72,
23,184,228,42,120,
208,15,118,51,35,
159,140,64,70,29,
4,229,134,42,8,
203,91,79,60,104,
146,178,114,54,121,
143,239,169,50,122,
157,243,109,65,93,
247,63,19,27,127,
2,95,111,57,74,
13,34,49,67,82,
6,133,163,69,69,
251,100,115,38,33,
111,62,243,67,113,
29,30,16,56,82,
178,151,59,45,67,
169,68,133,41,123,
110,240,115,58,123,
171,135,10,62,114,
180,94,194,65,79,
36,50,228,33,119,
165,189,101,37,13,
15,152,203,3,0,
232,13,74,47,109,
112,10,136,35,14,
124,50,242,54,16,
199,39,74,38,16,
127,42,197,35,120,
212,129,52,39,34,
57,93,74,50,10,
178,48,200,64,118,
157,42,7,31,118,
131,164,51,33,2,
246,226,107,52,36,
76,33,125,10,0,
244,182,230,39,126,
144,68,39,66,121,
28,65,247,50,107,
117,168,52,53,58,
20,243,225,31,18,
21,152,42,24,68,
236,130,157,31,126,
51,45,1,56,42,
166,73,229,56,36,
68,49,107,49,115,
88,139,213,59,6,
160,210,45,43,123,
7,34,24,58,91,
135,1,23,45,97,
203,224,145,69,59,
60,191,30,63,36,
77,178,185,68,31,
250,76,129,68,19,
74,19,237,32,104,
232,127,254,60,97,
117,121,115,46,56,
77,184,148,67,33,
34,124,227,28,0,
147,172,164,70,28,
56,39,99,37,1,
1,196,36,62,78,
107,55,235,63,4,
118,30,72,57,63,
97,163,151,59,17,
179,119,1,48,18,
110,27,62,43,36,
125,143,99,36,28,
157,42,170,58,31,
