R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
200,38,8,26,71,
178,248,195,54,64,
206,102,149,46,51,
246,154,115,44,51,
107,24,184,56,64,
145,138,157,51,57,
42,230,68,31,17,
112,40,78,35,100,
56,6,34,35,49,
122,128,67,45,84,
39,214,128,34,117,
198,73,108,44,78,
33,185,201,66,30,
177,184,131,54,57,
70,113,118,32,108,
16,103,78,38,113,
159,167,170,41,96,
111,84,78,36,102,
26,250,171,65,85,
15,133,193,54,10,
184,67,115,36,100,
193,144,29,43,42,
236,38,153,40,50,
80,219,214,66,52,
115,210,7,28,2,
194,177,170,47,69,
32,185,25,38,123,
233,98,111,39,50,
104,204,112,31,119,
11,245,103,24,4,
219,222,242,45,64,
118,240,115,60,45,
111,228,48,29,118,
166,183,108,43,87,
87,17,182,67,61,
195,222,33,39,111,
170,85,150,48,56,
38,226,111,34,21,
135,146,100,46,79,
216,47,138,38,53,
129,95,181,52,61,
4,227,224,63,2,
13,36,222,63,124,
177,210,108,55,49,
254,58,167,44,72,
199,29,159,38,54,
250,109,46,29,53,
74,186,5,32,104,
77,108,93,43,40,
138,148,94,58,47,
177,225,58,35,13,
30,74,78,37,110,
210,64,188,44,77,
217,224,143,49,62,
230,219,251,45,65,
59,234,148,70,89,
112,63,52,38,97,
236,49,0,26,56,
110,42,254,40,96,
8,28,210,63,127,
233,110,187,45,62,
164,139,108,48,78,
182,191,213,46,59,
31,12,162,70,56,
32,104,160,68,39,
28,65,209,64,74,
200,49,129,28,54,
203,45,196,26,58,
198,134,147,47,73,
88,241,147,64,84,
153,93,251,47,61,
177,96,141,46,50,
171,112,30,44,82,
92,7,33,43,82,
174,208,170,65,53,
207,170,245,45,52,
80,49,97,35,115,
80,197,70,28,116,
73,146,117,35,116,
235,253,149,45,54,
64,52,196,58,71,
204,113,253,46,64,
247,29,49,38,55,
67,87,154,52,51,
77,31,167,63,66,
99,16,222,54,62,
177,23,26,25,69,
142,73,234,48,67,
123,188,14,31,117,
245,133,58,45,79,
48,87,140,61,82,
250,36,181,44,56,
207,254,59,32,116,
254,220,238,45,66,
115,38,219,49,70,
129,123,168,49,54,
234,215,144,44,50,
65,97,5,42,13,
237,217,53,37,100,
85,58,23,43,43,
200,129,36,44,43,
97,87,116,37,106,
253,129,240,44,67,
249,118,22,25,58,
12,212,122,46,8,
38,60,189,58,55,
253,162,220,45,61,
249,80,171,44,75,
229,67,54,43,83,
154,131,206,49,69,
10,98,164,43,121,
223,69,82,25,59,
77,0,233,54,61,
84,235,189,67,40,
82,201,61,37,7,
175,106,191,46,74,
234,126,231,45,73,
90,201,53,37,26,
45,97,202,63,53,
46,34,254,52,60,
99,233,231,61,120,
8,245,233,69,27,
147,188,240,47,70,
245,107,30,42,87,
60,181,206,64,126,
243,246,146,45,72,
229,81,171,44,52,
211,218,123,51,65,
162,69,64,41,87,
57,75,93,31,115,
205,97,103,46,78,
39,216,150,69,99,
172,0,58,43,84,
8,117,95,23,3,
46,211,82,31,10,
58,244,28,30,2,
205,19,212,25,60,
208,50,86,38,56,
125,27,168,41,94,
50,50,228,57,56,
23,13,197,71,51,
78,237,235,66,18,
142,169,24,26,123,
185,61,103,44,85,
206,254,51,49,48,
100,35,252,49,66,
62,14,30,41,85,
8,182,208,57,111,
159,71,182,51,61,
52,215,214,69,2,
88,241,238,62,83,
129,90,153,70,51,
113,204,20,32,22,
169,160,124,71,54,
92,28,218,52,65,
62,212,171,71,11,
46,125,79,40,122,
47,111,18,36,125,
64,24,41,41,86,
0,220,77,22,3,
116,66,210,51,66,
220,47,117,38,57,
50,29,246,54,65,
217,159,246,46,66,
97,164,48,31,105,
127,152,131,69,76,
130,36,56,42,41,
78,183,76,30,123,
132,234,114,54,77,
250,183,66,48,76,
150,68,13,42,40,
120,41,82,44,42,
128,124,141,49,49,
236,210,99,43,85,
6,231,48,30,10,
124,33,221,51,62,
184,136,50,47,37,
134,192,22,34,114,
30,252,227,49,109,
80,218,184,59,72,
108,11,47,24,66,
212,154,174,47,58,
79,49,48,38,96,
251,229,253,45,59,
138,46,122,47,50,
73,49,89,34,115,
200,199,204,46,55,
248,107,59,38,58,
195,109,50,47,78,
13,167,189,71,89,
217,95,0,43,41,
233,53,193,44,55,
15,240,154,21,0,
75,32,108,42,38,
208,237,171,48,66,
231,206,235,45,58,
107,166,225,52,58,
151,164,106,55,70,
160,39,143,37,99,
218,46,86,38,59,
137,157,144,57,48,
51,60,215,69,52,
163,106,224,46,53,
247,93,128,36,50,
185,127,158,48,57,
254,33,37,38,60,
80,226,171,63,22,
198,73,108,42,86,
49,118,177,68,51,
180,33,153,38,61,
150,118,64,45,46,
200,21,165,38,62,
160,127,165,52,66,
215,97,86,48,75,
127,78,188,52,59,
54,227,134,45,124,
239,45,154,40,51,
239,139,181,44,69,
244,242,91,49,61,
64,74,214,63,64,
126,114,188,71,53,
216,212,44,51,74,
34,6,80,24,67,
5,32,134,51,117,
197,178,246,46,65,
23,220,254,62,122,
56,250,55,25,4,
37,119,159,45,106,
217,177,86,71,55,
142,156,96,52,75,
56,76,162,62,53,
39,106,19,41,13,
201,100,170,46,76,
132,86,25,34,101,
106,73,174,53,72,
177,176,97,53,73,
172,186,243,46,57,
176,106,47,47,79,
97,75,117,47,80,
124,184,121,42,99,
162,202,152,71,56,
170,72,133,47,75,
138,2,206,44,84,
50,249,253,57,0,
150,2,5,24,61,
53,100,18,42,100,
109,231,207,67,52,
235,108,47,47,77,
80,18,236,51,67,
93,189,93,33,11,
32,181,34,46,3,
55,251,60,33,120,
183,53,156,46,77,
35,148,153,69,3,
73,60,48,40,31,
177,36,2,44,41,
254,25,108,38,63,
33,208,143,66,119,
30,140,223,44,122,
23,13,16,43,45,
205,98,124,48,74,
10,111,202,66,108,
180,184,19,46,47,
67,7,46,28,53,
254,191,20,53,71,
21,50,238,57,79,
13,243,79,32,16,
111,202,137,58,88,
240,14,96,38,64,
132,96,140,49,74,
142,205,5,31,103,
87,155,98,52,17,
245,116,253,44,66,
165,20,254,46,72,
237,61,54,38,65,
105,159,131,50,47,
130,154,119,46,39,
150,57,237,47,66,
254,165,211,45,69,
124,98,7,35,12,
116,176,49,27,115,
173,218,79,43,98,
127,155,73,30,119,
47,154,25,41,118,
226,212,98,52,67,
9,216,250,64,12,
114,39,35,41,22,
130,152,99,38,110,
137,157,28,27,122,
216,177,18,45,42,
209,190,204,46,58,
78,233,242,46,107,
7,35,157,50,103,
35,5,229,63,68,
152,170,165,55,64,
210,17,53,38,66,
36,158,172,62,111,
55,168,122,63,104,
171,164,58,45,85,
165,248,53,30,122,
118,33,104,42,93,
64,64,3,38,116,
185,11,205,29,54,
247,57,228,44,58,
207,250,124,49,71,
222,105,0,43,20,
65,78,126,41,100,
86,206,202,58,30,
243,119,170,44,53,
216,135,215,46,68,
57,98,143,59,46,
235,72,66,38,67,
127,74,47,45,82,
115,96,34,45,96,
160,29,25,44,20,
120,79,110,42,88,
202,4,225,25,61,
110,224,214,65,31,
77,12,90,42,19,
23,78,97,38,26,
141,16,210,48,61,
106,243,138,68,14,
87,54,35,40,91,
219,82,10,47,49,
79,52,187,68,65,
221,124,197,45,76,
7,89,48,43,3,
186,110,34,48,79,
87,59,88,46,80,
212,122,214,46,62,
116,135,35,33,103,
26,152,60,35,120,
106,225,19,33,117,
127,30,26,24,60,
158,148,237,46,54,
20,30,190,68,62,
221,211,59,49,53,
188,133,216,47,62,
100,134,16,36,113,
232,8,29,38,68,
66,124,45,37,4,
205,249,148,49,72,
171,91,13,45,83,
174,238,198,48,70,
44,60,135,66,75,
129,125,112,50,53,
240,197,248,45,55,
176,53,239,45,51,
28,100,233,67,109,
96,196,9,28,123,
64,193,188,68,15,
139,106,114,53,74,
134,66,124,48,52,
133,206,218,50,59,
103,145,103,43,92,
13,1,34,32,77,
121,31,249,48,69,
170,90,172,47,74,
191,109,46,49,75,
56,114,198,44,117,
38,202,246,63,33,
149,32,198,47,56,
12,18,250,63,70,
205,46,182,36,51,
4,110,79,29,115,
54,224,115,35,19,
32,200,223,56,9,
173,70,222,47,65,
124,169,14,35,27,
126,251,23,23,5,
104,37,13,40,38,
57,183,29,34,4,
152,34,194,47,54,
27,34,14,40,40,
72,35,57,41,38,
122,77,39,42,23,
202,107,144,48,62,
234,207,188,46,61,
203,95,187,47,57,
97,118,213,66,61,
132,218,180,63,83,
176,182,40,34,106,
185,126,187,48,65,
194,28,110,38,69,
115,215,198,65,42,
222,195,243,46,69,
103,5,23,28,74,
7,28,223,46,96,
140,209,83,30,112,
124,145,84,42,98,
122,14,21,27,54,
57,108,228,62,64,
118,190,147,55,108,
5,149,250,69,112,
112,227,132,66,96,
74,229,54,29,122,
199,207,116,52,68,
2,179,168,48,18,
229,246,244,46,70,
132,56,104,51,76,
6,172,185,48,108,
0,162,8,48,15,
142,49,56,44,86,
249,77,3,38,70,
192,251,144,48,53,
222,38,62,38,71,
25,115,107,31,127,
30,35,112,64,73,
246,21,164,41,50,
115,1,45,27,73,
39,190,93,33,4,
242,85,163,36,52,
67,128,71,39,25,
54,153,178,58,113,
155,128,247,47,64,
50,73,132,50,79,
63,130,106,34,113,
74,196,67,28,122,
108,200,87,28,113,
8,199,24,47,3,
235,25,162,41,51,
201,14,194,40,52,
148,110,23,29,116,
134,71,48,45,45,
139,0,46,62,75,
211,205,78,49,60,
140,148,140,54,56,
94,54,35,44,97,
123,130,170,68,66,
202,38,100,38,72,
168,131,5,23,127,
202,15,174,38,73,
9,96,101,32,14,
246,30,40,38,74,
0,248,166,66,8,
116,57,193,55,62,
242,138,70,39,51,
194,233,138,66,58,
220,0,79,38,75,
107,251,246,61,121,
209,66,109,38,76,
190,31,131,38,77,
243,68,84,39,52,
81,17,43,29,52,
87,151,127,29,110,
205,188,158,51,60,
152,3,64,62,74,
30,16,76,25,57,
237,118,23,65,54,
141,6,218,51,59,
213,157,93,51,70,
229,115,81,39,53,
2,79,227,53,118,
70,10,81,46,88,
80,90,47,42,95,
172,58,231,45,75,
62,166,149,59,10,
183,229,139,66,60,
157,83,187,50,70,
195,206,28,40,28,
114,85,184,62,60,
74,113,9,40,2,
76,12,253,55,65,
93,167,3,44,3,
92,224,38,36,118,
156,154,129,66,62,
232,134,102,39,55,
175,171,171,52,56,
57,74,215,63,62,
66,101,43,28,1,
144,135,171,66,57,
78,185,156,66,118,
43,188,214,57,1,
143,231,226,62,70,
141,169,211,50,67,
185,237,248,44,61,
49,205,62,31,9,
205,143,19,51,77,
187,145,206,47,53,
206,165,107,51,72,
158,222,182,66,59,
254,47,118,40,54,
135,101,120,68,69,
247,103,65,39,56,
128,129,126,49,50,
166,189,13,36,103,
239,145,214,44,71,
211,39,92,39,57,
136,143,200,62,61,
82,200,13,32,127,
33,25,61,40,21,
206,78,92,50,57,
12,20,101,65,81,
245,249,220,44,62,
214,244,63,68,68,
244,177,243,44,68,
56,153,89,40,104,
175,64,29,49,76,
153,207,51,27,116,
133,36,114,50,73,
250,91,199,44,59,
132,86,93,51,54,
22,237,34,35,123,
24,238,221,60,117,
68,124,108,25,2,
27,250,48,31,14,
125,168,237,51,71,
74,157,150,59,80,
28,142,16,48,16,
249,17,32,39,58,
103,240,75,45,22,
19,46,158,44,123,
177,231,91,54,66,
27,78,222,68,110,
242,135,13,56,70,
1,89,244,47,18,
27,254,199,60,99,
200,156,75,49,51,
240,97,193,44,64,
84,109,114,38,23,
68,24,189,53,56,
58,244,58,45,23,
179,6,48,70,49,
113,225,56,41,9,
90,206,26,45,3,
56,23,136,69,67,
135,47,134,56,57,
105,18,26,35,78,
174,22,229,25,64,
70,177,120,62,102,
30,9,243,63,69,
156,7,47,70,78,
102,146,180,68,67,
147,55,53,61,77,
196,251,90,50,52,
188,194,135,50,56,
239,80,67,39,59,
53,18,228,62,69,
66,40,38,40,39,
169,189,244,55,66,
117,181,70,36,10,
48,100,242,44,105,
179,92,218,25,67,
40,22,46,40,37,
235,105,112,39,60,
107,210,27,38,117,
207,12,223,25,62,
92,32,10,38,94,
96,87,110,48,50,
145,245,74,35,117,
113,241,51,40,118,
99,191,77,36,15,
214,48,114,39,61,
43,245,0,48,14,
157,211,104,51,46,
28,81,111,40,13,
147,129,147,60,55,
158,23,226,26,70,
112,241,219,59,9,
114,173,131,52,16,
14,241,108,46,21,
16,96,154,62,4,
246,104,103,39,62,
153,251,146,48,127,
167,204,172,62,68,
226,159,158,36,53,
157,176,1,37,16,
152,122,9,34,102,
77,16,135,61,66,
232,193,188,44,65,
182,167,147,52,55,
31,76,205,58,80,
7,57,47,35,121,
55,221,142,64,115,
158,236,188,62,59,
69,16,140,67,59,
238,192,216,25,63,
189,13,66,67,64,
67,27,210,57,72,
176,82,185,26,57,
221,192,133,56,66,
168,242,246,56,67,
82,148,180,55,107,
5,111,79,28,115,
104,0,125,53,67,
48,52,89,41,39,
217,75,57,47,52,
71,217,227,63,13,
204,119,82,51,73,
147,168,115,66,64,
92,42,62,46,81,
1,9,171,62,123,
207,215,243,25,65,
212,17,220,25,66,
20,135,87,38,7,
81,168,55,32,117,
94,165,172,61,91,
141,41,22,47,48,
85,45,37,42,20,
174,30,84,67,62,
89,86,241,62,71,
16,9,11,43,81,
48,183,231,69,39,
191,216,254,26,69,
89,114,235,59,53,
245,165,80,39,64,
177,254,67,37,112,
13,29,244,68,64,
102,70,65,45,43,
22,74,126,59,98,
147,203,103,49,78,
20,107,155,70,12,
148,181,84,56,49,
173,103,1,42,39,
88,75,183,62,67,
163,83,8,41,19,
37,164,231,62,14,
75,52,128,69,73,
221,215,11,41,88,
98,97,152,54,67,
198,100,114,56,68,
8,83,157,55,3,
238,251,191,26,59,
137,40,28,39,21,
88,184,1,27,125,
17,220,50,49,7,
93,249,16,29,2,
65,195,192,71,115,
85,33,0,41,41,
83,90,208,60,56,
40,228,207,69,28,
57,179,28,37,113,
39,180,96,41,31,
246,54,29,39,65,
117,158,0,37,27,
30,63,93,33,19,
129,51,168,56,65,
83,101,165,61,53,
82,13,210,56,62,
207,87,69,56,69,
42,70,35,36,114,
237,96,190,35,50,
70,253,16,32,112,
127,190,128,55,85,
184,227,127,61,74,
117,52,197,53,59,
210,172,73,57,70,
67,72,3,40,0,
23,156,44,35,108,
49,101,155,60,90,
46,14,22,40,86,
202,64,139,39,67,
93,171,99,41,98,
120,152,14,37,25,
9,1,70,17,0,
249,208,245,31,52,
203,128,137,56,61,
16,164,238,69,125,
120,106,39,33,106,
235,131,208,31,53,
42,244,132,41,8,
120,177,85,34,107,
96,209,137,56,126,
207,58,211,31,54,
70,90,94,33,109,
244,1,162,43,51,
70,92,87,35,107,
252,247,5,51,51,
135,85,150,50,60,
163,60,222,26,61,
112,120,166,62,66,
111,184,85,24,115,
161,250,63,32,10,
77,113,44,32,121,
85,10,56,25,70,
193,228,206,56,60,
154,152,11,34,105,
161,131,151,57,69,
16,131,232,63,93,
52,244,137,66,9,
181,54,108,70,52,
105,218,29,32,20,
192,90,215,26,60,
15,191,212,68,122,
96,221,92,49,17,
195,124,244,31,55,
26,56,115,50,28,
23,195,140,70,113,
148,169,150,62,62,
152,152,254,52,54,
179,245,206,57,68,
120,7,197,70,53,
228,25,193,41,52,
15,137,155,46,19,
35,66,165,71,49,
19,94,133,61,15,
218,91,219,31,56,
124,185,25,25,116,
249,133,154,36,54,
23,253,126,37,24,
124,17,66,70,79,
209,25,239,31,57,
194,245,145,50,55,
96,208,4,36,120,
229,142,211,26,62,
246,88,74,39,68,
161,101,209,54,60,
202,134,35,51,55,
178,181,126,57,67,
161,232,114,47,38,
12,49,109,49,106,
49,237,170,57,31,
71,29,250,56,59,
71,27,71,45,44,
226,107,44,56,73,
199,75,237,31,58,
190,99,190,26,65,
170,136,26,25,127,
253,146,106,36,55,
186,137,229,26,66,
128,253,114,61,26,
232,118,8,50,54,
189,52,130,39,69,
191,176,247,26,63,
70,171,5,27,2,
246,196,94,36,56,
65,49,206,60,58,
240,191,41,59,52,
79,189,21,29,123,
192,211,43,52,76,
212,93,94,39,70,
46,2,122,70,47,
130,21,168,53,60,
100,192,195,56,86,
241,4,123,39,54,
78,96,246,59,54,
204,24,119,39,71,
100,86,197,56,55,
6,48,102,49,19,
97,70,4,37,30,
161,20,61,53,65,
240,87,107,39,72,
97,208,194,46,126,
25,200,102,26,4,
175,57,16,47,36,
86,133,108,51,14,
215,17,216,31,59,
239,113,187,35,77,
149,163,243,56,58,
238,33,174,41,53,
173,161,6,39,28,
235,3,127,39,63,
210,228,78,62,65,
56,109,14,26,125,
203,51,149,39,75,
220,64,35,65,56,
16,246,236,53,11,
112,137,172,66,65,
132,183,75,46,40,
249,96,131,36,57,
229,91,240,31,60,
98,152,237,60,57,
13,56,55,35,125,
120,159,43,30,115,
236,43,154,40,55,
34,0,82,40,18,
24,118,95,37,123,
152,233,179,61,55,
166,2,27,70,77,
190,73,209,26,64,
91,229,177,61,34,
137,181,47,34,8,
168,227,58,38,20,
241,130,142,36,58,
245,213,214,26,67,
95,16,184,62,72,
199,65,228,31,61,
181,17,135,39,76,
129,23,204,50,72,
177,114,251,26,68,
217,34,53,39,66,
134,246,135,70,26,
239,157,71,39,73,
135,187,236,55,60,
240,227,154,36,59,
201,98,134,32,51,
232,78,129,36,60,
210,233,248,31,62,
193,95,115,55,67,
201,101,81,65,55,
61,45,149,63,72,
19,6,159,69,66,
118,11,172,71,57,
129,185,70,51,12,
29,243,113,33,17,
105,164,173,55,77,
27,37,245,64,54,
164,245,114,27,113,
4,101,214,63,123,
170,139,29,44,92,
89,66,245,50,66,
175,129,164,54,59,
130,160,89,52,82,
77,239,248,66,97,
53,79,53,36,105,
204,173,18,69,71,
74,140,134,53,83,
73,16,40,29,75,
88,106,123,71,80,
100,158,119,47,100,
83,131,18,42,104,
166,164,29,45,21,
166,108,182,57,66,
94,164,217,69,50,
210,59,156,36,61,
148,15,68,53,66,
93,195,113,55,123,
18,49,124,53,112,
109,76,142,61,75,
110,137,124,53,77,
88,23,3,39,93,
206,79,3,56,77,
23,236,243,60,108,
91,33,68,46,36,
164,38,103,67,65,
230,56,112,39,74,
129,93,60,48,80,
94,88,59,24,127,
216,101,142,36,62,
32,249,217,61,119,
40,89,100,35,18,
102,228,44,33,21,
52,134,57,33,105,
89,246,48,41,104,
9,103,159,69,100,
20,235,8,32,123,
175,9,117,39,77,
175,56,158,28,55,
209,244,156,51,56,
188,145,99,55,59,
103,189,137,45,30,
94,179,196,46,9,
79,63,123,69,74,
93,34,132,49,57,
218,211,99,66,56,
144,56,248,29,55,
47,28,34,39,37,
0,51,209,62,3,
208,164,88,56,54,
214,118,237,31,63,
20,163,7,36,4,
40,36,210,63,71,
5,19,31,37,9,
246,196,34,57,65,
174,90,133,56,72,
58,19,135,71,59,
141,129,241,62,58,
136,241,247,60,59,
241,13,233,31,64,
103,122,102,52,81,
80,44,147,58,70,
59,111,68,54,0,
253,241,254,31,65,
102,18,131,61,69,
17,95,23,38,114,
208,148,94,56,74,
217,9,73,42,77,
198,181,200,30,53,
83,214,95,23,115,
221,249,213,31,66,
221,79,50,61,56,
21,165,11,46,12,
80,227,3,47,8,
167,33,223,29,56,
69,28,101,61,79,
144,168,18,27,120,
110,182,213,54,68,
217,72,47,50,65,
95,209,65,30,17,
247,153,112,36,63,
212,188,5,48,34,
212,105,115,36,64,
183,0,111,28,56,
80,91,173,69,49,
65,200,156,48,21,
130,63,161,53,61,
251,186,142,36,65,
117,172,254,57,54,
3,90,56,39,112,
23,28,24,39,92,
86,67,9,38,30,
95,176,144,58,96,
21,79,47,25,124,
42,223,12,50,7,
169,215,225,54,58,
180,146,127,55,52,
68,136,118,45,32,
162,189,176,65,51,
97,13,34,32,50,
253,152,129,36,66,
235,84,23,56,75,
211,84,42,49,52,
69,201,96,36,20,
105,19,11,38,95,
106,47,74,39,110,
53,164,23,34,108,
79,246,44,31,123,
186,192,139,57,57,
217,101,89,36,67,
101,216,225,40,111,
218,3,144,40,56,
91,115,153,71,79,
13,98,85,27,9,
118,162,252,52,53,
54,207,57,29,126,
114,254,124,47,23,
201,94,20,48,51,
165,201,221,57,58,
151,75,151,55,53,
78,41,200,57,53,
8,207,75,27,4,
150,134,95,69,72,
66,111,215,59,56,
102,222,8,48,17,
243,250,220,31,67,
89,4,29,37,97,
88,46,34,39,94,
225,49,86,36,68,
38,62,187,63,74,
106,3,84,62,76,
