R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
79,116,74,1,81,
130,156,210,40,7,
16,44,142,21,16,
204,228,47,20,14,
243,204,128,10,75,
248,61,116,25,56,
194,26,230,8,64,
91,148,54,0,71,
193,45,222,30,71,
93,93,142,46,94,
36,225,224,41,122,
124,50,95,50,122,
232,118,31,18,24,
163,78,57,0,38,
139,74,14,25,73,
39,150,157,39,8,
220,18,40,16,33,
38,16,181,29,44,
38,105,187,46,70,
159,130,214,20,16,
230,180,148,12,18,
115,163,112,41,110,
190,219,232,49,59,
4,210,136,18,56,
191,92,120,33,61,
148,74,25,66,123,
232,151,106,34,81,
174,172,116,33,48,
217,50,147,47,78,
1,43,16,18,62,
72,180,246,56,19,
112,117,191,34,120,
234,227,182,50,65,
164,206,7,23,51,
182,80,136,63,22,
17,232,127,6,44,
238,179,149,14,15,
252,68,49,28,116,
253,117,202,58,111,
136,222,67,33,113,
152,141,35,10,7,
194,25,173,5,48,
144,117,88,42,12,
213,129,7,29,92,
196,242,230,31,75,
21,245,131,26,47,
65,201,186,10,72,
151,69,155,17,4,
242,153,165,15,13,
54,85,237,58,42,
49,53,209,6,40,
156,36,80,29,27,
48,145,231,55,41,
13,194,122,11,34,
111,85,105,14,97,
24,67,202,37,74,
216,35,240,68,93,
29,35,219,37,73,
76,248,65,13,58,
220,195,18,37,6,
149,13,92,31,120,
194,33,134,35,106,
187,44,36,26,103,
63,233,184,33,94,
199,251,56,59,30,
116,3,208,34,105,
103,143,112,7,30,
233,76,65,61,8,
171,1,9,56,87,
133,91,240,56,20,
177,137,82,5,44,
65,209,157,34,52,
45,12,15,38,33,
120,215,6,8,33,
207,149,24,18,1,
76,223,175,58,96,
48,126,103,50,95,
62,37,37,32,92,
50,213,223,14,50,
188,239,47,16,81,
43,112,199,51,124,
75,43,24,34,102,
72,113,88,4,23,
82,191,185,33,95,
240,55,248,12,51,
36,148,84,7,110,
155,140,201,16,67,
160,233,117,39,117,
148,188,156,32,63,
161,93,10,14,30,
222,243,125,18,113,
213,242,126,10,76,
27,45,162,46,101,
119,219,144,51,60,
7,114,13,45,4,
151,15,108,25,17,
219,92,7,31,85,
75,229,0,36,67,
136,207,124,33,53,
99,45,127,1,104,
96,107,169,32,81,
245,227,204,34,59,
215,99,54,29,42,
29,117,35,35,40,
108,168,132,7,41,
162,60,8,19,59,
73,77,69,30,38,
54,186,59,5,35,
234,29,236,9,69,
97,176,214,34,57,
203,178,163,10,78,
198,237,125,16,98,
192,233,64,29,45,
32,172,156,14,16,
183,207,17,38,10,
40,63,18,17,16,
39,225,6,17,51,
150,239,208,11,71,
251,79,124,42,93,
221,28,126,35,104,
248,65,168,58,97,
7,106,29,30,119,
113,108,182,8,67,
137,152,45,4,36,
234,117,131,24,36,
53,73,250,8,72,
136,235,97,36,116,
123,125,11,41,76,
43,53,168,62,44,
68,215,177,17,10,
149,149,74,5,46,
50,224,238,11,76,
109,164,35,21,10,
181,55,212,15,63,
164,10,162,29,55,
221,209,58,32,59,
179,103,103,42,105,
18,227,70,49,97,
185,196,190,48,62,
188,28,163,46,41,
205,205,93,9,76,
1,113,133,37,127,
80,183,7,45,85,
57,160,244,38,50,
75,137,119,42,84,
13,192,183,8,73,
239,175,132,33,93,
249,135,56,6,28,
86,16,37,24,97,
82,197,254,33,104,
147,37,87,20,52,
199,18,193,13,59,
117,95,4,13,19,
41,143,202,38,17,
11,6,47,20,67,
178,248,172,33,101,
201,120,224,31,67,
159,2,201,20,11,
1,120,4,30,74,
11,225,155,7,26,
210,158,202,34,104,
206,11,145,45,99,
190,16,118,25,30,
36,247,216,32,80,
32,249,189,55,36,
22,169,124,13,60,
217,185,246,38,18,
57,220,19,39,65,
169,70,2,38,80,
131,115,214,36,89,
68,35,133,42,122,
124,97,33,34,7,
205,232,183,11,75,
55,132,39,57,49,
246,193,213,11,72,
181,251,202,56,29,
40,117,39,30,100,
173,63,225,9,65,
143,119,173,62,46,
44,17,9,42,97,
75,218,101,35,76,
198,67,165,34,66,
10,26,206,39,88,
95,72,131,18,53,
206,100,96,6,76,
98,19,190,34,62,
62,103,52,20,60,
128,31,53,30,79,
66,198,176,31,69,
237,208,107,60,24,
97,176,219,40,94,
161,78,170,12,19,
202,198,20,9,50,
106,39,122,0,86,
55,242,96,42,91,
90,243,3,9,89,
64,15,109,38,32,
117,109,100,47,75,
219,194,221,56,55,
34,71,58,18,18,
238,193,153,19,117,
87,225,35,56,38,
18,164,217,9,77,
229,108,210,58,94,
25,242,55,39,55,
127,137,103,59,85,
94,205,99,6,45,
176,115,175,9,72,
5,90,193,70,119,
21,163,66,55,27,
213,163,227,51,123,
61,18,225,70,122,
8,100,39,23,0,
105,144,84,62,21,
252,160,208,17,3,
27,155,96,35,73,
73,163,116,66,96,
82,161,27,39,18,
244,184,42,12,64,
149,51,30,21,57,
105,132,13,27,12,
244,224,226,38,30,
92,72,1,54,64,
237,4,181,36,123,
244,232,115,49,127,
148,74,221,8,74,
199,28,200,6,43,
206,42,150,64,122,
197,167,104,15,64,
224,110,9,0,4,
100,45,250,33,52,
83,199,110,15,72,
74,41,209,35,5,
142,238,182,32,66,
155,68,28,44,82,
196,29,175,18,9,
199,92,232,12,75,
197,7,140,33,39,
129,112,119,27,65,
126,176,27,7,91,
232,2,229,42,88,
13,215,187,10,71,
76,158,29,25,37,
39,176,107,35,64,
105,88,235,33,69,
114,63,17,22,65,
253,137,195,9,80,
148,128,244,33,80,
186,27,135,36,82,
9,99,84,21,27,
161,243,176,47,31,
216,174,159,59,41,
50,204,19,35,81,
6,29,67,33,98,
74,197,185,13,32,
240,78,227,16,60,
6,147,24,29,22,
129,193,241,12,74,
80,117,222,16,68,
31,223,165,45,34,
1,232,181,25,36,
21,59,47,15,21,
237,194,9,19,53,
6,239,158,37,2,
70,106,89,34,65,
184,95,44,31,88,
22,0,228,35,75,
241,121,168,17,9,
185,114,10,16,93,
243,37,16,39,121,
164,147,238,49,69,
209,9,64,48,123,
95,241,6,35,92,
98,40,120,1,109,
34,241,165,68,99,
8,175,174,18,14,
104,12,139,14,88,
71,143,214,18,115,
231,55,28,43,17,
189,195,74,35,57,
172,241,32,13,67,
54,233,188,35,88,
8,93,64,31,46,
20,234,103,46,37,
169,241,186,62,27,
92,72,55,18,40,
253,25,203,31,62,
49,178,61,4,44,
52,86,10,40,26,
54,1,112,1,4,
159,160,200,31,63,
184,191,48,18,4,
183,92,36,19,89,
154,177,228,13,30,
228,160,129,57,37,
145,26,116,39,89,
82,82,80,40,114,
244,63,27,28,127,
122,131,104,11,81,
65,109,182,58,32,
13,46,248,6,29,
3,246,103,38,115,
140,201,26,5,22,
51,221,156,32,87,
218,26,49,17,35,
132,151,141,33,55,
169,54,16,61,24,
13,118,78,20,53,
249,79,168,39,122,
76,84,121,32,107,
10,206,88,30,70,
206,38,251,37,79,
154,63,33,23,64,
34,83,240,32,65,
199,175,71,51,91,
180,61,98,17,28,
194,54,154,26,40,
246,163,168,17,11,
181,16,15,56,95,
134,218,69,16,119,
63,216,248,57,74,
85,150,96,5,50,
87,221,229,17,50,
164,79,250,66,127,
26,128,234,38,105,
213,192,167,31,73,
6,116,74,34,54,
21,123,30,52,127,
248,166,148,32,70,
100,42,83,23,9,
104,182,186,17,77,
152,42,169,40,28,
114,165,69,5,23,
147,77,213,16,79,
209,36,208,33,54,
171,210,7,43,91,
113,54,234,15,66,
132,166,73,29,52,
162,148,192,17,76,
126,143,24,31,28,
51,10,222,27,56,
84,117,32,39,44,
51,179,140,15,67,
31,88,2,29,125,
87,212,178,34,125,
188,241,223,42,100,
215,193,203,16,59,
7,37,29,35,107,
230,212,222,31,70,
219,229,24,35,71,
69,63,184,59,86,
151,90,144,49,49,
162,28,135,6,63,
156,197,74,44,117,
132,150,254,36,6,
79,97,189,60,19,
240,55,81,0,69,
26,212,25,30,56,
158,162,69,7,62,
19,33,37,28,44,
94,131,65,1,93,
60,244,23,57,26,
29,23,194,48,126,
215,62,100,63,23,
218,8,199,7,29,
83,2,150,62,53,
100,242,174,19,126,
107,193,229,30,63,
181,206,1,22,19,
1,69,115,1,89,
94,251,75,34,107,
52,7,54,17,97,
23,67,91,54,22,
113,127,35,17,40,
93,240,47,34,47,
160,90,33,32,120,
77,17,96,25,7,
128,132,27,22,8,
151,54,101,4,52,
123,220,229,17,67,
117,174,227,58,40,
159,113,9,45,123,
155,197,247,11,73,
56,169,206,19,127,
230,100,60,24,63,
72,125,211,54,31,
139,108,165,32,84,
117,74,168,35,66,
160,133,252,14,54,
85,190,39,43,97,
15,41,2,31,77,
152,93,249,13,35,
149,161,89,32,52,
5,16,9,18,13,
18,171,161,10,86,
43,209,237,18,73,
184,20,121,23,29,
139,70,68,1,127,
129,249,71,35,78,
196,174,240,18,72,
38,42,140,44,104,
48,18,109,0,17,
48,249,45,16,29,
233,229,14,34,48,
196,201,173,40,24,
216,35,11,22,95,
64,179,135,15,98,
31,69,98,0,64,
111,20,231,67,101,
47,85,139,47,33,
187,80,143,47,102,
119,20,52,21,61,
245,154,170,16,62,
198,195,44,29,54,
243,172,134,13,36,
74,149,204,10,73,
252,241,142,18,98,
141,125,27,23,8,
178,72,99,61,19,
164,113,58,0,79,
103,135,191,19,6,
253,102,253,57,75,
186,151,239,46,32,
33,19,232,6,30,
245,20,213,33,46,
46,58,111,35,85,
247,111,92,53,29,
113,167,121,31,72,
43,188,6,40,20,
29,237,113,34,71,
64,59,30,13,51,
18,15,164,24,59,
157,22,29,50,69,
157,60,43,35,10,
187,130,214,41,6,
133,151,159,11,70,
208,53,43,39,40,
49,188,123,38,35,
127,16,131,3,46,
65,213,37,10,93,
171,197,35,5,49,
5,0,76,39,94,
222,28,24,39,82,
178,158,82,52,33,
174,244,236,53,48,
154,175,245,18,100,
159,84,199,19,2,
242,59,166,7,27,
119,187,5,65,94,
132,231,156,13,70,
66,116,110,44,102,
49,248,128,8,25,
239,34,247,59,113,
134,196,242,35,79,
87,238,93,6,49,
104,16,69,29,113,
21,92,96,0,73,
118,9,229,7,63,
11,215,202,17,81,
83,109,41,44,87,
19,239,249,35,6,
180,172,23,4,45,
80,16,26,42,109,
139,242,197,40,25,
90,110,29,40,77,
230,141,5,38,94,
11,245,177,8,75,
116,188,243,18,101,
35,172,189,7,49,
81,18,95,21,4,
140,60,27,48,50,
72,50,105,48,117,
126,98,125,18,6,
55,27,38,14,53,
103,106,198,34,80,
22,118,106,21,19,
73,103,28,27,1,
180,230,19,21,9,
198,10,39,24,98,
225,177,22,62,98,
13,154,223,57,63,
224,10,87,24,7,
58,141,244,12,70,
201,234,74,32,85,
15,82,94,57,40,
29,143,11,21,47,
25,106,198,13,22,
186,164,243,18,102,
221,250,100,17,78,
118,137,122,12,111,
185,22,127,13,94,
221,212,143,17,68,
205,160,174,13,31,
239,88,48,22,55,
79,119,121,6,77,
56,130,175,32,88,
30,6,20,37,87,
223,93,101,12,80,
206,111,27,26,30,
101,108,112,17,20,
34,51,5,16,57,
89,137,3,61,36,
251,253,118,37,86,
168,55,181,67,98,
106,100,106,34,83,
66,30,18,22,96,
7,240,230,37,13,
247,26,13,20,62,
4,214,26,2,52,
56,243,201,68,102,
177,87,90,32,127,
29,247,148,38,104,
147,104,115,27,44,
125,100,245,17,13,
68,15,142,31,55,
146,176,85,32,51,
158,26,34,15,54,
172,164,107,59,101,
28,116,62,50,72,
179,145,44,4,98,
2,239,9,24,67,
61,52,169,11,25,
106,180,112,18,8,
156,184,143,7,50,
70,16,24,22,78,
10,159,232,9,78,
211,35,48,47,123,
206,25,126,4,46,
169,105,202,38,38,
215,1,72,28,74,
2,154,145,51,65,
106,42,94,33,34,
247,215,97,48,34,
142,252,168,18,77,
92,68,137,31,71,
56,240,101,16,120,
125,38,115,16,37,
27,175,90,34,94,
91,228,59,59,84,
191,139,159,57,66,
248,253,67,33,126,
235,201,195,18,103,
45,241,241,18,74,
3,222,195,12,52,
251,168,223,59,45,
241,251,249,20,95,
114,89,239,9,73,
248,18,194,12,50,
96,5,89,22,0,
185,96,90,7,34,
144,235,54,68,96,
184,40,32,25,82,
164,33,144,28,53,
247,134,35,13,93,
110,213,162,16,64,
209,214,79,57,67,
147,76,114,5,27,
207,189,23,57,6,
60,70,99,42,74,
117,147,251,57,76,
173,178,173,13,73,
96,156,35,35,120,
39,234,118,51,50,
160,128,170,13,43,
42,33,201,7,35,
224,90,220,33,56,
83,205,95,8,47,
187,19,9,36,8,
218,244,226,18,70,
86,142,50,20,51,
137,127,129,11,35,
204,51,115,48,73,
135,242,55,33,88,
190,201,55,38,4,
50,151,63,35,121,
209,55,25,44,2,
163,68,21,25,94,
31,196,200,9,79,
217,10,189,60,30,
137,67,234,8,76,
158,240,11,33,62,
98,237,185,18,75,
58,115,90,33,65,
64,43,47,37,7,
56,167,193,17,83,
152,217,18,35,58,
136,7,203,12,82,
250,37,97,8,23,
186,223,135,34,64,
32,8,12,38,114,
92,93,52,13,84,
215,133,136,50,41,
245,84,168,35,62,
193,102,44,26,71,
65,31,89,38,118,
64,221,49,10,88,
113,20,188,25,54,
86,161,5,18,32,
9,165,67,64,127,
82,247,48,43,11,
42,231,184,17,79,
102,221,73,13,104,
244,35,164,7,44,
70,64,168,14,17,
203,137,12,37,25,
13,62,179,31,95,
211,228,234,58,127,
187,108,165,37,119,
98,164,233,57,77,
104,234,123,41,4,
133,218,220,18,104,
203,153,145,13,45,
243,63,79,8,38,
179,9,92,65,62,
173,222,169,46,122,
1,227,86,35,103,
55,236,95,12,53,
248,32,224,42,99,
155,163,132,38,51,
176,10,158,49,99,
3,203,118,42,90,
127,211,78,16,125,
69,5,63,19,16,
137,86,178,6,50,
52,198,197,16,65,
145,201,96,33,84,
88,153,249,38,41,
93,219,152,34,60,
152,177,208,58,103,
77,132,132,13,17,
201,218,204,18,105,
24,171,79,39,54,
76,57,146,11,117,
91,6,174,5,81,
11,161,142,31,68,
133,224,12,46,31,
235,254,104,57,79,
175,230,182,57,80,
197,136,9,24,18,
116,47,167,36,104,
87,169,248,39,49,
110,103,202,66,97,
166,104,252,17,12,
74,69,34,49,1,
171,117,162,9,64,
182,151,61,6,64,
67,190,76,12,86,
172,104,182,34,50,
237,171,200,18,106,
217,252,36,41,111,
162,82,47,70,123,
66,227,114,18,10,
36,241,238,66,78,
148,233,75,21,14,
79,232,177,17,70,
45,53,251,9,88,
125,32,127,35,30,
173,78,134,34,91,
125,161,171,10,79,
100,241,94,32,83,
198,125,54,5,28,
116,157,181,18,12,
114,223,109,33,70,
247,147,44,50,79,
76,221,204,44,122,
116,109,153,16,121,
243,144,114,32,72,
49,180,60,10,92,
140,231,20,61,116,
191,222,27,7,45,
87,115,136,8,27,
231,245,84,15,56,
170,169,59,45,103,
249,249,20,35,65,
3,193,180,19,94,
126,1,216,35,63,
31,99,163,8,45,
222,91,211,11,77,
185,249,236,11,74,
3,198,247,38,3,
77,119,22,26,23,
33,42,201,13,86,
65,247,159,13,74,
185,189,139,13,33,
186,215,159,18,78,
14,222,27,11,92,
69,121,81,38,95,
254,180,114,41,121,
31,7,109,51,73,
166,41,93,31,36,
188,225,47,6,27,
84,107,219,36,107,
73,244,234,57,82,
136,111,13,47,48,
192,35,49,25,71,
125,178,21,30,104,
74,119,214,47,58,
7,20,38,20,8,
115,230,101,8,43,
219,126,59,33,112,
40,47,158,12,25,
144,150,23,0,51,
187,168,253,18,110,
193,245,112,62,28,
165,232,34,16,122,
51,48,167,70,93,
126,162,37,0,77,
243,50,102,39,79,
149,62,237,8,78,
120,89,42,30,91,
179,15,66,44,121,
142,196,90,7,47,
235,118,87,8,51,
110,219,2,31,61,
59,204,201,16,61,
101,159,87,30,60,
87,244,3,34,55,
35,6,87,29,97,
114,86,154,18,0,
117,5,70,59,22,
168,80,220,51,66,
5,32,173,26,69,
115,151,127,6,46,
45,116,46,52,121,
110,154,48,20,20,
80,233,218,36,7,
159,136,54,25,38,
194,162,32,8,120,
45,96,117,48,122,
89,131,80,43,96,
225,220,186,18,111,
12,101,216,67,99,
28,195,25,37,92,
58,27,9,32,74,
61,32,95,44,5,
165,101,112,47,76,
239,170,24,18,45,
10,243,204,34,61,
5,151,71,33,41,
92,40,140,7,54,
79,147,197,17,84,
88,191,24,31,103,
239,64,115,66,77,
224,213,75,48,56,
124,17,153,26,37,
177,91,152,33,47,
217,101,42,65,97,
210,17,14,15,31,
189,236,193,18,112,
222,159,40,22,52,
123,179,86,8,46,
227,165,88,36,118,
107,82,234,16,70,
234,153,22,52,102,
215,29,1,16,16,
78,185,152,8,79,
148,242,118,39,62,
163,26,77,30,84,
244,27,114,5,29,
136,117,127,33,50,
80,145,114,38,127,
7,69,99,32,125,
97,91,76,33,120,
32,191,232,37,1,
164,220,70,41,2,
197,228,165,58,105,
90,242,218,58,106,
253,31,133,44,111,
215,132,101,18,5,
172,207,220,19,115,
188,57,92,33,125,
24,2,219,18,3,
92,68,195,50,66,
163,245,15,6,24,
254,69,89,19,91,
10,201,137,6,48,
35,154,210,17,106,
63,224,123,7,42,
98,138,129,6,25,
24,108,158,11,86,
177,181,121,14,72,
223,107,194,15,33,
125,170,78,5,45,
61,72,111,10,91,
169,187,96,33,92,
31,126,53,27,39,
209,140,95,14,8,
189,45,70,28,27,
222,223,132,18,79,
34,143,126,33,86,
33,194,82,5,40,
68,222,2,34,122,
76,127,74,7,90,
149,158,83,41,117,
233,161,78,6,47,
15,246,159,54,43,
128,147,61,36,71,
106,75,67,22,14,
53,57,168,28,61,
165,167,74,9,51,
80,53,207,10,51,
204,44,214,33,91,
211,79,219,13,34,
161,4,240,42,121,
63,217,102,54,41,
39,127,74,35,83,
55,209,243,39,6,
95,6,130,39,67,
218,65,187,49,54,
122,88,113,5,30,
37,205,224,16,63,
116,61,98,33,42,
91,135,195,41,119,
141,169,105,7,66,
171,115,109,11,19,
250,237,103,17,80,
13,37,225,41,118,
112,36,192,42,86,
124,29,19,11,90,
239,240,97,17,69,
200,229,187,19,116,
118,52,72,15,89,
82,210,120,7,43,
54,218,32,6,62,
176,77,205,8,80,
176,219,77,8,66,
12,199,20,17,19,
25,130,116,6,32,
5,244,9,30,47,
163,146,194,18,118,
103,76,76,31,39,
166,144,59,30,46,
95,233,106,7,79,
135,118,7,41,44,
124,98,240,13,37,
50,231,48,30,64,
115,109,139,33,67,
176,115,222,17,71,
186,171,74,58,43,
31,109,88,38,107,
14,233,167,9,68,
15,65,120,55,28,
58,254,87,49,53,
207,5,40,24,73,
9,231,87,11,65,
240,189,198,19,121,
163,192,129,16,105,
225,97,167,16,106,
37,240,214,24,34,
47,189,163,9,70,
230,116,158,14,71,
186,246,39,34,95,
6,129,95,36,114,
145,251,147,18,76,
253,92,137,58,74,
27,248,72,41,19,
165,1,54,30,124,
99,229,15,68,118,
42,91,222,53,42,
176,232,242,13,72,
46,178,6,0,9,
177,167,63,52,45,
17,161,236,54,63,
113,102,101,34,93,
203,244,87,16,11,
77,13,249,15,94,
240,48,70,31,44,
116,245,117,16,69,
192,4,108,43,75,
13,155,169,8,42,
28,252,23,68,122,
182,39,231,59,99,
68,147,85,5,39,
78,85,99,25,39,
97,201,77,33,109,
68,239,146,17,112,
32,78,127,46,88,
170,230,159,18,81,
226,121,158,16,99,
204,27,217,7,46,
219,129,117,8,70,
89,94,108,52,35,
131,235,185,18,82,
248,224,171,17,66,
115,13,146,0,81,
118,138,108,42,125,
119,158,139,8,71,
136,239,70,7,28,
79,227,210,40,121,
171,169,237,19,122,
92,189,161,16,100,
236,199,126,18,80,
203,131,195,18,114,
224,144,18,7,53,
161,221,240,18,71,
152,54,64,29,4,
15,79,139,48,105,
217,155,161,66,126,
48,184,164,9,71,
141,94,83,33,33,
74,180,31,0,72,
16,165,2,40,112,
36,133,134,11,33,
211,56,104,36,117,
86,176,136,8,49,
80,64,190,13,61,
84,99,217,58,89,
94,87,28,30,125,
98,41,117,25,18,
115,99,76,2,53,
120,172,93,42,83,
56,78,168,33,110,
66,153,72,20,39,
187,229,5,26,57,
184,10,223,7,65,
211,106,173,17,113,
75,83,160,26,56,
109,189,65,6,38,
204,200,185,50,60,
130,143,188,13,44,
205,248,75,31,80,
73,54,138,5,20,
124,102,116,56,24,
167,157,121,8,81,
60,19,72,46,12,
109,89,18,23,63,
61,125,16,31,6,
74,160,215,18,116,
16,61,133,46,111,
22,124,160,7,70,
125,6,70,53,68,
34,149,141,11,85,
228,58,210,50,64,
111,88,9,20,28,
122,226,233,57,81,
164,79,30,14,20,
91,162,219,18,83,
28,142,196,57,62,
0,94,254,68,101,
165,152,254,57,83,
220,243,28,47,100,
205,40,215,35,72,
159,204,249,18,107,
127,116,223,15,14,
146,77,10,60,28,
177,243,144,21,88,
168,208,50,38,112,
93,73,56,27,27,
113,70,189,7,51,
148,132,127,51,34,
205,53,135,37,105,
73,44,40,21,91,
71,107,36,44,109,
78,137,127,10,52,
95,61,252,12,34,
248,99,246,18,84,
38,13,233,14,85,
119,236,35,48,114,
94,52,98,71,82,
151,234,64,57,3,
30,98,5,40,29,
119,118,241,17,100,
10,236,63,51,85,
60,37,162,13,95,
183,140,127,9,63,
50,51,84,32,33,
81,108,90,22,44,
20,65,232,16,85,
3,173,149,7,68,
34,231,184,16,101,
188,20,84,17,42,
32,40,205,7,31,
126,102,157,10,69,
252,158,39,11,36,
227,155,158,57,71,
40,220,99,66,99,
184,237,220,18,109,
56,34,29,17,59,
103,92,106,22,38,
145,70,53,18,91,
190,235,118,17,101,
6,104,169,10,62,
146,228,53,11,69,
80,208,34,34,49,
90,52,100,71,111,
142,22,66,30,110,
95,127,9,29,95,
2,119,207,71,120,
102,35,0,22,84,
213,40,51,30,111,
135,215,115,12,35,
105,49,94,0,49,
170,219,176,18,97,
45,251,80,52,64,
183,222,11,24,48,
118,195,115,8,50,
134,26,134,39,64,
243,41,165,13,66,
91,206,69,49,37,
229,79,166,40,8,
206,103,106,6,39,
71,12,135,29,47,
80,147,226,57,72,
60,242,147,58,93,
123,56,102,44,110,
70,58,138,39,66,
72,111,252,16,12,
50,95,217,14,70,
194,251,105,17,102,
5,162,226,16,102,
79,194,0,26,42,
247,115,236,17,98,
228,214,130,18,99,
134,12,108,26,32,
197,138,105,33,122,
59,29,48,26,104,
4,241,226,16,66,
216,159,230,57,88,
96,62,47,34,6,
118,139,247,19,85,
73,235,202,58,95,
71,222,112,7,76,
26,150,177,17,94,
185,212,1,50,73,
141,152,155,58,90,
253,214,6,14,57,
185,85,22,40,69,
174,62,213,16,76,
98,167,38,18,28,
184,101,28,22,28,
36,71,143,48,89,
194,47,227,10,80,
193,253,1,33,85,
62,203,14,29,63,
117,194,122,9,66,
58,239,7,34,85,
22,118,175,7,77,
120,147,193,17,103,
222,240,150,58,104,
71,158,12,41,92,
97,88,130,7,36,
6,94,67,16,41,
180,177,201,19,118,
127,250,52,11,80,
111,98,208,59,121,
64,147,212,17,99,
149,151,229,19,119,
83,191,16,0,87,
119,43,245,16,83,
132,0,14,22,62,
64,125,211,17,72,
12,152,208,59,122,
41,59,207,13,68,
16,114,56,28,115,
108,118,231,57,70,
148,211,209,58,107,
225,172,168,19,120,
71,209,225,35,69,
220,23,115,6,82,
153,79,22,38,19,
122,120,6,28,108,
109,56,67,36,4,
26,27,191,70,89,
72,231,197,58,98,
239,55,71,45,126,
135,219,105,9,81,
222,181,127,17,82,
177,253,119,17,104,
43,34,116,14,38,
33,0,196,36,108,
147,139,52,11,5,
119,8,40,36,92,
50,115,250,17,107,
53,82,46,41,87,
106,4,215,34,96,
179,241,46,33,60,
197,228,47,10,70,
214,200,43,14,122,
242,160,7,8,61,
9,207,184,11,78,
221,4,61,55,3,
192,131,204,58,99,
182,31,229,17,8,
47,239,174,16,103,
37,237,45,34,88,
42,106,33,24,1,
242,240,162,58,108,
1,195,128,10,53,
93,84,109,69,100,
252,253,3,49,100,
246,27,194,17,119,
205,251,234,31,79,
77,242,146,59,123,
218,164,91,12,33,
216,158,242,19,74,
146,183,105,8,65,
51,148,199,17,108,
186,108,70,19,9,
60,99,13,17,31,
134,158,129,8,68,
138,220,249,19,114,
35,237,243,58,100,
231,224,253,12,73,
42,246,147,17,120,
75,4,214,7,23,
31,249,78,11,66,
189,79,176,12,36,
56,151,50,67,77,
66,249,246,34,99,
31,122,184,17,125,
130,90,17,47,73,
151,9,218,7,81,
81,178,91,62,45,
247,163,214,20,127,
73,84,40,40,56,
199,2,208,41,3,
199,21,210,7,69,
107,76,74,30,94,
22,67,136,50,67,
37,76,3,14,31,
147,158,15,39,75,
199,81,190,12,76,
29,35,31,30,58,
12,69,67,43,107,
32,139,24,21,5,
135,169,247,21,93,
96,216,111,8,69,
8,216,202,16,104,
30,71,8,32,68,
190,161,71,48,82,
46,46,245,15,96,
201,189,248,57,84,
21,200,78,33,123,
190,251,79,59,127,
77,73,145,5,43,
122,247,220,12,20,
43,75,254,13,39,
35,1,173,19,3,
75,247,130,13,38,
207,237,157,19,124,
29,216,47,24,42,
102,250,217,35,97,
59,63,66,52,89,
185,107,4,43,26,
166,56,53,33,3,
79,196,118,7,78,
232,190,59,9,67,
