R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
194,179,222,50,67,
70,113,72,42,30,
3,250,135,74,2,
210,192,165,53,72,
30,89,138,60,92,
38,11,73,27,75,
236,224,133,49,74,
174,92,131,51,55,
124,251,65,37,20,
170,69,147,55,64,
63,100,74,30,6,
194,160,65,46,99,
68,151,205,64,77,
102,61,43,48,88,
26,173,175,59,10,
192,80,13,47,45,
174,163,248,49,75,
85,215,247,68,133,
159,158,201,52,76,
17,191,81,51,3,
65,170,176,73,94,
178,14,7,31,56,
120,201,252,52,72,
240,19,116,46,79,
232,220,217,48,59,
184,176,12,46,43,
149,68,76,48,50,
243,117,113,44,61,
104,116,77,49,48,
111,166,52,40,132,
80,177,94,42,131,
247,254,162,48,67,
217,116,20,51,84,
166,21,221,44,101,
198,9,162,46,80,
48,148,20,49,3,
203,177,172,52,75,
211,72,188,50,70,
162,168,50,50,85,
9,80,188,57,127,
162,161,253,50,69,
212,122,94,76,59,
1,113,202,71,116,
54,206,250,39,117,
186,201,210,50,71,
42,170,53,44,4,
52,146,47,41,134,
193,223,53,58,54,
111,138,164,49,103,
9,200,197,70,33,
43,202,221,67,47,
217,239,52,54,50,
198,238,13,29,126,
95,57,40,43,95,
82,49,24,44,91,
157,147,174,54,75,
39,17,5,77,57,
221,82,157,44,64,
52,229,254,67,89,
179,202,48,59,53,
108,169,30,45,127,
27,9,90,45,40,
33,159,136,71,9,
104,165,167,33,119,
187,253,43,36,113,
50,20,237,61,77,
187,135,243,49,61,
93,254,32,42,126,
177,19,15,46,21,
110,32,11,46,47,
84,8,61,29,58,
150,43,83,53,80,
125,108,202,53,75,
187,6,252,49,78,
241,73,128,44,65,
94,77,169,56,75,
64,161,65,37,126,
196,174,194,50,58,
39,33,222,73,69,
248,161,66,51,83,
190,14,166,42,55,
155,78,80,48,91,
129,104,193,53,67,
107,96,126,53,52,
161,150,152,55,72,
22,216,192,70,20,
92,91,55,48,103,
192,136,208,49,59,
157,146,11,37,112,
121,35,113,53,53,
170,52,192,52,74,
157,56,200,49,54,
131,76,138,51,58,
107,75,110,51,85,
178,11,179,42,56,
143,0,158,40,106,
61,250,41,28,4,
183,239,216,49,73,
62,62,205,71,70,
91,153,159,65,48,
240,69,243,48,76,
19,134,135,53,117,
193,94,134,48,84,
33,184,96,29,4,
53,9,5,77,58,
228,7,244,47,63,
221,102,121,42,57,
176,241,89,64,49,
78,161,41,40,4,
154,63,111,50,83,
66,167,153,73,15,
143,28,171,54,64,
135,24,60,48,22,
130,134,141,71,69,
223,89,216,48,80,
161,44,21,40,113,
246,39,157,44,81,
74,18,218,56,65,
30,184,240,74,120,
133,18,47,44,24,
147,175,15,29,2,
76,120,205,54,56,
101,137,100,32,120,
214,224,247,49,66,
239,165,10,48,87,
138,86,25,38,109,
251,175,211,48,56,
210,131,208,48,81,
146,250,133,68,112,
236,94,33,50,82,
248,86,55,42,58,
198,0,24,75,52,
110,128,13,35,112,
93,231,144,74,3,
196,94,44,50,53,
137,131,81,53,51,
239,78,134,42,59,
252,205,253,49,67,
153,2,57,65,56,
208,189,178,49,62,
110,122,133,59,75,
233,142,132,53,69,
108,229,71,43,14,
97,176,241,68,46,
125,39,176,59,71,
33,42,211,76,54,
171,79,250,49,79,
77,195,56,50,3,
43,47,235,73,70,
139,81,224,51,65,
206,63,61,75,55,
217,140,218,49,65,
175,50,215,51,67,
74,158,98,35,120,
106,218,120,59,91,
135,27,242,51,66,
91,161,152,61,85,
168,196,184,56,66,
69,226,151,74,107,
163,245,23,28,122,
113,174,188,66,47,
215,183,81,70,62,
170,54,214,51,64,
2,89,130,50,20,
14,213,210,52,116,
163,183,105,53,62,
196,109,178,50,57,
231,55,102,42,60,
68,70,130,52,53,
55,192,149,69,124,
60,117,32,44,14,
163,206,96,65,87,
44,153,182,61,0,
60,0,43,32,81,
194,39,196,31,57,
104,63,202,67,77,
152,93,164,55,63,
61,13,176,67,64,
204,110,248,49,63,
85,87,141,73,81,
254,156,112,47,74,
90,210,56,31,131,
30,140,194,50,115,
236,164,42,51,57,
228,32,205,47,62,
134,4,165,75,57,
181,226,36,40,120,
38,225,203,64,125,
44,115,152,74,94,
131,85,12,44,42,
186,197,203,49,69,
171,2,28,47,44,
33,170,58,29,134,
60,200,218,63,11,
171,40,136,56,60,
116,169,126,69,45,
246,79,49,42,61,
38,170,91,34,11,
237,32,90,46,81,
100,230,74,44,33,
62,61,96,25,136,
245,148,12,50,54,
90,186,79,37,19,
248,142,230,48,74,
219,215,91,55,59,
151,100,61,39,109,
6,7,141,56,124,
127,247,57,36,134,
28,1,238,58,70,
201,165,105,70,60,
211,249,145,70,61,
118,41,112,47,92,
83,151,61,40,125,
23,55,85,40,18,
234,171,240,49,70,
239,219,214,48,73,
75,203,226,59,116,
59,183,69,33,5,
160,34,110,72,69,
218,18,177,39,54,
72,21,158,56,57,
27,216,4,43,131,
35,17,118,74,71,
145,241,205,57,54,
254,60,149,39,56,
110,137,4,45,107,
222,157,150,50,79,
55,22,212,65,74,
193,4,56,65,60,
98,148,149,69,46,
158,34,54,47,22,
251,106,167,47,59,
92,144,4,32,129,
140,155,201,59,69,
165,220,139,73,71,
92,238,39,45,112,
15,98,217,72,117,
93,56,173,73,72,
246,34,30,42,62,
112,184,157,66,26,
215,34,144,42,63,
136,119,113,73,74,
85,229,79,35,16,
240,4,25,43,61,
193,174,180,54,63,
69,253,80,52,19,
75,155,52,43,4,
99,144,42,35,21,
75,231,159,49,22,
34,192,253,75,13,
18,19,65,43,19,
119,119,25,37,29,
75,192,3,38,129,
94,20,47,43,23,
97,113,2,45,14,
243,26,49,42,64,
75,105,0,52,1,
218,216,66,55,58,
162,138,140,53,66,
39,184,101,39,22,
197,40,47,53,54,
241,52,38,42,65,
161,170,243,48,55,
251,249,29,70,58,
199,13,77,71,64,
145,190,181,67,76,
22,46,97,52,44,
2,148,174,73,16,
229,15,136,42,66,
161,21,174,47,90,
142,250,63,30,121,
0,204,245,68,13,
128,41,219,55,66,
36,252,126,47,25,
99,30,137,74,74,
92,92,177,73,73,
55,122,183,41,25,
60,210,37,33,132,
233,0,7,72,71,
169,69,185,51,62,
188,185,136,54,61,
84,24,41,42,22,
161,237,235,58,67,
150,168,125,55,57,
23,218,64,35,12,
229,172,113,50,56,
10,8,13,24,137,
181,68,52,55,82,
26,196,141,52,124,
176,237,89,45,105,
218,22,15,65,61,
101,135,224,64,60,
163,230,178,52,60,
201,131,80,52,80,
43,99,245,49,20,
245,214,102,51,61,
50,225,226,68,122,
56,3,247,54,72,
159,184,166,70,59,
204,206,29,50,86,
93,27,63,44,20,
152,15,24,49,86,
104,212,28,34,127,
194,84,10,49,50,
5,42,11,77,134,
186,141,37,45,41,
75,227,108,46,35,
111,107,102,52,84,
11,182,88,27,5,
13,3,144,75,74,
82,169,162,65,107,
234,46,50,42,67,
50,143,60,31,132,
44,227,152,74,106,
31,149,221,71,8,
224,96,24,55,53,
197,174,7,48,49,
214,140,41,55,54,
247,19,254,47,72,
242,141,235,47,69,
40,38,159,61,81,
233,131,73,51,60,
42,113,143,37,14,
84,130,171,59,76,
213,25,114,42,68,
141,204,157,59,115,
61,9,140,75,59,
162,86,135,66,62,
153,138,240,49,77,
157,224,202,67,75,
110,184,217,66,77,
178,47,29,50,39,
214,87,0,48,45,
45,249,95,25,133,
77,151,48,33,120,
42,221,47,36,23,
133,11,69,53,81,
129,209,141,57,47,
63,79,157,73,80,
65,194,27,35,4,
239,63,79,42,69,
189,41,151,42,70,
120,246,64,43,30,
92,17,224,59,70,
157,212,217,59,66,
14,184,125,67,120,
236,103,165,47,82,
39,253,211,76,123,
171,121,161,58,66,
228,234,147,66,63,
62,0,23,42,84,
9,49,161,56,127,
237,96,215,47,56,
192,86,165,27,63,
17,209,158,66,109,
184,156,86,70,63,
38,98,66,30,132,
97,161,238,55,61,
84,241,99,37,23,
4,14,174,67,136,
243,22,22,42,71,
72,209,125,49,11,
45,150,139,65,37,
35,158,34,31,123,
245,11,51,42,72,
80,121,130,31,118,
134,0,12,39,105,
20,97,187,61,1,
159,125,64,51,86,
228,130,35,61,75,
13,111,94,34,15,
110,241,225,47,112,
254,69,100,42,73,
237,102,87,42,74,
222,162,240,47,80,
148,69,177,67,74,
113,52,107,46,42,
197,97,177,27,73,
117,6,52,50,40,
215,179,57,54,81,
79,119,63,26,124,
219,197,61,53,65,
140,8,225,30,58,
225,30,94,42,75,
198,249,56,41,22,
70,124,43,34,24,
205,40,57,76,61,
217,3,42,43,62,
158,92,123,53,56,
172,71,68,52,82,
144,27,218,57,63,
165,57,50,50,52,
123,90,238,60,71,
118,34,30,45,42,
143,15,137,71,62,
252,208,13,52,81,
78,158,191,50,31,
108,51,42,48,48,
225,140,168,47,57,
22,122,162,63,10,
189,98,191,31,79,
239,250,172,47,77,
219,127,105,56,70,
114,190,203,65,76,
227,41,120,42,76,
3,225,73,33,116,
95,53,139,73,75,
115,87,174,64,61,
103,165,220,70,57,
2,57,162,68,135,
44,144,46,29,123,
132,18,115,72,72,
115,162,4,49,13,
155,214,184,67,66,
96,74,65,48,46,
219,90,121,42,77,
117,194,54,34,10,
69,42,192,66,76,
62,184,64,51,8,
113,52,153,60,75,
97,126,24,40,29,
187,59,230,27,70,
40,170,106,41,26,
102,252,127,60,135,
232,118,168,47,60,
215,7,86,43,69,
133,204,10,58,0,
127,130,62,49,88,
168,33,23,45,21,
165,153,30,51,87,
11,223,83,40,1,
24,225,157,75,121,
236,97,9,53,55,
250,33,217,47,73,
249,14,16,42,78,
156,142,72,41,105,
19,212,100,40,22,
189,74,238,47,66,
116,157,105,41,119,
6,241,77,33,11,
54,7,56,27,61,
10,230,185,73,131,
212,129,169,31,64,
83,105,197,65,75,
253,52,188,47,70,
89,37,44,41,33,
209,195,154,60,72,
181,76,160,57,64,
161,138,114,62,75,
20,81,241,52,134,
168,18,248,28,75,
168,243,167,53,58,
66,86,19,41,123,
53,120,17,28,134,
101,148,24,38,110,
47,41,50,41,102,
146,113,17,26,131,
65,240,133,63,31,
28,244,235,52,135,
91,251,81,44,9,
123,108,120,71,71,
82,67,18,43,42,
80,5,180,67,65,
157,62,10,45,25,
11,122,92,34,5,
168,220,49,45,106,
13,133,145,51,19,
81,178,42,33,9,
220,41,241,30,62,
15,143,220,60,2,
46,229,130,47,35,
207,110,142,37,54,
121,118,254,60,70,
2,159,82,35,128,
221,64,2,69,55,
130,173,158,70,64,
109,252,41,32,131,
7,52,235,59,130,
134,247,222,73,93,
16,38,91,53,99,
196,235,111,61,72,
31,201,154,62,13,
246,194,85,60,73,
105,89,146,74,53,
153,172,91,74,83,
0,78,181,58,128,
202,30,169,42,79,
49,175,25,34,112,
24,124,77,32,123,
50,156,229,54,124,
34,188,145,64,30,
234,168,89,63,55,
8,32,227,66,4,
1,88,27,35,136,
86,105,74,43,20,
201,176,228,27,68,
65,240,194,70,21,
158,3,38,75,78,
250,10,70,45,54,
96,5,178,71,65,
241,114,65,42,80,
72,224,242,59,3,
74,2,37,43,40,
148,84,31,27,136,
75,151,69,39,17,
215,135,220,31,66,
51,88,94,36,13,
123,78,44,44,40,
237,76,31,42,81,
81,235,240,62,121,
154,54,28,43,117,
236,207,144,31,68,
217,220,227,31,70,
130,70,137,53,59,
146,161,2,50,13,
86,66,192,64,57,
16,211,162,71,127,
15,169,114,38,22,
9,185,38,28,5,
36,227,76,34,18,
193,169,107,55,60,
107,160,61,36,123,
203,141,67,61,74,
153,155,237,67,73,
15,189,174,66,5,
51,113,224,56,54,
125,182,186,66,61,
45,186,217,51,116,
143,180,87,48,23,
157,143,14,42,101,
172,94,246,28,61,
100,165,129,57,41,
254,71,156,29,61,
134,251,183,56,17,
166,194,56,49,44,
147,139,204,58,65,
47,10,220,64,62,
225,185,69,60,74,
106,101,103,74,79,
187,139,198,56,59,
0,29,134,56,125,
44,41,221,65,79,
196,237,77,58,60,
115,234,144,62,94,
204,74,174,37,55,
112,186,186,60,36,
138,137,244,67,71,
35,142,205,72,31,
78,244,246,59,37,
75,163,54,48,133,
174,53,204,37,56,
179,109,170,53,76,
249,203,78,55,73,
113,54,63,49,38,
204,20,222,30,63,
163,35,248,28,62,
50,208,122,51,123,
135,82,12,44,41,
201,201,37,46,22,
225,107,50,56,72,
2,97,28,41,8,
100,157,93,44,105,
220,127,43,60,61,
132,137,151,65,73,
53,214,38,32,18,
108,73,201,59,65,
47,17,126,75,75,
236,110,202,31,74,
230,161,73,60,66,
87,190,3,39,8,
210,115,73,60,64,
248,241,21,53,64,
5,235,61,41,2,
247,30,234,29,63,
174,179,124,60,59,
116,73,108,74,77,
253,176,149,31,76,
9,59,79,38,132,
38,244,83,49,23,
56,146,128,54,136,
155,8,73,65,62,
230,102,244,27,64,
78,206,173,69,12,
101,39,197,60,65,
46,117,210,53,110,
158,69,84,53,61,
137,178,141,74,82,
8,175,63,31,135,
155,100,211,54,65,
83,120,195,66,75,
189,150,26,51,52,
128,86,232,57,62,
103,166,116,58,38,
244,2,170,29,64,
17,106,42,36,135,
196,139,128,61,73,
47,86,66,28,132,
153,122,217,57,65,
220,219,191,29,65,
193,58,192,37,57,
83,94,218,72,67,
110,192,47,50,9,
194,224,23,37,115,
61,125,103,45,17,
232,253,112,60,63,
224,99,75,42,82,
167,177,70,74,84,
2,159,168,69,134,
34,14,25,77,61,
254,42,141,39,58,
200,181,35,74,51,
21,159,74,53,4,
80,236,97,48,24,
58,219,247,74,30,
123,153,225,63,56,
23,36,191,49,42,
33,224,49,31,16,
196,131,250,27,65,
228,239,156,60,69,
110,64,57,49,87,
120,211,222,66,64,
184,31,100,76,60,
150,129,208,56,71,
224,82,253,27,67,
0,252,249,59,129,
130,143,50,35,113,
39,154,93,39,0,
29,150,83,52,16,
161,7,246,28,63,
7,30,59,37,10,
186,24,15,76,83,
109,163,69,38,20,
141,20,53,75,84,
172,5,205,35,55,
140,211,248,56,63,
78,52,226,56,64,
229,239,227,29,67,
122,214,79,55,7,
1,221,51,28,8,
93,166,122,64,115,
3,153,148,72,129,
231,106,235,29,68,
228,53,60,42,83,
184,237,138,61,58,
45,118,36,37,116,
75,160,231,60,100,
5,229,244,73,118,
49,99,208,70,79,
233,93,31,52,59,
66,188,163,64,96,
9,34,206,57,128,
57,160,111,46,18,
13,153,136,75,135,
38,182,159,76,25,
63,111,105,40,117,
60,140,229,73,30,
201,29,5,72,73,
243,154,177,29,69,
42,51,105,49,93,
254,96,202,29,71,
220,34,163,43,54,
146,200,50,51,49,
9,50,159,68,134,
174,57,187,36,54,
116,198,109,63,95,
76,217,138,60,19,
208,201,100,61,71,
80,134,14,41,122,
221,201,101,60,62,
85,222,190,57,89,
128,254,65,42,111,
89,124,150,68,67,
151,82,250,28,64,
146,198,191,59,64,
190,164,44,74,52,
129,73,92,55,83,
20,240,221,72,17,
5,100,241,67,131,
28,152,117,35,18,
226,102,69,43,55,
145,29,185,58,64,
126,242,155,58,97,
229,251,152,59,72,
