R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
249,67,149,54,3,
21,244,65,27,30,
130,129,123,59,48,
137,168,249,4,108,
227,254,95,2,65,
153,117,46,11,77,
143,115,74,3,62,
8,233,158,22,53,
0,232,76,1,87,
71,114,225,43,102,
157,93,227,46,79,
49,111,17,67,21,
223,35,19,0,69,
203,76,82,53,22,
154,76,159,60,40,
30,143,178,28,34,
8,4,109,45,100,
79,18,99,29,44,
27,100,6,23,104,
60,238,18,61,112,
119,42,92,23,24,
117,149,60,48,44,
153,125,180,49,50,
87,31,111,53,23,
0,199,44,4,32,
32,152,93,4,27,
6,33,141,65,36,
223,196,37,23,86,
105,193,230,65,86,
108,16,72,22,45,
31,51,237,66,101,
31,230,234,45,103,
147,69,127,57,98,
112,140,27,65,52,
26,3,209,14,17,
159,187,86,62,106,
82,70,98,37,60,
51,60,250,62,123,
166,43,67,15,60,
35,158,127,57,18,
94,120,67,27,60,
175,195,92,64,71,
46,68,23,21,66,
171,249,122,58,62,
151,37,250,27,26,
116,232,183,16,124,
191,35,163,47,39,
219,232,79,49,0,
140,50,113,28,107,
103,236,158,46,18,
132,167,73,49,87,
54,159,206,42,98,
65,206,168,8,66,
70,227,223,48,99,
194,111,4,71,22,
252,120,118,68,30,
197,170,111,54,2,
31,19,82,14,65,
139,202,185,15,101,
63,77,191,69,116,
236,30,11,46,16,
103,169,26,47,23,
197,29,130,58,118,
27,186,8,4,86,
145,166,110,17,26,
147,217,73,62,68,
216,100,174,58,112,
119,183,246,63,63,
6,89,120,29,45,
146,72,241,24,57,
230,183,160,27,6,
158,210,15,16,91,
202,92,5,65,6,
179,135,25,58,94,
193,107,160,16,103,
29,146,112,7,108,
31,174,150,70,84,
65,72,136,48,60,
168,162,30,18,16,
120,152,188,5,39,
26,57,252,66,74,
182,246,90,44,25,
103,137,0,64,36,
199,129,60,10,44,
218,142,54,11,50,
56,102,29,4,90,
112,52,120,70,81,
45,152,114,18,32,
52,220,47,46,77,
152,162,77,69,24,
73,201,71,53,84,
41,100,59,34,17,
0,129,54,43,98,
177,86,118,42,6,
189,9,61,1,61,
116,65,108,3,93,
97,170,174,23,83,
77,0,27,38,10,
3,134,47,42,90,
20,209,70,23,14,
164,142,204,49,49,
98,249,73,67,69,
171,92,215,9,112,
214,131,140,26,1,
153,113,59,20,57,
197,201,22,68,93,
199,182,187,55,103,
72,131,170,2,45,
197,211,220,18,111,
239,65,168,24,2,
48,63,119,17,21,
53,220,194,15,1,
151,22,206,14,2,
32,15,209,18,35,
53,145,87,49,29,
153,254,12,49,42,
217,195,218,24,110,
146,68,164,9,103,
62,213,176,8,75,
152,202,193,57,7,
32,40,21,41,122,
107,11,27,69,79,
249,166,97,21,61,
170,248,27,42,95,
20,191,27,3,30,
132,41,12,62,45,
71,230,129,48,50,
42,181,193,3,120,
222,37,109,22,104,
113,252,48,61,58,
203,42,67,22,59,
33,39,160,54,116,
90,10,57,52,43,
73,1,66,5,1,
12,172,198,27,61,
85,98,234,20,33,
66,205,68,45,33,
245,6,119,30,13,
6,197,78,27,78,
71,105,41,39,77,
214,88,149,7,118,
174,96,243,41,118,
53,194,15,57,76,
43,119,76,44,23,
209,109,30,48,100,
40,235,244,9,44,
52,246,195,44,98,
216,38,85,19,117,
24,44,119,60,56,
47,67,160,10,31,
88,228,153,56,103,
89,2,244,61,44,
53,239,17,62,92,
180,203,113,2,61,
240,58,113,43,49,
149,155,245,58,111,
222,32,187,47,94,
126,159,247,37,30,
202,6,241,21,63,
30,71,128,42,86,
1,175,107,7,63,
13,55,55,22,125,
45,195,196,37,120,
94,43,244,29,40,
55,240,87,4,119,
56,26,130,69,10,
86,73,226,8,99,
254,229,95,15,24,
105,54,22,10,115,
210,92,245,2,84,
126,109,149,12,11,
139,61,218,56,68,
33,104,106,45,34,
205,207,40,38,1,
130,61,224,12,66,
192,127,26,66,21,
97,139,43,63,90,
134,97,138,70,56,
214,189,169,52,34,
190,208,248,71,56,
220,131,254,61,20,
158,129,30,51,45,
216,61,84,14,11,
157,161,246,57,114,
70,184,120,8,77,
68,110,231,32,64,
129,98,50,49,34,
48,245,64,63,100,
62,65,123,24,20,
154,44,209,22,54,
94,72,140,54,32,
252,39,203,69,13,
137,171,133,17,79,
3,250,87,19,5,
187,46,241,6,102,
91,0,126,42,20,
89,52,230,5,122,
178,131,222,65,99,
238,254,172,28,30,
247,110,22,40,64,
129,94,144,50,75,
119,14,202,25,23,
129,230,63,59,83,
59,147,244,39,112,
107,185,78,17,114,
178,182,41,45,104,
222,101,116,1,65,
12,223,240,60,121,
55,230,178,13,68,
224,75,157,21,94,
198,80,113,47,98,
74,67,59,68,119,
178,249,68,19,32,
235,250,235,54,26,
247,175,173,17,42,
115,79,192,59,60,
165,70,217,31,40,
77,206,24,37,0,
191,97,76,10,63,
46,24,115,66,8,
58,102,23,59,35,
123,193,24,60,105,
168,139,16,14,12,
134,178,194,25,51,
94,239,34,23,49,
44,136,123,17,125,
6,237,87,33,21,
83,164,184,51,70,
147,167,238,55,95,
250,74,234,29,43,
239,81,173,33,46,
145,165,117,2,96,
131,77,43,17,101,
249,88,47,23,101,
48,209,121,11,45,
134,27,79,71,74,
162,14,132,46,110,
239,28,116,22,50,
6,245,132,21,114,
29,5,33,60,110,
86,67,247,44,53,
186,30,218,31,42,
95,199,35,16,101,
149,222,106,69,68,
201,184,107,5,68,
115,174,79,28,18,
28,41,27,33,81,
167,254,115,70,49,
126,195,142,45,58,
172,128,195,38,6,
225,32,229,21,110,
155,15,97,61,105,
158,51,130,3,86,
213,218,250,30,57,
121,147,204,60,63,
254,115,120,64,9,
239,49,209,40,18,
110,85,195,0,71,
112,89,142,39,21,
254,196,100,39,16,
243,58,33,32,81,
183,108,83,23,5,
66,178,60,3,46,
118,244,203,22,42,
164,143,195,40,125,
76,251,60,44,22,
39,227,1,11,93,
177,5,126,5,121,
64,240,15,18,116,
86,143,110,29,29,
243,207,237,49,55,
142,71,211,52,3,
224,174,37,26,29,
89,50,0,14,83,
64,162,92,61,117,
181,250,27,47,17,
149,246,237,61,65,
223,12,35,42,121,
13,62,233,15,34,
213,121,71,66,20,
201,206,68,37,65,
61,112,51,13,117,
120,219,150,57,113,
238,138,252,12,64,
111,130,226,14,36,
246,32,242,30,24,
217,101,105,61,37,
140,52,196,44,13,
217,209,72,6,56,
228,49,37,20,16,
226,47,181,24,63,
87,9,94,3,39,
87,160,113,26,109,
254,160,203,25,55,
178,42,126,25,41,
63,1,93,26,57,
188,198,233,18,104,
149,72,239,30,32,
76,129,221,43,97,
117,26,251,10,50,
182,20,120,27,83,
91,209,141,57,125,
13,229,44,70,127,
102,178,69,64,77,
242,237,164,12,35,
184,232,200,60,21,
43,228,140,2,107,
210,198,134,21,104,
49,173,60,56,22,
187,87,64,51,69,
16,13,12,18,119,
197,253,136,6,105,
185,34,24,2,48,
99,253,44,59,120,
101,219,50,8,44,
242,244,212,56,54,
95,216,87,57,101,
72,242,101,43,62,
237,20,67,15,41,
221,55,1,20,53,
39,70,20,38,54,
107,224,204,17,65,
172,195,45,33,12,
145,8,99,4,95,
85,126,16,48,35,
121,181,6,58,49,
175,4,127,55,60,
117,145,164,51,6,
161,103,25,48,86,
21,138,30,69,69,
242,16,45,29,12,
204,244,48,21,51,
114,41,88,37,91,
176,138,57,14,78,
243,64,115,36,9,
101,244,137,7,52,
190,216,145,21,50,
241,139,240,28,63,
247,160,123,18,57,
137,213,67,71,92,
99,165,242,32,39,
221,120,83,25,20,
85,92,141,48,49,
85,240,128,5,42,
235,188,133,1,70,
105,2,159,29,20,
120,169,150,58,50,
24,134,59,59,0,
235,54,3,44,95,
3,74,60,26,37,
157,235,123,24,4,
31,65,143,45,65,
40,210,46,31,87,
50,66,94,53,119,
231,69,139,61,7,
130,146,53,35,69,
246,252,129,43,53,
176,96,197,27,63,
209,99,34,43,122,
44,155,239,59,121,
124,252,139,50,14,
27,253,87,71,78,
228,126,51,68,20,
78,171,10,15,119,
36,128,91,18,19,
250,195,67,59,16,
87,98,98,45,25,
153,44,161,23,46,
65,75,75,9,68,
133,16,118,26,27,
193,53,227,32,40,
221,111,45,25,34,
85,174,251,63,106,
187,106,52,25,33,
175,12,174,52,63,
72,32,136,1,66,
227,165,130,2,103,
204,44,10,64,103,
151,190,154,38,109,
175,15,251,4,71,
230,143,51,11,18,
238,160,188,51,64,
213,28,53,71,11,
174,174,150,45,112,
245,213,138,58,61,
83,119,60,55,54,
217,74,15,24,90,
70,45,79,49,123,
6,206,192,48,111,
41,134,3,3,84,
39,181,165,23,66,
169,145,1,31,15,
5,49,126,14,71,
184,118,136,37,6,
147,54,22,27,89,
112,155,109,18,114,
150,127,201,49,54,
230,69,123,34,9,
111,76,28,24,50,
225,137,245,58,115,
4,77,36,40,53,
23,47,126,6,61,
3,235,73,15,106,
55,177,250,20,29,
193,67,206,2,36,
195,96,224,6,54,
122,145,240,8,105,
14,96,147,24,7,
219,204,4,34,13,
45,96,142,44,42,
31,168,79,13,70,
186,186,232,19,37,
149,237,124,52,2,
209,142,46,44,52,
165,83,226,17,96,
24,225,73,25,29,
78,212,248,30,33,
59,0,23,45,12,
153,12,183,28,32,
169,18,252,53,12,
129,233,36,63,39,
64,186,10,52,55,
178,253,107,16,1,
152,219,75,33,22,
180,253,205,52,50,
95,123,90,10,114,
154,86,125,43,34,
8,230,141,25,36,
249,156,229,12,76,
53,36,246,45,63,
89,74,150,12,59,
49,146,2,9,17,
142,42,91,50,95,
137,128,75,69,46,
100,168,4,64,26,
169,206,44,19,111,
14,224,83,12,71,
137,241,134,22,47,
216,43,234,26,20,
131,51,27,30,80,
87,26,151,21,31,
236,141,52,34,64,
94,123,198,24,65,
84,184,241,5,108,
249,239,118,59,9,
172,120,141,41,80,
75,133,4,12,100,
162,194,68,70,46,
220,121,211,35,31,
170,59,180,53,96,
10,90,124,47,44,
196,249,239,30,81,
114,223,194,42,25,
242,104,80,57,15,
119,227,39,14,21,
121,193,87,17,97,
50,243,49,15,51,
116,196,64,29,28,
7,18,50,70,12,
85,6,238,62,0,
246,86,100,28,49,
46,33,229,24,26,
61,126,34,0,75,
163,221,114,69,102,
191,75,148,46,112,
187,203,36,41,126,
217,122,149,67,22,
216,74,134,20,28,
251,254,38,53,77,
251,123,213,12,28,
118,231,38,16,104,
2,206,105,17,118,
61,0,83,28,62,
20,73,30,37,47,
156,109,58,54,89,
151,39,29,13,52,
174,249,166,38,34,
254,180,166,66,26,
24,171,103,11,106,
209,6,234,40,118,
131,100,248,36,112,
85,13,115,26,9,
106,16,160,67,31,
100,144,202,19,124,
4,216,67,51,101,
222,51,210,0,4,
162,200,165,0,47,
26,21,103,39,9,
64,210,113,15,37,
131,106,207,37,29,
145,20,249,46,97,
147,173,157,19,102,
167,165,176,13,12,
213,158,6,43,52,
136,230,99,13,49,
8,216,3,20,1,
57,92,37,61,33,
247,175,163,41,64,
1,214,65,4,16,
100,233,61,65,101,
14,10,80,39,6,
143,225,146,58,103,
31,119,117,67,113,
152,169,211,33,108,
75,146,100,51,29,
68,73,248,37,55,
45,18,236,48,85,
81,172,41,13,51,
98,195,112,46,118,
95,2,21,27,110,
226,153,146,23,114,
54,135,172,8,57,
137,63,69,25,17,
234,113,142,55,13,
225,13,25,25,102,
131,40,118,49,58,
95,189,153,16,56,
55,205,225,3,37,
250,120,105,6,74,
65,233,250,35,39,
17,251,76,6,18,
64,13,79,60,32,
120,210,64,13,94,
76,50,197,6,121,
167,7,136,47,76,
254,80,120,53,98,
37,147,117,17,116,
154,156,126,57,97,
225,220,176,2,10,
139,249,131,48,78,
209,89,215,9,76,
26,19,131,69,23,
67,225,197,61,6,
233,216,25,63,13,
210,11,119,19,46,
219,6,163,0,106,
138,91,141,42,0,
26,23,56,14,30,
72,130,96,14,44,
14,35,94,68,24,
64,47,155,2,32,
77,53,151,2,47,
27,222,114,3,67,
167,160,211,19,16,
39,203,182,21,121,
17,183,213,46,107,
178,84,37,22,63,
82,80,124,0,123,
107,43,110,20,37,
52,52,156,18,71,
121,82,7,61,52,
58,187,144,3,44,
242,208,12,10,56,
186,74,55,47,37,
199,93,190,44,102,
97,20,62,36,19,
211,173,134,6,111,
245,6,228,69,95,
111,147,56,16,120,
251,121,78,17,56,
83,103,33,40,79,
146,183,17,59,101,
252,27,12,21,49,
190,26,65,19,99,
89,221,62,43,29,
133,172,126,70,42,
138,141,68,21,98,
223,34,210,43,115,
52,124,240,11,28,
145,201,195,18,112,
52,223,244,29,42,
140,214,67,21,46,
252,225,110,54,23,
195,61,62,0,62,
196,41,7,20,23,
124,44,112,37,22,
92,22,8,51,58,
238,253,20,44,115,
1,227,109,40,105,
145,7,26,62,119,
105,103,203,53,16,
120,99,46,9,11,
41,74,129,49,104,
26,173,177,2,49,
219,48,27,12,23,
24,42,240,36,72,
208,46,199,41,7,
115,51,176,6,65,
134,191,170,71,62,
4,196,114,14,8,
247,157,193,70,108,
252,72,240,51,47,
95,106,9,22,15,
182,241,113,35,30,
184,28,33,62,109,
31,148,74,17,85,
203,192,4,57,63,
213,142,1,56,65,
100,180,106,19,120,
160,200,139,50,36,
107,107,76,14,100,
87,45,226,34,113,
7,177,168,44,66,
188,76,104,21,23,
144,111,107,22,75,
36,22,101,23,62,
222,37,134,43,96,
120,62,136,37,44,
137,57,24,18,117,
82,145,239,57,87,
76,174,39,4,44,
16,234,73,44,78,
165,104,84,4,72,
114,15,89,71,91,
33,213,160,21,65,
111,152,136,7,56,
184,36,87,16,11,
145,91,177,14,101,
193,130,224,47,97,
92,49,27,13,105,
250,164,138,34,82,
247,13,229,68,70,
141,22,164,24,38,
151,170,177,7,99,
114,79,87,40,3,
204,221,210,32,82,
217,71,175,19,95,
59,66,83,35,94,
252,13,100,40,0,
231,74,254,65,111,
75,78,143,68,37,
201,182,159,14,15,
30,70,151,5,50,
245,145,93,24,14,
157,15,127,17,113,
219,134,229,24,89,
57,247,253,18,0,
21,76,178,10,35,
119,89,158,19,97,
82,48,43,70,36,
139,19,251,53,46,
45,99,243,34,119,
73,111,167,22,123,
221,6,97,36,14,
148,235,239,22,105,
25,138,129,8,49,
158,130,158,42,118,
223,196,18,65,88,
38,8,120,33,63,
44,141,217,66,117,
227,124,205,18,38,
43,147,188,10,111,
95,243,162,51,74,
170,58,248,11,32,
224,125,168,31,41,
235,205,250,13,37,
5,133,129,33,110,
58,58,1,43,82,
5,133,36,30,51,
84,121,61,20,99,
214,178,181,55,57,
178,214,64,15,6,
213,30,128,15,47,
170,138,77,30,12,
30,94,99,4,24,
191,19,183,67,0,
112,63,216,67,100,
126,113,55,4,75,
225,69,219,20,93,
109,36,171,15,25,
62,61,182,41,123,
9,110,32,51,3,
1,55,191,3,49,
39,174,97,57,104,
133,176,104,13,77,
142,44,3,11,12,
29,133,151,59,91,
84,154,155,11,23,
123,235,190,57,127,
57,41,187,27,62,
4,128,187,6,20,
78,203,169,14,1,
101,106,174,41,13,
81,166,116,55,72,
71,3,123,4,52,
40,187,102,21,10,
159,0,132,38,107,
37,66,30,64,29,
201,68,240,57,74,
3,50,133,18,113,
189,109,51,22,99,
101,19,170,62,111,
199,18,147,36,76,
62,32,182,36,0,
105,246,250,33,20,
253,127,246,32,22,
236,80,21,19,57,
93,27,76,67,119,
125,136,63,56,4,
59,153,2,62,117,
214,18,12,16,76,
33,35,245,56,0,
163,156,4,6,58,
148,247,130,54,30,
232,0,210,30,46,
235,107,152,58,53,
38,129,138,31,30,
171,60,5,36,109,
220,37,211,10,46,
52,253,103,43,9,
230,207,167,49,93,
88,79,197,22,23,
104,232,65,21,39,
165,229,85,48,93,
167,199,236,51,40,
183,97,216,51,33,
150,162,81,8,113,
151,236,58,66,52,
252,45,245,69,17,
100,58,0,39,95,
36,63,63,16,19,
158,253,214,57,109,
231,53,246,10,104,
119,130,191,8,65,
82,33,217,40,9,
140,193,108,24,47,
154,84,227,10,41,
95,182,25,46,19,
54,234,115,61,118,
225,41,154,27,12,
161,87,173,19,118,
61,120,194,39,53,
170,248,253,60,126,
209,218,7,48,34,
231,101,241,20,94,
163,2,165,2,108,
111,58,251,13,24,
117,188,45,16,92,
177,223,64,19,38,
51,41,1,40,27,
130,38,37,0,64,
184,161,211,51,39,
232,48,29,28,95,
87,106,49,34,16,
55,99,17,50,81,
142,0,165,32,113,
142,176,253,47,45,
200,38,185,24,43,
165,74,80,30,30,
232,161,104,56,113,
4,54,3,25,110,
163,57,215,6,68,
229,55,98,50,54,
195,244,131,20,54,
61,234,110,38,20,
150,167,240,16,35,
106,11,142,29,108,
168,239,153,14,35,
88,251,91,13,57,
144,160,74,64,86,
7,51,169,35,8,
254,242,141,65,50,
55,192,22,44,50,
3,5,63,71,90,
240,193,158,45,21,
48,217,134,39,83,
25,176,163,8,37,
76,241,27,3,64,
169,134,219,49,85,
151,102,67,15,13,
60,245,121,3,36,
201,236,234,14,24,
227,212,21,32,31,
225,66,204,13,46,
249,37,178,40,1,
39,105,33,1,18,
63,181,247,26,121,
74,43,69,61,77,
19,117,67,27,124,
194,51,139,43,48,
229,21,226,13,35,
196,10,229,13,61,
95,99,168,35,76,
220,197,205,57,124,
237,107,186,61,108,
59,87,7,35,114,
215,0,158,29,31,
215,53,15,28,60,
116,35,230,37,11,
35,66,138,13,112,
241,178,183,16,37,
208,34,214,18,37,
14,158,232,13,89,
57,170,70,51,30,
31,57,12,57,24,
114,160,160,11,94,
11,232,141,29,64,
169,197,247,61,34,
112,120,116,34,12,
196,226,55,45,105,
129,71,240,45,11,
132,91,106,6,99,
120,48,226,58,48,
86,240,170,19,101,
93,87,19,26,10,
72,119,39,46,56,
250,68,215,58,119,
54,167,25,51,80,
186,25,16,61,103,
145,221,153,53,85,
198,18,63,25,127,
234,210,58,55,89,
242,105,46,57,14,
170,220,232,6,73,
185,177,212,53,18,
20,70,217,56,13,
36,247,94,36,30,
201,218,22,59,40,
213,124,25,67,2,
41,8,166,68,17,
81,170,186,52,25,
179,158,237,58,46,
45,233,135,35,38,
236,113,136,12,24,
136,51,234,56,117,
90,227,28,68,80,
6,35,35,57,17,
156,129,253,57,54,
209,34,128,30,31,
164,152,118,15,44,
2,114,147,25,21,
84,165,8,70,68,
29,171,2,8,81,
109,174,27,64,108,
170,92,152,12,77,
56,239,116,46,86,
9,96,73,2,72,
221,120,195,0,9,
89,135,254,32,56,
123,205,14,55,33,
144,23,34,23,60,
179,93,24,21,27,
44,128,46,32,18,
78,21,38,57,83,
48,141,68,3,11,
232,8,212,71,112,
131,147,8,29,120,
176,152,201,12,56,
24,184,1,5,12,
232,195,164,68,112,
250,240,244,16,83,
48,204,220,45,86,
33,154,177,42,104,
142,69,122,62,50,
97,28,20,1,31,
253,233,157,3,109,
75,152,158,15,2,
189,42,235,55,20,
213,13,112,48,45,
251,239,244,5,85,
52,75,188,43,109,
128,114,193,61,14,
246,78,71,28,29,
100,24,130,50,55,
46,139,52,63,7,
108,228,125,55,71,
197,205,82,19,119,
114,196,63,29,93,
25,164,22,2,25,
130,201,101,62,37,
70,127,6,57,56,
27,182,240,35,11,
160,196,199,10,62,
73,187,20,11,103,
218,14,179,45,85,
162,139,71,12,12,
17,67,13,36,25,
81,159,0,39,48,
176,228,177,59,43,
53,30,40,18,69,
80,60,167,30,11,
97,162,160,41,23,
201,147,160,20,51,
96,180,119,50,31,
116,49,91,35,123,
140,131,215,44,113,
112,232,199,56,24,
194,162,32,32,13,
75,212,163,7,46,
199,210,99,5,65,
81,14,125,33,2,
229,143,228,28,65,
17,100,116,25,19,
96,119,59,32,121,
58,105,127,44,15,
139,156,104,60,16,
200,63,141,29,46,
109,205,233,27,49,
212,247,217,17,37,
138,56,163,57,69,
107,205,14,9,13,
40,171,76,24,123,
237,217,42,16,42,
224,183,207,40,19,
134,56,24,68,89,
67,93,234,43,114,
41,234,248,20,122,
38,203,236,21,30,
84,54,90,39,67,
91,126,243,53,26,
44,0,60,23,96,
148,133,58,66,32,
125,134,212,70,121,
5,93,109,25,75,
104,238,200,18,13,
73,110,148,57,119,
131,14,15,20,25,
20,47,95,71,101,
67,189,227,21,21,
77,204,46,55,110,
35,30,56,40,95,
21,223,174,54,10,
132,183,177,48,0,
47,70,41,52,8,
53,27,50,42,67,
135,124,102,24,44,
41,82,84,70,8,
216,8,63,10,33,
61,74,237,21,14,
92,219,132,16,65,
194,131,129,2,116,
17,208,132,31,20,
16,217,240,31,37,
215,52,13,23,26,
151,16,169,66,28,
189,89,169,29,18,
67,119,166,4,73,
105,55,122,33,70,
144,64,116,44,104,
47,64,160,51,62,
132,169,71,26,14,
192,58,32,20,76,
205,198,79,23,21,
184,226,175,55,105,
75,191,36,68,98,
197,69,133,53,3,
207,176,131,64,32,
95,193,206,27,47,
109,247,71,20,65,
52,93,126,46,50,
242,34,101,20,112,
51,73,59,1,77,
172,80,233,44,6,
22,109,3,24,98,
222,96,203,12,73,
200,221,137,63,88,
98,82,243,60,91,
132,45,88,0,118,
74,212,57,27,4,
192,40,207,47,48,
126,196,115,60,65,
64,139,54,13,42,
40,152,241,3,91,
98,28,251,65,105,
109,80,71,52,37,
80,23,26,2,92,
5,222,235,71,80,
132,197,226,10,96,
249,232,31,31,46,
115,113,221,12,103,
224,213,217,52,85,
2,195,150,2,15,
0,34,192,47,68,
150,227,106,49,9,
189,30,5,9,61,
65,250,70,8,74,
73,150,101,5,96,
56,160,64,67,24,
239,230,157,49,86,
131,230,120,44,17,
102,14,132,27,44,
51,43,235,4,85,
121,42,199,48,18,
228,179,115,39,127,
77,62,52,16,121,
179,18,50,26,89,
87,136,219,30,107,
146,211,22,25,107,
116,179,135,63,12,
213,6,110,59,28,
173,193,165,64,53,
9,40,157,11,72,
50,63,163,12,82,
80,154,137,39,32,
131,36,99,46,54,
153,39,234,12,58,
28,163,42,34,1,
99,51,196,56,110,
174,42,156,4,124,
181,135,15,8,54,
78,74,224,18,21,
17,113,54,55,123,
224,167,174,43,94,
251,174,88,21,91,
29,134,113,17,52,
124,216,30,6,62,
123,0,194,19,69,
55,222,35,58,95,
15,15,149,47,38,
141,31,34,18,39,
143,111,62,24,12,
190,38,207,42,103,
122,9,54,6,22,
243,208,238,59,50,
154,182,80,53,50,
19,30,208,26,45,
26,171,51,16,119,
135,184,146,67,67,
181,128,248,63,116,
150,182,203,10,67,
213,46,93,41,127,
90,224,204,49,31,
54,51,9,50,38,
37,41,184,2,126,
140,249,197,70,91,
85,134,226,31,108,
108,77,122,0,8,
137,243,74,61,39,
239,116,37,34,79,
144,180,86,27,59,
194,124,173,18,96,
62,221,29,9,101,
163,237,213,17,103,
97,123,17,26,64,
206,217,107,69,29,
26,111,149,5,88,
4,152,35,17,107,
113,131,233,5,66,
5,91,190,27,52,
1,98,154,20,7,
135,29,100,5,57,
16,80,76,27,31,
101,82,160,18,94,
