R_blocks,G_blocks,B_blocks,assigned row,assigned col,Path
108,160,116,26,47,
56,216,225,57,113,
101,163,59,48,83,
79,235,163,26,85,
193,104,223,37,29,
94,164,122,57,12,
209,50,156,53,18,
76,11,48,34,9,
164,109,241,22,29,
120,223,124,3,80,
0,34,180,28,28,
161,65,212,71,48,
117,88,138,15,127,
3,191,204,56,105,
29,145,8,21,88,
92,109,166,8,88,
206,86,190,24,61,
228,110,198,59,97,
189,132,168,27,50,
188,152,42,45,22,
69,227,214,41,43,
82,92,32,25,83,
143,211,193,8,123,
64,177,31,20,49,
137,185,20,35,59,
218,112,50,21,23,
92,16,88,17,37,
201,49,70,23,66,
21,101,1,44,100,
183,208,140,68,116,
239,32,75,70,9,
56,85,201,1,10,
84,63,84,24,83,
107,60,233,60,3,
83,60,21,60,123,
0,35,6,10,2,
128,231,215,46,53,
113,78,103,45,75,
8,200,211,32,54,
173,175,82,2,51,
3,42,147,43,99,
11,54,115,71,30,
121,223,60,58,13,
224,215,126,1,69,
210,231,104,39,27,
235,158,235,26,43,
6,245,189,30,82,
53,16,161,39,124,
66,63,134,41,114,
190,6,126,46,80,
69,151,230,15,77,
39,234,247,51,38,
100,155,50,60,34,
101,88,182,70,71,
92,176,145,44,22,
223,239,184,43,97,
0,60,35,54,40,
180,64,172,13,37,
32,77,142,3,91,
115,131,14,28,104,
163,164,238,56,43,
211,127,118,23,48,
204,196,244,5,2,
145,34,58,19,40,
27,129,29,18,56,
81,155,180,1,22,
223,157,19,69,57,
149,224,194,21,117,
121,10,174,4,54,
32,135,236,26,86,
154,157,64,6,14,
96,206,122,68,62,
129,66,181,49,58,
38,197,161,41,117,
228,202,138,9,66,
231,219,133,35,24,
135,57,232,9,85,
79,191,138,7,97,
93,5,75,23,68,
6,244,45,18,36,
92,243,74,5,66,
78,186,53,3,22,
214,108,161,39,126,
38,165,140,61,29,
181,216,46,18,93,
61,132,27,30,78,
156,186,125,67,116,
37,46,171,8,119,
202,68,233,44,13,
66,244,98,0,6,
87,2,232,9,89,
212,93,206,12,67,
11,91,124,35,78,
36,242,69,64,40,
234,219,234,2,74,
66,54,208,9,51,
148,244,187,33,20,
96,146,218,15,76,
140,22,225,17,65,
219,208,23,1,33,
11,28,136,29,38,
9,222,5,0,127,
154,45,75,26,8,
77,146,191,25,47,
180,121,118,30,71,
227,199,214,4,2,
14,24,216,47,93,
179,105,126,48,15,
96,230,49,47,119,
33,117,48,50,31,
126,188,146,49,117,
148,167,243,3,19,
104,108,195,10,86,
193,83,251,68,49,
78,88,21,30,5,
99,18,247,15,54,
233,177,245,36,44,
168,33,201,8,69,
18,16,161,36,73,
223,197,141,58,47,
189,169,219,22,66,
163,162,121,66,117,
65,9,83,41,51,
224,55,61,18,16,
143,213,187,2,76,
197,34,229,51,71,
233,226,223,62,97,
56,57,24,39,36,
153,197,163,17,57,
190,92,129,11,35,
224,194,158,52,83,
107,64,124,41,56,
242,146,120,15,103,
55,40,43,48,108,
206,216,189,30,69,
165,92,34,2,20,
130,87,114,36,67,
105,130,209,62,65,
101,96,3,21,61,
14,192,165,47,22,
3,78,203,8,14,
171,81,131,31,96,
237,51,109,17,25,
196,170,178,21,8,
160,143,160,53,13,
120,80,105,19,85,
119,124,201,55,64,
207,172,7,59,22,
176,207,109,60,98,
67,70,163,32,7,
8,80,64,7,7,
207,126,209,14,85,
247,241,82,2,66,
147,226,237,45,6,
179,93,11,34,36,
52,151,111,10,124,
54,109,239,21,59,
24,207,38,57,40,
211,196,5,3,21,
27,215,216,71,46,
120,132,36,40,45,
96,7,254,2,24,
52,152,205,55,5,
36,228,178,23,85,
79,177,198,36,27,
46,32,90,24,95,
130,108,116,49,107,
82,115,93,51,74,
59,242,24,27,66,
204,74,131,48,27,
127,78,189,45,112,
72,236,214,27,100,
187,218,158,4,22,
138,68,203,25,120,
18,117,179,63,103,
83,173,250,26,65,
36,248,52,14,126,
43,150,177,63,0,
201,208,34,32,101,
1,41,75,13,48,
94,217,6,28,86,
147,138,229,70,120,
171,23,19,53,97,
87,132,95,33,126,
135,213,189,54,41,
43,49,210,12,103,
208,249,8,1,36,
109,11,194,0,73,
153,148,182,62,33,
148,138,252,16,40,
97,218,253,46,66,
247,1,216,54,73,
100,183,141,50,24,
198,192,162,10,127,
225,50,148,9,23,
126,228,110,59,94,
141,136,87,31,30,
35,187,50,19,49,
52,90,51,52,92,
90,86,162,48,73,
3,208,22,62,113,
177,156,112,13,21,
88,28,166,58,44,
242,137,98,13,53,
157,41,92,49,103,
53,4,235,19,11,
130,190,18,64,8,
155,214,55,24,29,
180,199,29,21,67,
20,178,124,30,25,
19,134,199,44,76,
172,166,159,66,52,
216,85,240,14,86,
150,11,203,18,123,
49,137,45,48,51,
237,69,245,24,70,
247,113,251,26,16,
172,31,67,35,37,
229,18,193,60,45,
238,199,179,62,123,
170,221,218,1,5,
200,237,195,39,63,
142,110,100,25,10,
69,9,223,10,71,
59,17,181,44,58,
141,47,193,17,118,
134,34,4,48,87,
4,14,92,24,74,
16,146,123,62,121,
98,253,240,23,97,
4,110,16,19,37,
127,42,155,53,31,
31,51,47,47,106,
187,176,150,35,25,
3,146,160,11,27,
252,113,211,48,82,
210,78,3,71,9,
213,120,38,65,16,
3,184,237,26,61,
158,230,105,41,127,
28,168,218,32,10,
37,179,13,33,12,
16,191,126,40,50,
107,217,77,2,64,
236,240,251,65,92,
33,117,158,28,102,
191,159,80,41,101,
27,200,42,29,90,
11,20,155,3,95,
52,215,40,51,121,
186,247,10,18,95,
204,10,206,12,28,
173,75,104,21,11,
224,236,91,62,101,
62,101,209,51,2,
46,216,233,49,101,
139,211,61,29,88,
169,113,34,24,71,
62,111,148,7,62,
240,215,241,25,45,
171,41,38,56,111,
37,99,103,70,79,
171,79,254,64,34,
88,185,71,33,33,
84,60,6,56,33,
155,188,104,21,2,
186,139,112,17,67,
150,158,12,16,41,
43,125,20,42,41,
13,95,51,61,115,
41,189,62,38,124,
73,246,144,28,69,
55,113,115,49,86,
31,138,126,49,14,
179,211,84,44,101,
91,35,74,32,72,
134,115,125,41,14,
102,65,98,24,94,
222,239,216,49,113,
139,124,138,16,11,
215,171,151,1,53,
103,109,13,43,49,
120,8,225,2,78,
91,80,154,34,56,
151,71,206,3,13,
208,82,98,64,18,
246,145,231,58,92,
237,152,75,2,48,
106,134,158,64,106,
66,7,216,28,35,
99,170,152,29,21,
89,173,21,21,77,
237,120,37,11,30,
130,116,157,21,97,
213,185,84,16,102,
118,41,181,51,66,
180,102,227,43,7,
242,249,231,60,43,
208,192,75,9,53,
90,196,190,58,32,
59,114,198,6,39,
209,196,127,26,118,
104,209,181,15,42,
49,25,102,20,66,
166,79,92,35,107,
137,40,77,17,41,
97,236,139,68,54,
201,236,133,69,48,
173,49,212,5,99,
66,5,212,24,116,
234,198,225,8,82,
80,157,94,51,118,
237,103,227,8,76,
119,157,195,7,119,
104,237,26,59,33,
126,72,104,36,46,
115,234,233,15,41,
81,232,24,18,23,
41,128,147,41,120,
81,90,205,0,9,
17,206,7,26,93,
210,4,207,18,72,
209,186,5,37,61,
59,166,192,22,0,
208,116,160,59,100,
7,82,174,67,108,
52,30,86,27,104,
105,46,178,51,69,
183,130,228,8,83,
197,20,54,15,37,
230,237,92,7,57,
73,118,164,26,35,
35,163,35,27,98,
218,226,135,56,107,
226,17,209,11,123,
22,72,7,30,39,
36,52,159,24,20,
97,9,26,11,6,
243,208,145,28,34,
160,13,59,52,107,
109,172,142,55,32,
123,161,199,0,88,
73,195,173,2,28,
205,47,20,55,111,
121,136,86,68,122,
36,245,39,3,127,
164,114,161,64,109,
45,124,84,47,116,
136,151,239,23,47,
166,251,204,42,40,
232,223,69,12,54,
71,21,213,67,44,
61,25,48,47,50,
231,248,177,4,73,
132,218,17,29,126,
210,75,0,49,7,
215,55,49,32,58,
162,103,205,17,78,
194,132,84,2,27,
135,96,148,15,2,
191,76,149,49,88,
133,99,244,55,44,
177,171,100,10,60,
155,122,80,43,76,
167,160,134,4,82,
102,52,50,50,111,
49,13,33,20,32,
206,131,75,19,9,
167,169,249,29,70,
160,214,105,1,3,
190,141,47,18,7,
129,74,94,25,5,
97,200,32,33,78,
253,185,97,14,0,
207,91,29,52,70,
180,27,53,41,48,
60,30,110,42,92,
109,230,144,69,82,
82,196,152,22,52,
131,166,241,48,61,
96,71,173,64,29,
113,169,166,49,35,
253,213,171,20,5,
170,217,237,68,83,
216,166,73,14,52,
120,119,122,63,29,
142,203,222,23,28,
51,239,216,43,3,
11,210,175,9,1,
114,242,1,17,20,
173,54,230,34,6,
164,23,48,12,15,
0,252,72,20,123,
144,36,24,53,93,
144,97,106,34,44,
80,18,105,25,73,
199,224,8,23,57,
158,63,83,20,61,
239,40,148,20,73,
66,214,107,69,21,
32,152,45,39,56,
111,17,220,5,80,
193,221,185,13,5,
6,244,81,61,13,
5,163,168,32,45,
186,62,95,64,26,
43,224,99,14,106,
238,32,160,70,61,
236,46,134,4,66,
19,126,194,24,89,
228,99,231,27,21,
199,100,10,6,24,
112,35,142,32,109,
29,42,139,0,83,
76,232,18,27,76,
90,148,127,13,118,
154,216,15,28,82,
238,184,250,22,117,
17,79,146,69,17,
49,70,120,37,84,
6,194,111,4,14,
73,234,106,62,41,
43,216,101,28,120,
94,208,116,47,75,
208,57,32,67,30,
153,150,241,3,118,
2,153,17,42,62,
109,131,241,56,53,
82,223,196,49,43,
93,133,167,1,79,
0,125,202,40,63,
11,206,247,31,70,
195,58,33,62,30,
138,190,243,47,30,
164,185,14,23,38,
246,214,83,33,107,
51,135,8,60,117,
117,65,210,6,123,
155,130,32,62,15,
33,28,48,45,13,
40,66,50,19,55,
148,240,142,4,94,
217,147,250,47,78,
72,237,115,32,26,
59,71,170,67,84,
134,234,26,48,112,
132,134,129,12,123,
222,126,105,2,42,
57,200,176,29,39,
117,132,38,59,49,
170,128,122,13,121,
132,108,132,10,29,
215,241,39,16,92,
174,32,190,39,67,
197,41,51,66,6,
232,200,42,16,110,
0,68,244,60,113,
198,168,17,17,1,
106,84,186,34,59,
65,96,24,56,115,
181,0,162,4,53,
27,230,202,21,47,
135,165,38,38,9,
131,239,14,50,30,
194,168,216,5,91,
98,168,215,6,18,
24,116,76,54,103,
58,171,243,48,102,
147,104,113,31,81,
192,39,139,68,25,
165,151,194,71,63,
229,169,99,7,63,
174,28,192,23,117,
225,228,236,47,3,
178,56,1,41,47,
45,14,241,64,42,
43,61,41,22,3,
161,142,138,0,12,
57,108,10,49,59,
194,222,174,37,15,
59,147,99,36,122,
127,119,72,39,73,
22,227,56,33,30,
14,71,149,56,125,
229,96,217,26,55,
87,208,229,29,78,
183,161,183,20,1,
39,78,41,23,99,
237,217,193,9,82,
101,19,33,23,86,
199,131,134,22,17,
13,148,249,26,66,
64,33,60,63,125,
232,21,163,16,62,
9,68,74,22,73,
184,237,49,27,73,
142,64,227,44,38,
111,32,30,44,48,
46,242,181,24,4,
54,25,218,3,35,
170,222,121,70,40,
89,211,144,45,7,
199,1,38,54,0,
26,160,155,61,121,
223,75,68,67,54,
211,186,3,39,62,
166,182,195,5,90,
140,244,223,47,63,
116,102,24,43,44,
207,19,141,5,44,
185,135,8,45,80,
252,32,31,40,49,
144,237,167,66,47,
53,87,110,54,59,
132,230,75,41,55,
10,84,174,30,99,
152,27,63,31,66,
108,6,117,47,101,
47,35,70,9,11,
35,115,192,23,35,
208,80,208,67,53,
13,219,149,7,49,
89,247,218,41,27,
54,243,165,55,7,
104,144,237,28,77,
192,76,21,66,2,
57,139,241,4,28,
155,96,170,21,114,
101,97,164,12,119,
107,251,106,70,113,
245,102,211,3,81,
205,37,48,26,103,
234,207,68,27,119,
199,238,250,47,79,
63,229,22,23,60,
156,139,224,22,26,
8,233,139,15,55,
211,207,6,16,77,
100,229,103,69,118,
237,155,247,13,83,
186,106,189,21,35,
154,117,86,17,43,
182,207,29,18,121,
129,91,159,56,28,
228,55,207,60,101,
173,46,108,41,111,
205,71,209,49,84,
56,89,63,31,87,
136,37,247,51,40,
163,162,82,26,53,
16,117,76,26,91,
67,52,137,34,103,
178,53,189,23,124,
0,184,55,70,93,
182,104,61,35,127,
230,221,236,43,55,
211,136,13,65,13,
25,99,207,30,80,
192,27,175,16,118,
169,92,137,22,22,
15,152,191,57,96,
149,138,51,51,31,
201,243,62,5,54,
169,138,93,34,82,
250,235,175,4,91,
180,248,25,15,114,
21,227,91,13,113,
212,49,137,5,50,
45,155,142,15,81,
37,49,187,1,38,
228,178,110,30,48,
209,118,87,40,83,
10,85,128,33,99,
199,148,194,39,18,
231,225,199,55,61,
40,96,91,20,29,
134,17,138,17,53,
80,227,11,17,55,
50,72,249,59,101,
207,87,125,31,98,
142,216,90,13,112,
42,131,148,5,16,
128,124,221,56,82,
143,23,233,53,37,
40,164,165,55,22,
181,229,185,56,66,
188,96,200,8,77,
167,151,171,12,30,
188,58,101,50,83,
42,181,101,70,102,
150,74,133,42,23,
106,169,137,46,33,
68,15,222,65,63,
159,225,59,7,46,
122,97,251,59,92,
48,41,190,3,52,
20,187,63,25,76,
186,2,22,26,77,
149,227,252,27,80,
185,173,73,0,41,
253,29,87,2,29,
200,9,64,33,79,
81,241,6,20,8,
160,162,189,56,124,
8,165,177,13,15,
129,217,115,12,102,
195,119,17,1,19,
11,46,224,25,56,
91,12,64,35,29,
197,31,170,25,21,
151,199,146,10,67,
203,218,27,8,30,
135,139,194,42,27,
201,225,105,68,118,
122,36,51,48,46,
28,128,154,44,18,
95,82,84,47,68,
201,142,118,50,77,
19,242,136,58,113,
198,13,101,32,126,
133,40,33,32,74,
253,118,123,17,23,
112,129,230,36,13,
69,233,138,19,77,
44,165,24,29,89,
167,196,12,24,59,
108,110,210,60,33,
140,100,45,19,45,
4,129,210,2,2,
56,226,192,53,112,
123,13,142,34,88,
17,94,157,38,126,
147,178,203,26,32,
126,240,59,5,40,
120,62,246,66,103,
36,184,86,5,24,
216,169,84,18,102,
20,230,2,44,57,
17,151,42,25,17,
33,107,15,23,74,
93,30,154,37,106,
124,153,214,52,19,
52,159,19,23,76,
39,34,39,39,43,
1,102,219,62,116,
251,72,235,32,1,
19,172,56,69,35,
117,31,232,14,7,
72,227,240,27,81,
126,75,123,56,117,
87,93,253,25,102,
127,44,201,56,11,
156,135,160,8,78,
192,214,128,12,105,
108,171,84,52,40,
65,14,20,23,54,
46,132,161,0,34,
3,224,15,52,65,
164,145,80,48,90,
41,246,35,22,59,
64,243,100,3,111,
1,119,228,20,46,
130,25,231,11,112,
138,40,118,43,69,
77,156,201,58,123,
240,60,17,27,93,
129,147,89,32,107,
236,144,101,17,94,
116,60,33,57,118,
17,238,60,27,64,
76,17,97,29,7,
91,230,32,29,125,
117,3,108,48,50,
8,120,98,46,12,
180,181,203,8,9,
140,27,210,51,50,
203,66,78,37,72,
59,114,91,51,93,
27,96,96,38,2,
55,171,214,60,122,
229,47,247,3,92,
15,118,194,6,21,
201,123,248,7,86,
7,144,142,58,60,
30,202,50,21,57,
192,88,76,14,30,
200,169,111,54,20,
60,129,223,27,5,
0,142,250,28,101,
215,126,115,34,24,
173,243,195,49,77,
1,50,17,26,19,
209,110,39,64,14,
51,73,177,21,80,
4,223,254,19,58,
37,90,205,21,73,
30,37,181,12,9,
35,207,58,69,23,
189,145,36,22,65,
116,249,2,42,76,
62,29,190,0,36,
231,212,32,17,107,
172,247,199,42,96,
142,55,191,13,52,
26,222,12,33,11,
182,91,160,41,93,
133,166,105,16,115,
197,249,186,43,68,
4,117,111,69,105,
243,206,247,28,18,
135,113,216,10,87,
123,62,82,26,74,
251,236,157,28,49,
100,211,12,15,44,
217,160,52,16,75,
119,154,85,39,115,
9,127,167,13,13,
50,131,53,27,74,
55,176,238,27,79,
253,48,229,6,16,
133,2,184,31,13,
231,27,24,46,82,
83,215,163,20,84,
214,142,198,13,75,
242,18,166,49,94,
137,244,161,9,108,
127,179,213,50,32,
115,94,26,49,92,
51,174,189,64,127,
154,40,237,57,105,
106,88,250,31,82,
6,50,136,0,52,
47,32,73,27,30,
237,22,248,5,15,
132,21,23,8,28,
133,173,97,40,75,
221,133,172,21,17,
114,149,123,7,58,
142,41,14,29,58,
230,20,57,20,53,
85,142,174,32,29,
238,90,131,14,117,
134,53,92,26,105,
0,4,229,33,40,
151,18,183,45,106,
53,30,99,17,39,
77,188,234,50,35,
169,10,198,41,49,
73,190,237,27,57,
111,73,56,46,107,
141,66,245,7,127,
23,222,118,59,123,
137,71,249,66,81,
80,200,203,43,91,
239,224,169,29,34,
38,40,204,7,52,
47,35,195,66,60,
7,61,233,45,11,
27,203,179,23,64,
25,16,40,3,5,
0,247,59,35,1,
0,113,31,35,13,
181,239,27,25,48,
187,53,110,39,74,
51,131,210,61,5,
218,76,95,50,23,
221,236,102,13,100,
229,208,20,41,64,
84,228,18,55,117,
121,95,111,49,2,
72,72,69,29,5,
249,228,40,9,49,
58,7,158,5,126,
136,78,35,56,29,
9,96,35,4,24,
222,193,32,41,110,
107,56,151,24,112,
40,3,213,60,116,
92,68,177,1,112,
184,14,19,29,98,
151,252,53,37,55,
59,8,154,43,124,
192,41,41,50,93,
84,182,178,53,71,
97,49,168,6,64,
235,75,101,9,19,
227,50,119,66,21,
78,192,80,22,69,
10,131,187,25,93,
126,254,214,28,50,
45,151,101,40,87,
230,32,26,49,9,
96,200,3,23,58,
187,14,126,59,21,
131,207,169,58,41,
75,161,231,55,118,
218,146,150,29,87,
245,37,152,17,116,
80,196,101,0,68,
98,189,70,47,49,
101,131,64,23,88,
190,207,238,61,60,
150,46,236,5,95,
71,125,48,4,4,
168,104,16,29,80,
39,121,105,47,108,
188,6,193,47,21,
134,107,97,69,30,
120,165,166,49,29,
95,205,168,14,9,
222,128,4,33,118,
15,85,90,71,74,
170,148,119,43,127,
22,249,86,28,25,
232,56,238,5,98,
222,3,59,46,83,
82,90,67,2,6,
169,181,174,30,19,
56,123,48,45,62,
54,242,136,22,42,
254,158,197,60,96,
31,164,203,32,13,
158,88,242,43,70,
175,203,2,41,58,
44,116,19,25,71,
120,171,93,15,120,
202,134,169,67,111,
26,222,157,32,2,
149,220,171,21,49,
153,253,134,4,74,
54,50,194,68,105,
22,224,18,16,19,
203,27,25,56,112,
88,156,90,71,2,
41,111,232,34,70,
78,42,44,45,28,
107,144,211,61,94,
5,237,223,30,55,
160,89,248,1,125,
239,249,111,70,59,
16,215,152,30,68,
132,78,2,41,67,
74,123,93,33,69,
144,9,199,58,9,
25,48,220,28,105,
190,66,154,23,46,
131,8,3,4,6,
155,183,26,38,3,
202,250,101,65,106,
132,108,115,37,108,
29,217,168,22,55,
112,62,173,21,36,
68,41,90,44,56,
86,130,20,25,4,
191,93,119,23,127,
21,251,207,15,49,
68,189,222,22,58,
45,61,196,11,85,
248,137,159,66,110,
232,88,112,42,34,
91,157,61,43,50,
94,97,43,59,114,
99,214,153,24,58,
151,80,76,14,37,
123,246,236,27,101,
233,156,120,16,46,
116,8,244,58,29,
98,173,173,31,20,
73,223,42,35,85,
162,20,218,55,86,
27,138,172,61,119,
137,98,254,51,52,
174,253,253,38,26,
2,7,82,14,12,
84,160,203,45,47,
254,232,145,4,0,
183,188,51,25,31,
23,100,17,30,40,
161,93,236,18,11,
237,47,71,36,70,
190,116,233,16,50,
213,167,65,53,26,
19,168,116,6,67,
3,114,51,54,111,
221,65,57,67,15,
152,110,33,30,46,
145,36,107,27,58,
127,234,227,24,25,
85,115,248,69,122,
3,62,9,49,115,
108,1,16,22,86,
239,222,73,24,126,
137,158,124,4,13,
40,32,160,25,114,
18,92,217,32,0,
239,148,30,15,75,
92,126,110,43,56,
42,26,203,31,23,
73,132,201,43,4,
93,182,7,55,35,
32,159,122,64,79,
67,142,235,24,64,
15,69,107,4,121,
19,61,217,0,35,
233,4,90,42,30,
107,59,212,22,37,
40,18,203,30,3,
193,184,166,3,71,
182,67,76,18,35,
51,173,78,24,0,
37,237,82,29,48,
32,123,167,28,43,
106,115,33,25,107,
165,230,78,57,91,
175,210,59,0,46,
232,42,74,38,10,
209,124,24,45,21,
226,230,84,24,125,
90,30,61,11,12,
142,219,28,43,64,
10,109,181,57,58,
41,217,98,21,52,
28,123,115,1,90,
172,164,8,45,85,
200,102,8,27,89,
129,236,122,71,49,
177,164,114,8,18,
106,156,89,70,122,
141,24,79,45,100,
100,103,205,67,34,
164,201,55,2,30,
233,147,57,39,102,
244,42,49,39,51,
248,227,20,15,62,
34,139,222,24,84,
254,108,179,51,88,
123,54,56,14,39,
192,84,24,40,47,
192,6,57,33,77,
70,186,215,24,98,
88,73,136,35,56,
176,78,79,37,82,
141,53,109,35,126,
118,61,119,50,34,
117,177,250,22,27,
113,94,144,25,38,
212,230,201,69,121,
163,68,20,52,9,
7,84,228,10,16,
214,51,108,45,27,
27,141,200,44,16,
216,46,165,1,66,
151,53,15,29,10,
218,5,87,18,39,
173,16,186,4,85,
140,197,57,38,58,
200,41,203,44,66,
171,162,190,44,20,
105,222,3,19,59,
172,78,183,5,73,
11,104,141,35,5,
159,98,219,13,87,
209,15,68,19,44,
157,207,254,42,70,
144,150,246,57,41,
171,139,224,43,22,
220,46,205,56,77,
224,142,89,54,72,
111,121,247,21,9,
28,118,165,32,67,
26,109,207,5,42,
85,231,70,46,34,
61,51,186,53,27,
15,138,158,24,124,
129,151,19,39,52,
245,184,37,63,113,
23,240,131,30,85,
165,103,147,44,31,
142,244,26,13,36,
20,224,203,23,23,
50,99,178,19,8,
242,232,134,13,88,
64,130,24,44,62,
4,114,223,40,28,
29,20,157,37,8,
252,219,76,52,16,
102,89,180,2,88,
37,238,219,38,37,
139,177,148,46,29,
147,28,202,55,10,
42,115,222,26,11,
221,154,187,8,17,
203,113,11,38,54,
172,208,59,55,79,
220,25,142,6,46,
2,111,203,15,29,
3,16,175,55,26,
234,73,61,41,112,
114,222,151,58,77,
29,50,50,35,9,
204,221,5,6,26,
47,125,131,6,72,
62,123,208,8,29,
195,252,140,39,29,
2,37,67,24,16,
47,138,51,27,99,
185,58,157,9,54,
33,58,216,38,31,
118,147,65,51,79,
228,247,162,19,46,
51,239,199,22,35,
243,199,193,2,72,
48,75,125,36,102,
115,161,27,35,50,
44,225,26,49,81,
122,67,82,49,62,
208,31,30,52,5,
120,88,170,45,55,
209,186,145,38,16,
183,12,106,35,61,
35,192,181,1,31,
57,205,243,26,7,
148,215,89,7,54,
161,168,242,68,69,
209,142,89,38,115,
38,9,37,8,2,
137,98,30,57,10,
77,206,222,55,34,
12,33,6,22,120,
139,2,63,22,71,
195,62,66,38,7,
104,44,170,33,51,
186,170,17,41,38,
202,95,253,71,27,
221,13,44,67,5,
64,190,157,17,29,
240,175,31,19,118,
65,183,158,38,22,
200,15,108,39,60,
117,116,156,49,47,
250,109,33,68,127,
76,27,223,65,62,
33,241,123,60,108,
133,159,218,48,30,
111,82,253,15,23,
29,90,41,28,76,
89,166,174,27,36,
165,30,13,54,113,
136,107,204,54,64,
7,146,96,53,121,
90,236,146,22,9,
94,115,119,51,58,
92,87,195,19,126,
73,42,229,51,104,
27,147,97,0,108,
81,185,199,17,35,
51,169,30,51,92,
226,216,212,6,86,
191,213,70,35,7,
112,199,215,42,90,
32,83,137,33,26,
146,164,71,45,90,
131,60,210,2,105,
241,127,202,70,58,
106,59,147,2,61,
187,27,158,7,38,
159,40,40,54,8,
76,203,244,50,18,
208,223,179,23,90,
161,158,181,22,91,
207,204,2,2,21,
240,124,48,66,23,
204,141,31,49,123,
25,120,109,45,122,
119,178,185,53,38,
171,168,175,11,79,
123,193,129,23,61,
214,196,179,10,1,
40,95,135,40,106,
80,78,107,61,14,
204,252,111,7,71,
61,109,107,2,126,
171,198,99,42,11,
150,53,217,8,71,
228,18,206,17,100,
153,47,186,45,107,
171,57,239,55,71,
108,127,64,37,119,
201,8,195,12,59,
180,224,250,70,67,
91,213,252,5,20,
154,207,205,59,53,
169,78,103,27,38,
32,231,33,30,49,
164,19,133,27,115,
232,194,10,12,37,
136,165,7,25,52,
183,30,125,30,122,
59,117,67,45,68,
233,239,238,7,92,
202,145,8,39,59,
186,147,23,49,87,
232,24,0,63,1,
103,244,101,35,101,
109,211,214,26,100,
48,73,72,34,21,
39,92,192,14,87,
156,155,33,68,28,
128,32,9,50,40,
136,28,162,46,91,
35,105,98,27,107,
166,116,74,46,17,
26,236,102,23,21,
149,129,154,38,127,
141,222,32,28,92,
140,12,15,39,39,
80,4,65,49,70,
90,57,231,23,14,
41,62,77,47,64,
207,45,26,41,46,
186,81,72,22,38,
179,146,146,28,67,
